c:objc(cs)AXBrailleTranslationResult	swift.class	AXBrailleTranslationResult	AXBrailleTranslationResult	class AXBrailleTranslationResult
c:objc(cs)AXBrailleTranslationResult(py)resultString	swift.property	resultString	AXBrailleTranslationResult.resultString	var resultString: String { get }
c:objc(cs)AXBrailleTranslator	swift.class	AXBrailleTranslator	AXBrailleTranslator	class AXBrailleTranslator
c:objc(cs)AXBrailleTranslator(im)backTranslateBraille:	swift.method	backTranslateBraille(_:)	AXBrailleTranslator.backTranslateBraille(_:)	func backTranslateBraille(_ braille: String) -> AXBrailleTranslationResult
c:objc(cs)AXBrailleTranslator(im)initWithBrailleTable:	swift.init	init(brailleTable:)	AXBrailleTranslator.init(brailleTable:)	init(brailleTable: AXBrailleTable)
c:objc(cs)AXBrailleTranslator(im)translatePrintText:	swift.method	translatePrintText(_:)	AXBrailleTranslator.translatePrintText(_:)	func translatePrintText(_ printText: String) -> AXBrailleTranslationResult
c:objc(cs)AXCategoricalDataAxisDescriptor	swift.class	AXCategoricalDataAxisDescriptor	AXCategoricalDataAxisDescriptor	class AXCategoricalDataAxisDescriptor
c:objc(cs)AXCategoricalDataAxisDescriptor(im)initWithAttributedTitle:categoryOrder:	swift.init	init(attributedTitle:categoryOrder:)	AXCategoricalDataAxisDescriptor.init(attributedTitle:categoryOrder:)	init(attributedTitle: NSAttributedString, categoryOrder: [String])
c:objc(cs)AXCategoricalDataAxisDescriptor(im)initWithTitle:categoryOrder:	swift.init	init(title:categoryOrder:)	AXCategoricalDataAxisDescriptor.init(title:categoryOrder:)	init(title: String, categoryOrder: [String])
c:objc(cs)AXCategoricalDataAxisDescriptor(py)categoryOrder	swift.property	categoryOrder	AXCategoricalDataAxisDescriptor.categoryOrder	var categoryOrder: [String] { get set }
c:objc(cs)AXChartDescriptor	swift.class	AXChartDescriptor	AXChartDescriptor	class AXChartDescriptor
c:objc(cs)AXChartDescriptor(py)attributedTitle	swift.property	attributedTitle	AXChartDescriptor.attributedTitle	@NSCopying var attributedTitle: NSAttributedString? { get set }
c:objc(cs)AXChartDescriptor(py)contentDirection	swift.property	contentDirection	AXChartDescriptor.contentDirection	var contentDirection: AXChartDescriptor.ContentDirection { get set }
c:objc(cs)AXChartDescriptor(py)contentFrame	swift.property	contentFrame	AXChartDescriptor.contentFrame	var contentFrame: CGRect { get set }
c:objc(cs)AXChartDescriptor(py)series	swift.property	series	AXChartDescriptor.series	var series: [AXDataSeriesDescriptor] { get set }
c:objc(cs)AXChartDescriptor(py)summary	swift.property	summary	AXChartDescriptor.summary	var summary: String? { get set }
c:objc(cs)AXChartDescriptor(py)title	swift.property	title	AXChartDescriptor.title	var title: String? { get set }
c:objc(cs)AXChartDescriptor(py)yAxis	swift.property	yAxis	AXChartDescriptor.yAxis	var yAxis: AXNumericDataAxisDescriptor? { get set }
c:objc(cs)AXCustomContent	swift.class	AXCustomContent	AXCustomContent	class AXCustomContent
c:objc(cs)AXCustomContent(cm)customContentWithAttributedLabel:attributedValue:	swift.init	init(attributedLabel:attributedValue:)	AXCustomContent.init(attributedLabel:attributedValue:)	convenience init(attributedLabel label: NSAttributedString, attributedValue value: NSAttributedString)
c:objc(cs)AXCustomContent(cm)customContentWithLabel:value:	swift.init	init(label:value:)	AXCustomContent.init(label:value:)	convenience init(label: String, value: String)
c:objc(cs)AXCustomContent(py)attributedLabel	swift.property	attributedLabel	AXCustomContent.attributedLabel	@NSCopying var attributedLabel: NSAttributedString { get }
c:objc(cs)AXCustomContent(py)attributedValue	swift.property	attributedValue	AXCustomContent.attributedValue	@NSCopying var attributedValue: NSAttributedString { get }
c:objc(cs)AXCustomContent(py)importance	swift.property	importance	AXCustomContent.importance	var importance: AXCustomContent.Importance { get set }
c:objc(cs)AXCustomContent(py)label	swift.property	label	AXCustomContent.label	var label: String { get }
c:objc(cs)AXCustomContent(py)value	swift.property	value	AXCustomContent.value	var value: String { get }
c:objc(cs)AXDataPoint	swift.class	AXDataPoint	AXDataPoint	class AXDataPoint
c:objc(cs)AXDataPoint(py)attributedLabel	swift.property	attributedLabel	AXDataPoint.attributedLabel	@NSCopying var attributedLabel: NSAttributedString? { get set }
c:objc(cs)AXDataPoint(py)label	swift.property	label	AXDataPoint.label	var label: String? { get set }
c:objc(cs)AXDataPoint(py)xValue	swift.property	xValue	AXDataPoint.xValue	@NSCopying var xValue: AXDataPointValue { get set }
c:objc(cs)AXDataPoint(py)yValue	swift.property	yValue	AXDataPoint.yValue	@NSCopying var yValue: AXDataPointValue? { get set }
c:objc(cs)AXDataPointValue	swift.class	AXDataPointValue	AXDataPointValue	class AXDataPointValue
c:objc(cs)AXDataSeriesDescriptor	swift.class	AXDataSeriesDescriptor	AXDataSeriesDescriptor	class AXDataSeriesDescriptor
c:objc(cs)AXDataSeriesDescriptor(im)initWithAttributedName:isContinuous:dataPoints:	swift.init	init(attributedName:isContinuous:dataPoints:)	AXDataSeriesDescriptor.init(attributedName:isContinuous:dataPoints:)	init(attributedName: NSAttributedString, isContinuous: Bool, dataPoints: [AXDataPoint])
c:objc(cs)AXDataSeriesDescriptor(im)initWithName:isContinuous:dataPoints:	swift.init	init(name:isContinuous:dataPoints:)	AXDataSeriesDescriptor.init(name:isContinuous:dataPoints:)	init(name: String, isContinuous: Bool, dataPoints: [AXDataPoint])
c:objc(cs)AXDataSeriesDescriptor(py)attributedName	swift.property	attributedName	AXDataSeriesDescriptor.attributedName	@NSCopying var attributedName: NSAttributedString { get set }
c:objc(cs)AXDataSeriesDescriptor(py)dataPoints	swift.property	dataPoints	AXDataSeriesDescriptor.dataPoints	var dataPoints: [AXDataPoint] { get set }
c:objc(cs)AXDataSeriesDescriptor(py)isContinuous	swift.property	isContinuous	AXDataSeriesDescriptor.isContinuous	var isContinuous: Bool { get set }
c:objc(cs)AXDataSeriesDescriptor(py)name	swift.property	name	AXDataSeriesDescriptor.name	var name: String? { get set }
c:objc(cs)AXFeatureOverrideSession	swift.class	AXFeatureOverrideSession	AXFeatureOverrideSession	class AXFeatureOverrideSession
c:objc(cs)AXFeatureOverrideSessionManager	swift.class	AXFeatureOverrideSessionManager	AXFeatureOverrideSessionManager	class AXFeatureOverrideSessionManager
c:objc(cs)AXFeatureOverrideSessionManager(cpy)sharedInstance	swift.type.property	sharedInstance	AXFeatureOverrideSessionManager.sharedInstance	class var sharedInstance: AXFeatureOverrideSessionManager { get }
c:objc(cs)AXFeatureOverrideSessionManager(im)beginOverrideSessionEnablingOptions:disablingOptions:error:	swift.method	beginOverrideSession(enabling:disabling:)	AXFeatureOverrideSessionManager.beginOverrideSession(enabling:disabling:)	func beginOverrideSession(enabling enableOptions: AXFeatureOverrideSession.Options = [], disabling disableOptions: AXFeatureOverrideSession.Options = []) throws -> AXFeatureOverrideSession
c:objc(cs)AXFeatureOverrideSessionManager(im)endOverrideSession:error:	swift.method	end(_:)	AXFeatureOverrideSessionManager.end(_:)	func end(_ session: AXFeatureOverrideSession) throws
c:objc(cs)AXLiveAudioGraph	swift.class	AXLiveAudioGraph	AXLiveAudioGraph	class AXLiveAudioGraph
c:objc(cs)AXLiveAudioGraph(cm)start	swift.type.method	start()	AXLiveAudioGraph.start()	class func start()
c:objc(cs)AXLiveAudioGraph(cm)stop	swift.type.method	stop()	AXLiveAudioGraph.stop()	class func stop()
c:objc(cs)AXLiveAudioGraph(cm)updateValue:	swift.type.method	updateValue(_:)	AXLiveAudioGraph.updateValue(_:)	class func updateValue(_ value: Double)
c:objc(cs)AXMathExpression	swift.class	AXMathExpression	AXMathExpression	class AXMathExpression
c:objc(cs)AXMathExpressionFenced	swift.class	AXMathExpressionFenced	AXMathExpressionFenced	class AXMathExpressionFenced
c:objc(cs)AXMathExpressionFenced(im)initWithExpressions:openString:closeString:	swift.init	init(expressions:open:close:)	AXMathExpressionFenced.init(expressions:open:close:)	init(expressions: [AXMathExpression], open openString: String, close closeString: String)
c:objc(cs)AXMathExpressionFenced(im)initWithExpressions:openString:closeString:::SYNTHESIZED::c:objc(cs)AXMathExpressionFenced	swift.init	init(expressions:openString:closeString:)	AXMathExpressionFenced.init(expressions:openString:closeString:)	init(expressions: [AXMathExpression], openString: String, closeString: String)
c:objc(cs)AXMathExpressionFenced(py)closeString	swift.property	closeString	AXMathExpressionFenced.closeString	var closeString: String { get }
c:objc(cs)AXMathExpressionFenced(py)expressions	swift.property	expressions	AXMathExpressionFenced.expressions	var expressions: [AXMathExpression] { get }
c:objc(cs)AXMathExpressionFenced(py)openString	swift.property	openString	AXMathExpressionFenced.openString	var openString: String { get }
c:objc(cs)AXMathExpressionFraction	swift.class	AXMathExpressionFraction	AXMathExpressionFraction	class AXMathExpressionFraction
c:objc(cs)AXMathExpressionFraction(im)initWithNumeratorExpression:denimonatorExpression:	swift.init	init(numeratorExpression:denimonatorExpression:)	AXMathExpressionFraction.init(numeratorExpression:denimonatorExpression:)	init(numeratorExpression: AXMathExpression, denimonatorExpression: AXMathExpression)
c:objc(cs)AXMathExpressionFraction(py)denimonatorExpression	swift.property	denimonatorExpression	AXMathExpressionFraction.denimonatorExpression	var denimonatorExpression: AXMathExpression { get }
c:objc(cs)AXMathExpressionFraction(py)numeratorExpression	swift.property	numeratorExpression	AXMathExpressionFraction.numeratorExpression	var numeratorExpression: AXMathExpression { get }
c:objc(cs)AXMathExpressionIdentifier	swift.class	AXMathExpressionIdentifier	AXMathExpressionIdentifier	class AXMathExpressionIdentifier
c:objc(cs)AXMathExpressionIdentifier(im)initWithContent:	swift.init	init(content:)	AXMathExpressionIdentifier.init(content:)	init(content: String)
c:objc(cs)AXMathExpressionIdentifier(py)content	swift.property	content	AXMathExpressionIdentifier.content	var content: String { get }
c:objc(cs)AXMathExpressionMultiscript	swift.class	AXMathExpressionMultiscript	AXMathExpressionMultiscript	class AXMathExpressionMultiscript
c:objc(cs)AXMathExpressionMultiscript(im)initWithBaseExpression:prescriptExpressions:postscriptExpressions:	swift.init	init(baseExpression:prescriptExpressions:postscriptExpressions:)	AXMathExpressionMultiscript.init(baseExpression:prescriptExpressions:postscriptExpressions:)	init(baseExpression: AXMathExpression, prescriptExpressions: [AXMathExpressionSubSuperscript], postscriptExpressions: [AXMathExpressionSubSuperscript])
c:objc(cs)AXMathExpressionMultiscript(py)baseExpression	swift.property	baseExpression	AXMathExpressionMultiscript.baseExpression	var baseExpression: AXMathExpression { get }
c:objc(cs)AXMathExpressionMultiscript(py)postscriptExpressions	swift.property	postscriptExpressions	AXMathExpressionMultiscript.postscriptExpressions	var postscriptExpressions: [AXMathExpressionSubSuperscript] { get }
c:objc(cs)AXMathExpressionMultiscript(py)prescriptExpressions	swift.property	prescriptExpressions	AXMathExpressionMultiscript.prescriptExpressions	var prescriptExpressions: [AXMathExpressionSubSuperscript] { get }
c:objc(cs)AXMathExpressionNumber	swift.class	AXMathExpressionNumber	AXMathExpressionNumber	class AXMathExpressionNumber
c:objc(cs)AXMathExpressionNumber(im)initWithContent:	swift.init	init(content:)	AXMathExpressionNumber.init(content:)	init(content: String)
c:objc(cs)AXMathExpressionNumber(py)content	swift.property	content	AXMathExpressionNumber.content	var content: String { get }
c:objc(cs)AXMathExpressionOperator	swift.class	AXMathExpressionOperator	AXMathExpressionOperator	class AXMathExpressionOperator
c:objc(cs)AXMathExpressionOperator(im)initWithContent:	swift.init	init(content:)	AXMathExpressionOperator.init(content:)	init(content: String)
c:objc(cs)AXMathExpressionOperator(py)content	swift.property	content	AXMathExpressionOperator.content	var content: String { get }
c:objc(cs)AXMathExpressionRoot	swift.class	AXMathExpressionRoot	AXMathExpressionRoot	class AXMathExpressionRoot
c:objc(cs)AXMathExpressionRoot(im)initWithRadicandExpressions:rootIndexExpression:	swift.init	init(radicandExpressions:rootIndexExpression:)	AXMathExpressionRoot.init(radicandExpressions:rootIndexExpression:)	init(radicandExpressions: [AXMathExpression], rootIndexExpression: AXMathExpression)
c:objc(cs)AXMathExpressionRoot(py)radicandExpressions	swift.property	radicandExpressions	AXMathExpressionRoot.radicandExpressions	var radicandExpressions: [AXMathExpression] { get }
c:objc(cs)AXMathExpressionRoot(py)rootIndexExpression	swift.property	rootIndexExpression	AXMathExpressionRoot.rootIndexExpression	var rootIndexExpression: AXMathExpression { get }
c:objc(cs)AXMathExpressionRow	swift.class	AXMathExpressionRow	AXMathExpressionRow	class AXMathExpressionRow
c:objc(cs)AXMathExpressionRow(im)initWithExpressions:	swift.init	init(expressions:)	AXMathExpressionRow.init(expressions:)	init(expressions: [AXMathExpression])
c:objc(cs)AXMathExpressionRow(py)expressions	swift.property	expressions	AXMathExpressionRow.expressions	var expressions: [AXMathExpression] { get }
c:objc(cs)AXMathExpressionSubSuperscript	swift.class	AXMathExpressionSubSuperscript	AXMathExpressionSubSuperscript	class AXMathExpressionSubSuperscript
c:objc(cs)AXMathExpressionSubSuperscript(im)initWithBaseExpression:subscriptExpressions:superscriptExpressions:	swift.init	init(baseExpression:subscriptExpressions:superscriptExpressions:)	AXMathExpressionSubSuperscript.init(baseExpression:subscriptExpressions:superscriptExpressions:)	init(baseExpression: [AXMathExpression], subscriptExpressions: [AXMathExpression], superscriptExpressions: [AXMathExpression])
c:objc(cs)AXMathExpressionSubSuperscript(py)baseExpression	swift.property	baseExpression	AXMathExpressionSubSuperscript.baseExpression	var baseExpression: AXMathExpression { get }
c:objc(cs)AXMathExpressionSubSuperscript(py)subscriptExpressions	swift.property	subscriptExpressions	AXMathExpressionSubSuperscript.subscriptExpressions	var subscriptExpressions: [AXMathExpression] { get }
c:objc(cs)AXMathExpressionSubSuperscript(py)superscriptExpressions	swift.property	superscriptExpressions	AXMathExpressionSubSuperscript.superscriptExpressions	var superscriptExpressions: [AXMathExpression] { get }
c:objc(cs)AXMathExpressionTable	swift.class	AXMathExpressionTable	AXMathExpressionTable	class AXMathExpressionTable
c:objc(cs)AXMathExpressionTable(im)initWithExpressions:	swift.init	init(expressions:)	AXMathExpressionTable.init(expressions:)	init(expressions: [AXMathExpression])
c:objc(cs)AXMathExpressionTable(py)expressions	swift.property	expressions	AXMathExpressionTable.expressions	var expressions: [AXMathExpression] { get }
c:objc(cs)AXMathExpressionTableCell	swift.class	AXMathExpressionTableCell	AXMathExpressionTableCell	class AXMathExpressionTableCell
c:objc(cs)AXMathExpressionTableCell(im)initWithExpressions:	swift.init	init(expressions:)	AXMathExpressionTableCell.init(expressions:)	init(expressions: [AXMathExpression])
c:objc(cs)AXMathExpressionTableCell(py)expressions	swift.property	expressions	AXMathExpressionTableCell.expressions	var expressions: [AXMathExpression] { get }
c:objc(cs)AXMathExpressionTableRow	swift.class	AXMathExpressionTableRow	AXMathExpressionTableRow	class AXMathExpressionTableRow
c:objc(cs)AXMathExpressionTableRow(im)initWithExpressions:	swift.init	init(expressions:)	AXMathExpressionTableRow.init(expressions:)	init(expressions: [AXMathExpression])
c:objc(cs)AXMathExpressionTableRow(py)expressions	swift.property	expressions	AXMathExpressionTableRow.expressions	var expressions: [AXMathExpression] { get }
