c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumDepthEffect	swift.enum.case	PHAssetCollectionSubtype.smartAlbumDepthEffect	PHAssetCollectionSubtype.smartAlbumDepthEffect	case smartAlbumDepthEffect
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumFavorites	swift.enum.case	PHAssetCollectionSubtype.smartAlbumFavorites	PHAssetCollectionSubtype.smartAlbumFavorites	case smartAlbumFavorites
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumGeneric	swift.enum.case	PHAssetCollectionSubtype.smartAlbumGeneric	PHAssetCollectionSubtype.smartAlbumGeneric	case smartAlbumGeneric
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumLivePhotos	swift.enum.case	PHAssetCollectionSubtype.smartAlbumLivePhotos	PHAssetCollectionSubtype.smartAlbumLivePhotos	case smartAlbumLivePhotos
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumLongExposures	swift.enum.case	PHAssetCollectionSubtype.smartAlbumLongExposures	PHAssetCollectionSubtype.smartAlbumLongExposures	case smartAlbumLongExposures
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumPanoramas	swift.enum.case	PHAssetCollectionSubtype.smartAlbumPanoramas	PHAssetCollectionSubtype.smartAlbumPanoramas	case smartAlbumPanoramas
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumRAW	swift.enum.case	PHAssetCollectionSubtype.smartAlbumRAW	PHAssetCollectionSubtype.smartAlbumRAW	case smartAlbumRAW
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumRecentlyAdded	swift.enum.case	PHAssetCollectionSubtype.smartAlbumRecentlyAdded	PHAssetCollectionSubtype.smartAlbumRecentlyAdded	case smartAlbumRecentlyAdded
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumScreenRecordings	swift.enum.case	PHAssetCollectionSubtype.smartAlbumScreenRecordings	PHAssetCollectionSubtype.smartAlbumScreenRecordings	case smartAlbumScreenRecordings
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumScreenshots	swift.enum.case	PHAssetCollectionSubtype.smartAlbumScreenshots	PHAssetCollectionSubtype.smartAlbumScreenshots	case smartAlbumScreenshots
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumSelfPortraits	swift.enum.case	PHAssetCollectionSubtype.smartAlbumSelfPortraits	PHAssetCollectionSubtype.smartAlbumSelfPortraits	case smartAlbumSelfPortraits
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumSlomoVideos	swift.enum.case	PHAssetCollectionSubtype.smartAlbumSlomoVideos	PHAssetCollectionSubtype.smartAlbumSlomoVideos	case smartAlbumSlomoVideos
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumSpatial	swift.enum.case	PHAssetCollectionSubtype.smartAlbumSpatial	PHAssetCollectionSubtype.smartAlbumSpatial	case smartAlbumSpatial
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumTimelapses	swift.enum.case	PHAssetCollectionSubtype.smartAlbumTimelapses	PHAssetCollectionSubtype.smartAlbumTimelapses	case smartAlbumTimelapses
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumUnableToUpload	swift.enum.case	PHAssetCollectionSubtype.smartAlbumUnableToUpload	PHAssetCollectionSubtype.smartAlbumUnableToUpload	case smartAlbumUnableToUpload
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumUserLibrary	swift.enum.case	PHAssetCollectionSubtype.smartAlbumUserLibrary	PHAssetCollectionSubtype.smartAlbumUserLibrary	case smartAlbumUserLibrary
c:@E@PHAssetCollectionSubtype@PHAssetCollectionSubtypeSmartAlbumVideos	swift.enum.case	PHAssetCollectionSubtype.smartAlbumVideos	PHAssetCollectionSubtype.smartAlbumVideos	case smartAlbumVideos
c:@E@PHAssetCollectionType	swift.enum	PHAssetCollectionType	PHAssetCollectionType	enum PHAssetCollectionType
c:@E@PHAssetCollectionType@PHAssetCollectionTypeAlbum	swift.enum.case	PHAssetCollectionType.album	PHAssetCollectionType.album	case album
c:@E@PHAssetCollectionType@PHAssetCollectionTypeMoment	swift.enum.case	PHAssetCollectionType.moment	PHAssetCollectionType.moment	case moment
c:@E@PHAssetCollectionType@PHAssetCollectionTypeSmartAlbum	swift.enum.case	PHAssetCollectionType.smartAlbum	PHAssetCollectionType.smartAlbum	case smartAlbum
c:@E@PHAssetEditOperation	swift.enum	PHAssetEditOperation	PHAssetEditOperation	enum PHAssetEditOperation
c:@E@PHAssetEditOperation@PHAssetEditOperationContent	swift.enum.case	PHAssetEditOperation.content	PHAssetEditOperation.content	case content
c:@E@PHAssetEditOperation@PHAssetEditOperationDelete	swift.enum.case	PHAssetEditOperation.delete	PHAssetEditOperation.delete	case delete
c:@E@PHAssetEditOperation@PHAssetEditOperationProperties	swift.enum.case	PHAssetEditOperation.properties	PHAssetEditOperation.properties	case properties
c:@E@PHAssetMediaSubtype	swift.struct	PHAssetMediaSubtype	PHAssetMediaSubtype	struct PHAssetMediaSubtype
c:@E@PHAssetMediaSubtype@PHAssetMediaSubtypePhotoDepthEffect	swift.type.property	photoDepthEffect	PHAssetMediaSubtype.photoDepthEffect	static var photoDepthEffect: PHAssetMediaSubtype { get }
c:@E@PHAssetMediaSubtype@PHAssetMediaSubtypePhotoHDR	swift.type.property	photoHDR	PHAssetMediaSubtype.photoHDR	static var photoHDR: PHAssetMediaSubtype { get }
c:@E@PHAssetMediaSubtype@PHAssetMediaSubtypePhotoLive	swift.type.property	photoLive	PHAssetMediaSubtype.photoLive	static var photoLive: PHAssetMediaSubtype { get }
c:@E@PHAssetMediaSubtype@PHAssetMediaSubtypePhotoPanorama	swift.type.property	photoPanorama	PHAssetMediaSubtype.photoPanorama	static var photoPanorama: PHAssetMediaSubtype { get }
c:@E@PHAssetMediaSubtype@PHAssetMediaSubtypePhotoScreenshot	swift.type.property	photoScreenshot	PHAssetMediaSubtype.photoScreenshot	static var photoScreenshot: PHAssetMediaSubtype { get }
c:@E@PHAssetMediaSubtype@PHAssetMediaSubtypeSpatialMedia	swift.type.property	spatialMedia	PHAssetMediaSubtype.spatialMedia	static var spatialMedia: PHAssetMediaSubtype { get }
c:@E@PHAssetMediaSubtype@PHAssetMediaSubtypeVideoCinematic	swift.type.property	videoCinematic	PHAssetMediaSubtype.videoCinematic	static var videoCinematic: PHAssetMediaSubtype { get }
c:@E@PHAssetMediaSubtype@PHAssetMediaSubtypeVideoHighFrameRate	swift.type.property	videoHighFrameRate	PHAssetMediaSubtype.videoHighFrameRate	static var videoHighFrameRate: PHAssetMediaSubtype { get }
c:@E@PHAssetMediaSubtype@PHAssetMediaSubtypeVideoScreenRecording	swift.type.property	videoScreenRecording	PHAssetMediaSubtype.videoScreenRecording	static var videoScreenRecording: PHAssetMediaSubtype { get }
c:@E@PHAssetMediaSubtype@PHAssetMediaSubtypeVideoStreamed	swift.type.property	videoStreamed	PHAssetMediaSubtype.videoStreamed	static var videoStreamed: PHAssetMediaSubtype { get }
c:@E@PHAssetMediaSubtype@PHAssetMediaSubtypeVideoTimelapse	swift.type.property	videoTimelapse	PHAssetMediaSubtype.videoTimelapse	static var videoTimelapse: PHAssetMediaSubtype { get }
c:@E@PHAssetMediaType	swift.enum	PHAssetMediaType	PHAssetMediaType	enum PHAssetMediaType
c:@E@PHAssetMediaType@PHAssetMediaTypeAudio	swift.enum.case	PHAssetMediaType.audio	PHAssetMediaType.audio	case audio
c:@E@PHAssetMediaType@PHAssetMediaTypeImage	swift.enum.case	PHAssetMediaType.image	PHAssetMediaType.image	case image
c:@E@PHAssetMediaType@PHAssetMediaTypeUnknown	swift.enum.case	PHAssetMediaType.unknown	PHAssetMediaType.unknown	case unknown
c:@E@PHAssetMediaType@PHAssetMediaTypeVideo	swift.enum.case	PHAssetMediaType.video	PHAssetMediaType.video	case video
c:@E@PHAssetPlaybackStyle	swift.enum	PHAsset.PlaybackStyle	PHAsset.PlaybackStyle	enum PlaybackStyle
c:@E@PHAssetPlaybackStyle@PHAssetPlaybackStyleImage	swift.enum.case	PHAsset.PlaybackStyle.image	PHAsset.PlaybackStyle.image	case image
c:@E@PHAssetPlaybackStyle@PHAssetPlaybackStyleImageAnimated	swift.enum.case	PHAsset.PlaybackStyle.imageAnimated	PHAsset.PlaybackStyle.imageAnimated	case imageAnimated
c:@E@PHAssetPlaybackStyle@PHAssetPlaybackStyleLivePhoto	swift.enum.case	PHAsset.PlaybackStyle.livePhoto	PHAsset.PlaybackStyle.livePhoto	case livePhoto
c:@E@PHAssetPlaybackStyle@PHAssetPlaybackStyleUnsupported	swift.enum.case	PHAsset.PlaybackStyle.unsupported	PHAsset.PlaybackStyle.unsupported	case unsupported
c:@E@PHAssetPlaybackStyle@PHAssetPlaybackStyleVideo	swift.enum.case	PHAsset.PlaybackStyle.video	PHAsset.PlaybackStyle.video	case video
c:@E@PHAssetPlaybackStyle@PHAssetPlaybackStyleVideoLooping	swift.enum.case	PHAsset.PlaybackStyle.videoLooping	PHAsset.PlaybackStyle.videoLooping	case videoLooping
c:@E@PHAssetResourceType	swift.enum	PHAssetResourceType	PHAssetResourceType	enum PHAssetResourceType
c:@E@PHAssetResourceType@PHAssetResourceTypeAdjustmentBasePairedVideo	swift.enum.case	PHAssetResourceType.adjustmentBasePairedVideo	PHAssetResourceType.adjustmentBasePairedVideo	case adjustmentBasePairedVideo
c:@E@PHAssetResourceType@PHAssetResourceTypeAdjustmentBasePhoto	swift.enum.case	PHAssetResourceType.adjustmentBasePhoto	PHAssetResourceType.adjustmentBasePhoto	case adjustmentBasePhoto
c:@E@PHAssetResourceType@PHAssetResourceTypeAdjustmentBaseVideo	swift.enum.case	PHAssetResourceType.adjustmentBaseVideo	PHAssetResourceType.adjustmentBaseVideo	case adjustmentBaseVideo
c:@E@PHAssetResourceType@PHAssetResourceTypeAdjustmentData	swift.enum.case	PHAssetResourceType.adjustmentData	PHAssetResourceType.adjustmentData	case adjustmentData
c:@E@PHAssetResourceType@PHAssetResourceTypeAlternatePhoto	swift.enum.case	PHAssetResourceType.alternatePhoto	PHAssetResourceType.alternatePhoto	case alternatePhoto
c:@E@PHAssetResourceType@PHAssetResourceTypeAudio	swift.enum.case	PHAssetResourceType.audio	PHAssetResourceType.audio	case audio
c:@E@PHAssetResourceType@PHAssetResourceTypeFullSizePairedVideo	swift.enum.case	PHAssetResourceType.fullSizePairedVideo	PHAssetResourceType.fullSizePairedVideo	case fullSizePairedVideo
c:@E@PHAssetResourceType@PHAssetResourceTypeFullSizePhoto	swift.enum.case	PHAssetResourceType.fullSizePhoto	PHAssetResourceType.fullSizePhoto	case fullSizePhoto
c:@E@PHAssetResourceType@PHAssetResourceTypeFullSizeVideo	swift.enum.case	PHAssetResourceType.fullSizeVideo	PHAssetResourceType.fullSizeVideo	case fullSizeVideo
c:@E@PHAssetResourceType@PHAssetResourceTypePairedVideo	swift.enum.case	PHAssetResourceType.pairedVideo	PHAssetResourceType.pairedVideo	case pairedVideo
c:@E@PHAssetResourceType@PHAssetResourceTypePhoto	swift.enum.case	PHAssetResourceType.photo	PHAssetResourceType.photo	case photo
c:@E@PHAssetResourceType@PHAssetResourceTypePhotoProxy	swift.enum.case	PHAssetResourceType.photoProxy	PHAssetResourceType.photoProxy	case photoProxy
c:@E@PHAssetResourceType@PHAssetResourceTypeVideo	swift.enum.case	PHAssetResourceType.video	PHAssetResourceType.video	case video
c:@E@PHAssetResourceUploadJobAction	swift.enum	PHAssetResourceUploadJob.Action	PHAssetResourceUploadJob.Action	enum Action
c:@E@PHAssetResourceUploadJobAction@PHAssetResourceUploadJobActionAcknowledge	swift.enum.case	PHAssetResourceUploadJob.Action.acknowledge	PHAssetResourceUploadJob.Action.acknowledge	case acknowledge
c:@E@PHAssetResourceUploadJobAction@PHAssetResourceUploadJobActionRetry	swift.enum.case	PHAssetResourceUploadJob.Action.retry	PHAssetResourceUploadJob.Action.retry	case retry
c:@E@PHAssetResourceUploadJobState	swift.enum	PHAssetResourceUploadJob.State	PHAssetResourceUploadJob.State	enum State
c:@E@PHAssetResourceUploadJobState@PHAssetResourceUploadJobStateFailed	swift.enum.case	PHAssetResourceUploadJob.State.failed	PHAssetResourceUploadJob.State.failed	case failed
c:@E@PHAssetResourceUploadJobState@PHAssetResourceUploadJobStatePending	swift.enum.case	PHAssetResourceUploadJob.State.pending	PHAssetResourceUploadJob.State.pending	case pending
c:@E@PHAssetResourceUploadJobState@PHAssetResourceUploadJobStateRegistered	swift.enum.case	PHAssetResourceUploadJob.State.registered	PHAssetResourceUploadJob.State.registered	case registered
c:@E@PHAssetResourceUploadJobState@PHAssetResourceUploadJobStateSucceeded	swift.enum.case	PHAssetResourceUploadJob.State.succeeded	PHAssetResourceUploadJob.State.succeeded	case succeeded
c:@E@PHAssetSourceType	swift.struct	PHAssetSourceType	PHAssetSourceType	struct PHAssetSourceType
c:@E@PHAssetSourceType@PHAssetSourceTypeCloudShared	swift.type.property	typeCloudShared	PHAssetSourceType.typeCloudShared	static var typeCloudShared: PHAssetSourceType { get }
c:@E@PHAssetSourceType@PHAssetSourceTypeUserLibrary	swift.type.property	typeUserLibrary	PHAssetSourceType.typeUserLibrary	static var typeUserLibrary: PHAssetSourceType { get }
c:@E@PHAssetSourceType@PHAssetSourceTypeiTunesSynced	swift.type.property	typeiTunesSynced	PHAssetSourceType.typeiTunesSynced	static var typeiTunesSynced: PHAssetSourceType { get }
c:@E@PHAuthorizationStatus	swift.enum	PHAuthorizationStatus	PHAuthorizationStatus	enum PHAuthorizationStatus
c:@E@PHAuthorizationStatus@PHAuthorizationStatusAuthorized	swift.enum.case	PHAuthorizationStatus.authorized	PHAuthorizationStatus.authorized	case authorized
c:@E@PHAuthorizationStatus@PHAuthorizationStatusDenied	swift.enum.case	PHAuthorizationStatus.denied	PHAuthorizationStatus.denied	case denied
c:@E@PHAuthorizationStatus@PHAuthorizationStatusLimited	swift.enum.case	PHAuthorizationStatus.limited	PHAuthorizationStatus.limited	case limited
c:@E@PHAuthorizationStatus@PHAuthorizationStatusNotDetermined	swift.enum.case	PHAuthorizationStatus.notDetermined	PHAuthorizationStatus.notDetermined	case notDetermined
c:@E@PHAuthorizationStatus@PHAuthorizationStatusRestricted	swift.enum.case	PHAuthorizationStatus.restricted	PHAuthorizationStatus.restricted	case restricted
c:@E@PHCollectionEditOperation	swift.enum	PHCollectionEditOperation	PHCollectionEditOperation	enum PHCollectionEditOperation
c:@E@PHCollectionEditOperation@PHCollectionEditOperationAddContent	swift.enum.case	PHCollectionEditOperation.addContent	PHCollectionEditOperation.addContent	case addContent
c:@E@PHCollectionEditOperation@PHCollectionEditOperationCreateContent	swift.enum.case	PHCollectionEditOperation.createContent	PHCollectionEditOperation.createContent	case createContent
c:@E@PHCollectionEditOperation@PHCollectionEditOperationDelete	swift.enum.case	PHCollectionEditOperation.delete	PHCollectionEditOperation.delete	case delete
c:@E@PHCollectionEditOperation@PHCollectionEditOperationDeleteContent	swift.enum.case	PHCollectionEditOperation.deleteContent	PHCollectionEditOperation.deleteContent	case deleteContent
c:@E@PHCollectionEditOperation@PHCollectionEditOperationRearrangeContent	swift.enum.case	PHCollectionEditOperation.rearrangeContent	PHCollectionEditOperation.rearrangeContent	case rearrangeContent
c:@E@PHCollectionEditOperation@PHCollectionEditOperationRemoveContent	swift.enum.case	PHCollectionEditOperation.removeContent	PHCollectionEditOperation.removeContent	case removeContent
c:@E@PHCollectionEditOperation@PHCollectionEditOperationRename	swift.enum.case	PHCollectionEditOperation.rename	PHCollectionEditOperation.rename	case rename
c:@E@PHCollectionListSubtype	swift.enum	PHCollectionListSubtype	PHCollectionListSubtype	enum PHCollectionListSubtype
c:@E@PHCollectionListSubtype@PHCollectionListSubtypeAny	swift.enum.case	PHCollectionListSubtype.any	PHCollectionListSubtype.any	case any
c:@E@PHCollectionListSubtype@PHCollectionListSubtypeMomentListCluster	swift.enum.case	PHCollectionListSubtype.momentListCluster	PHCollectionListSubtype.momentListCluster	case momentListCluster
c:@E@PHCollectionListSubtype@PHCollectionListSubtypeMomentListYear	swift.enum.case	PHCollectionListSubtype.momentListYear	PHCollectionListSubtype.momentListYear	case momentListYear
c:@E@PHCollectionListSubtype@PHCollectionListSubtypeRegularFolder	swift.enum.case	PHCollectionListSubtype.regularFolder	PHCollectionListSubtype.regularFolder	case regularFolder
c:@E@PHCollectionListSubtype@PHCollectionListSubtypeSmartFolderEvents	swift.enum.case	PHCollectionListSubtype.smartFolderEvents	PHCollectionListSubtype.smartFolderEvents	case smartFolderEvents
c:@E@PHCollectionListSubtype@PHCollectionListSubtypeSmartFolderFaces	swift.enum.case	PHCollectionListSubtype.smartFolderFaces	PHCollectionListSubtype.smartFolderFaces	case smartFolderFaces
c:@E@PHCollectionListType	swift.enum	PHCollectionListType	PHCollectionListType	enum PHCollectionListType
c:@E@PHCollectionListType@PHCollectionListTypeFolder	swift.enum.case	PHCollectionListType.folder	PHCollectionListType.folder	case folder
c:@E@PHCollectionListType@PHCollectionListTypeMomentList	swift.enum.case	PHCollectionListType.momentList	PHCollectionListType.momentList	case momentList
c:@E@PHCollectionListType@PHCollectionListTypeSmartFolder	swift.enum.case	PHCollectionListType.smartFolder	PHCollectionListType.smartFolder	case smartFolder
c:@E@PHImageContentMode	swift.enum	PHImageContentMode	PHImageContentMode	enum PHImageContentMode
c:@E@PHImageContentMode@PHImageContentModeAspectFill	swift.enum.case	PHImageContentMode.aspectFill	PHImageContentMode.aspectFill	case aspectFill
c:@E@PHImageContentMode@PHImageContentModeAspectFit	swift.enum.case	PHImageContentMode.aspectFit	PHImageContentMode.aspectFit	case aspectFit
c:@E@PHImageContentMode@PHImageContentModeDefault	swift.type.property	default	PHImageContentMode.default	static var `default`: PHImageContentMode { get }
c:@E@PHImageRequestOptionsDeliveryMode	swift.enum	PHImageRequestOptionsDeliveryMode	PHImageRequestOptionsDeliveryMode	enum PHImageRequestOptionsDeliveryMode
c:@E@PHImageRequestOptionsDeliveryMode@PHImageRequestOptionsDeliveryModeFastFormat	swift.enum.case	PHImageRequestOptionsDeliveryMode.fastFormat	PHImageRequestOptionsDeliveryMode.fastFormat	case fastFormat
c:@E@PHImageRequestOptionsDeliveryMode@PHImageRequestOptionsDeliveryModeHighQualityFormat	swift.enum.case	PHImageRequestOptionsDeliveryMode.highQualityFormat	PHImageRequestOptionsDeliveryMode.highQualityFormat	case highQualityFormat
c:@E@PHImageRequestOptionsDeliveryMode@PHImageRequestOptionsDeliveryModeOpportunistic	swift.enum.case	PHImageRequestOptionsDeliveryMode.opportunistic	PHImageRequestOptionsDeliveryMode.opportunistic	case opportunistic
c:@E@PHImageRequestOptionsResizeMode	swift.enum	PHImageRequestOptionsResizeMode	PHImageRequestOptionsResizeMode	enum PHImageRequestOptionsResizeMode
c:@E@PHImageRequestOptionsResizeMode@PHImageRequestOptionsResizeModeExact	swift.enum.case	PHImageRequestOptionsResizeMode.exact	PHImageRequestOptionsResizeMode.exact	case exact
c:@E@PHImageRequestOptionsResizeMode@PHImageRequestOptionsResizeModeFast	swift.enum.case	PHImageRequestOptionsResizeMode.fast	PHImageRequestOptionsResizeMode.fast	case fast
c:@E@PHImageRequestOptionsResizeMode@PHImageRequestOptionsResizeModeNone	swift.enum.case	PHImageRequestOptionsResizeMode.none	PHImageRequestOptionsResizeMode.none	case none
c:@E@PHImageRequestOptionsVersion	swift.enum	PHImageRequestOptionsVersion	PHImageRequestOptionsVersion	enum PHImageRequestOptionsVersion
c:@E@PHImageRequestOptionsVersion@PHImageRequestOptionsVersionCurrent	swift.enum.case	PHImageRequestOptionsVersion.current	PHImageRequestOptionsVersion.current	case current
c:@E@PHImageRequestOptionsVersion@PHImageRequestOptionsVersionOriginal	swift.enum.case	PHImageRequestOptionsVersion.original	PHImageRequestOptionsVersion.original	case original
c:@E@PHImageRequestOptionsVersion@PHImageRequestOptionsVersionUnadjusted	swift.enum.case	PHImageRequestOptionsVersion.unadjusted	PHImageRequestOptionsVersion.unadjusted	case unadjusted
c:@E@PHLivePhotoFrameType	swift.enum	PHLivePhotoFrameType	PHLivePhotoFrameType	enum PHLivePhotoFrameType
c:@E@PHLivePhotoFrameType@PHLivePhotoFrameTypePhoto	swift.enum.case	PHLivePhotoFrameType.photo	PHLivePhotoFrameType.photo	case photo
c:@E@PHLivePhotoFrameType@PHLivePhotoFrameTypeVideo	swift.enum.case	PHLivePhotoFrameType.video	PHLivePhotoFrameType.video	case video
c:@E@PHObjectType	swift.enum	PHObjectType	PHObjectType	enum PHObjectType
c:@E@PHObjectType@PHObjectTypeAsset	swift.enum.case	PHObjectType.asset	PHObjectType.asset	case asset
c:@E@PHObjectType@PHObjectTypeAssetCollection	swift.enum.case	PHObjectType.assetCollection	PHObjectType.assetCollection	case assetCollection
c:@E@PHObjectType@PHObjectTypeCollectionList	swift.enum.case	PHObjectType.collectionList	PHObjectType.collectionList	case collectionList
c:@E@PHPhotosError	swift.enum	PHPhotosError.Code	PHPhotosError.Code	enum Code
c:@E@PHPhotosError@PHPhotosErrorAccessRestricted	swift.enum.case	PHPhotosError.Code.accessRestricted	PHPhotosError.Code.accessRestricted	case accessRestricted
c:@E@PHPhotosError@PHPhotosErrorAccessUserDenied	swift.enum.case	PHPhotosError.Code.accessUserDenied	PHPhotosError.Code.accessUserDenied	case accessUserDenied
c:@E@PHPhotosError@PHPhotosErrorChangeNotSupported	swift.enum.case	PHPhotosError.Code.changeNotSupported	PHPhotosError.Code.changeNotSupported	case changeNotSupported
c:@E@PHPhotosError@PHPhotosErrorIdentifierNotFound	swift.enum.case	PHPhotosError.Code.identifierNotFound	PHPhotosError.Code.identifierNotFound	case identifierNotFound
c:@E@PHPhotosError@PHPhotosErrorInternalError	swift.enum.case	PHPhotosError.Code.internalError	PHPhotosError.Code.internalError	case internalError
c:@E@PHPhotosError@PHPhotosErrorInvalidResource	swift.enum.case	PHPhotosError.Code.invalidResource	PHPhotosError.Code.invalidResource	case invalidResource
c:@E@PHPhotosError@PHPhotosErrorLibraryInFileProviderSyncRoot	swift.enum.case	PHPhotosError.Code.libraryInFileProviderSyncRoot	PHPhotosError.Code.libraryInFileProviderSyncRoot	case libraryInFileProviderSyncRoot
c:@E@PHPhotosError@PHPhotosErrorLibraryVolumeOffline	swift.enum.case	PHPhotosError.Code.libraryVolumeOffline	PHPhotosError.Code.libraryVolumeOffline	case libraryVolumeOffline
c:@E@PHPhotosError@PHPhotosErrorLimitExceeded	swift.enum.case	PHPhotosError.Code.limitExceeded	PHPhotosError.Code.limitExceeded	case limitExceeded
c:@E@PHPhotosError@PHPhotosErrorMissingResource	swift.enum.case	PHPhotosError.Code.missingResource	PHPhotosError.Code.missingResource	case missingResource
c:@E@PHPhotosError@PHPhotosErrorMultipleIdentifiersFound	swift.enum.case	PHPhotosError.Code.multipleIdentifiersFound	PHPhotosError.Code.multipleIdentifiersFound	case multipleIdentifiersFound
c:@E@PHPhotosError@PHPhotosErrorNetworkAccessRequired	swift.enum.case	PHPhotosError.Code.networkAccessRequired	PHPhotosError.Code.networkAccessRequired	case networkAccessRequired
c:@E@PHPhotosError@PHPhotosErrorNetworkError	swift.enum.case	PHPhotosError.Code.networkError	PHPhotosError.Code.networkError	case networkError
c:@E@PHPhotosError@PHPhotosErrorNotEnoughSpace	swift.enum.case	PHPhotosError.Code.notEnoughSpace	PHPhotosError.Code.notEnoughSpace	case notEnoughSpace
c:@E@PHPhotosError@PHPhotosErrorOperationInterrupted	swift.enum.case	PHPhotosError.Code.operationInterrupted	PHPhotosError.Code.operationInterrupted	case operationInterrupted
c:@E@PHPhotosError@PHPhotosErrorPersistentChangeDetailsUnavailable	swift.enum.case	PHPhotosError.Code.persistentChangeDetailsUnavailable	PHPhotosError.Code.persistentChangeDetailsUnavailable	case persistentChangeDetailsUnavailable
