c:@E@MPMediaPlaylistAttribute@MPMediaPlaylistAttributeSmart	swift.type.property	smart	MPMediaPlaylistAttribute.smart	static var smart: MPMediaPlaylistAttribute { get }
c:@E@MPMediaPredicateComparison	swift.enum	MPMediaPredicateComparison	MPMediaPredicateComparison	enum MPMediaPredicateComparison
c:@E@MPMediaPredicateComparison@MPMediaPredicateComparisonContains	swift.enum.case	MPMediaPredicateComparison.contains	MPMediaPredicateComparison.contains	case contains
c:@E@MPMediaPredicateComparison@MPMediaPredicateComparisonEqualTo	swift.enum.case	MPMediaPredicateComparison.equalTo	MPMediaPredicateComparison.equalTo	case equalTo
c:@E@MPMediaType	swift.struct	MPMediaType	MPMediaType	struct MPMediaType
c:@E@MPMediaType@MPMediaTypeAny	swift.type.property	any	MPMediaType.any	static var any: MPMediaType { get }
c:@E@MPMediaType@MPMediaTypeAnyAudio	swift.type.property	anyAudio	MPMediaType.anyAudio	static var anyAudio: MPMediaType { get }
c:@E@MPMediaType@MPMediaTypeAnyVideo	swift.type.property	anyVideo	MPMediaType.anyVideo	static var anyVideo: MPMediaType { get }
c:@E@MPMediaType@MPMediaTypeAudioBook	swift.type.property	audioBook	MPMediaType.audioBook	static var audioBook: MPMediaType { get }
c:@E@MPMediaType@MPMediaTypeAudioITunesU	swift.type.property	audioITunesU	MPMediaType.audioITunesU	static var audioITunesU: MPMediaType { get }
c:@E@MPMediaType@MPMediaTypeHomeVideo	swift.type.property	homeVideo	MPMediaType.homeVideo	static var homeVideo: MPMediaType { get }
c:@E@MPMediaType@MPMediaTypeMovie	swift.type.property	movie	MPMediaType.movie	static var movie: MPMediaType { get }
c:@E@MPMediaType@MPMediaTypeMusic	swift.type.property	music	MPMediaType.music	static var music: MPMediaType { get }
c:@E@MPMediaType@MPMediaTypeMusicVideo	swift.type.property	musicVideo	MPMediaType.musicVideo	static var musicVideo: MPMediaType { get }
c:@E@MPMediaType@MPMediaTypePodcast	swift.type.property	podcast	MPMediaType.podcast	static var podcast: MPMediaType { get }
c:@E@MPMediaType@MPMediaTypeTVShow	swift.type.property	tvShow	MPMediaType.tvShow	static var tvShow: MPMediaType { get }
c:@E@MPMediaType@MPMediaTypeVideoITunesU	swift.type.property	videoITunesU	MPMediaType.videoITunesU	static var videoITunesU: MPMediaType { get }
c:@E@MPMediaType@MPMediaTypeVideoPodcast	swift.type.property	videoPodcast	MPMediaType.videoPodcast	static var videoPodcast: MPMediaType { get }
c:@E@MPMovieControlStyle	swift.enum	MPMovieControlStyle	MPMovieControlStyle	enum MPMovieControlStyle
c:@E@MPMovieControlStyle@MPMovieControlStyleDefault	swift.type.property	default	MPMovieControlStyle.default	static var `default`: MPMovieControlStyle { get }
c:@E@MPMovieControlStyle@MPMovieControlStyleEmbedded	swift.enum.case	MPMovieControlStyle.embedded	MPMovieControlStyle.embedded	case embedded
c:@E@MPMovieControlStyle@MPMovieControlStyleFullscreen	swift.enum.case	MPMovieControlStyle.fullscreen	MPMovieControlStyle.fullscreen	case fullscreen
c:@E@MPMovieControlStyle@MPMovieControlStyleNone	swift.enum.case	MPMovieControlStyle.none	MPMovieControlStyle.none	case none
c:@E@MPMovieFinishReason	swift.enum	MPMovieFinishReason	MPMovieFinishReason	enum MPMovieFinishReason
c:@E@MPMovieFinishReason@MPMovieFinishReasonPlaybackEnded	swift.enum.case	MPMovieFinishReason.playbackEnded	MPMovieFinishReason.playbackEnded	case playbackEnded
c:@E@MPMovieFinishReason@MPMovieFinishReasonPlaybackError	swift.enum.case	MPMovieFinishReason.playbackError	MPMovieFinishReason.playbackError	case playbackError
c:@E@MPMovieFinishReason@MPMovieFinishReasonUserExited	swift.enum.case	MPMovieFinishReason.userExited	MPMovieFinishReason.userExited	case userExited
c:@E@MPMovieLoadState	swift.struct	MPMovieLoadState	MPMovieLoadState	struct MPMovieLoadState
c:@E@MPMovieLoadState@MPMovieLoadStatePlayable	swift.type.property	playable	MPMovieLoadState.playable	static var playable: MPMovieLoadState { get }
c:@E@MPMovieLoadState@MPMovieLoadStatePlaythroughOK	swift.type.property	playthroughOK	MPMovieLoadState.playthroughOK	static var playthroughOK: MPMovieLoadState { get }
c:@E@MPMovieLoadState@MPMovieLoadStateStalled	swift.type.property	stalled	MPMovieLoadState.stalled	static var stalled: MPMovieLoadState { get }
c:@E@MPMovieMediaTypeMask	swift.struct	MPMovieMediaTypeMask	MPMovieMediaTypeMask	struct MPMovieMediaTypeMask
c:@E@MPMovieMediaTypeMask@MPMovieMediaTypeMaskAudio	swift.type.property	audio	MPMovieMediaTypeMask.audio	static var audio: MPMovieMediaTypeMask { get }
c:@E@MPMovieMediaTypeMask@MPMovieMediaTypeMaskVideo	swift.type.property	video	MPMovieMediaTypeMask.video	static var video: MPMovieMediaTypeMask { get }
c:@E@MPMoviePlaybackState	swift.enum	MPMoviePlaybackState	MPMoviePlaybackState	enum MPMoviePlaybackState
c:@E@MPMoviePlaybackState@MPMoviePlaybackStateInterrupted	swift.enum.case	MPMoviePlaybackState.interrupted	MPMoviePlaybackState.interrupted	case interrupted
c:@E@MPMoviePlaybackState@MPMoviePlaybackStatePaused	swift.enum.case	MPMoviePlaybackState.paused	MPMoviePlaybackState.paused	case paused
c:@E@MPMoviePlaybackState@MPMoviePlaybackStatePlaying	swift.enum.case	MPMoviePlaybackState.playing	MPMoviePlaybackState.playing	case playing
c:@E@MPMoviePlaybackState@MPMoviePlaybackStateSeekingBackward	swift.enum.case	MPMoviePlaybackState.seekingBackward	MPMoviePlaybackState.seekingBackward	case seekingBackward
c:@E@MPMoviePlaybackState@MPMoviePlaybackStateSeekingForward	swift.enum.case	MPMoviePlaybackState.seekingForward	MPMoviePlaybackState.seekingForward	case seekingForward
c:@E@MPMoviePlaybackState@MPMoviePlaybackStateStopped	swift.enum.case	MPMoviePlaybackState.stopped	MPMoviePlaybackState.stopped	case stopped
c:@E@MPMovieRepeatMode	swift.enum	MPMovieRepeatMode	MPMovieRepeatMode	enum MPMovieRepeatMode
c:@E@MPMovieRepeatMode@MPMovieRepeatModeNone	swift.enum.case	MPMovieRepeatMode.none	MPMovieRepeatMode.none	case none
c:@E@MPMovieRepeatMode@MPMovieRepeatModeOne	swift.enum.case	MPMovieRepeatMode.one	MPMovieRepeatMode.one	case one
c:@E@MPMovieScalingMode	swift.enum	MPMovieScalingMode	MPMovieScalingMode	enum MPMovieScalingMode
c:@E@MPMovieScalingMode@MPMovieScalingModeAspectFill	swift.enum.case	MPMovieScalingMode.aspectFill	MPMovieScalingMode.aspectFill	case aspectFill
c:@E@MPMovieScalingMode@MPMovieScalingModeAspectFit	swift.enum.case	MPMovieScalingMode.aspectFit	MPMovieScalingMode.aspectFit	case aspectFit
c:@E@MPMovieScalingMode@MPMovieScalingModeFill	swift.enum.case	MPMovieScalingMode.fill	MPMovieScalingMode.fill	case fill
c:@E@MPMovieScalingMode@MPMovieScalingModeNone	swift.enum.case	MPMovieScalingMode.none	MPMovieScalingMode.none	case none
c:@E@MPMovieSourceType	swift.enum	MPMovieSourceType	MPMovieSourceType	enum MPMovieSourceType
c:@E@MPMovieSourceType@MPMovieSourceTypeFile	swift.enum.case	MPMovieSourceType.file	MPMovieSourceType.file	case file
c:@E@MPMovieSourceType@MPMovieSourceTypeStreaming	swift.enum.case	MPMovieSourceType.streaming	MPMovieSourceType.streaming	case streaming
c:@E@MPMovieSourceType@MPMovieSourceTypeUnknown	swift.enum.case	MPMovieSourceType.unknown	MPMovieSourceType.unknown	case unknown
c:@E@MPMovieTimeOption	swift.enum	MPMovieTimeOption	MPMovieTimeOption	enum MPMovieTimeOption
c:@E@MPMovieTimeOption@MPMovieTimeOptionExact	swift.enum.case	MPMovieTimeOption.exact	MPMovieTimeOption.exact	case exact
c:@E@MPMovieTimeOption@MPMovieTimeOptionNearestKeyFrame	swift.enum.case	MPMovieTimeOption.nearestKeyFrame	MPMovieTimeOption.nearestKeyFrame	case nearestKeyFrame
c:@E@MPMusicPlaybackState	swift.enum	MPMusicPlaybackState	MPMusicPlaybackState	enum MPMusicPlaybackState
c:@E@MPMusicPlaybackState@MPMusicPlaybackStateInterrupted	swift.enum.case	MPMusicPlaybackState.interrupted	MPMusicPlaybackState.interrupted	case interrupted
c:@E@MPMusicPlaybackState@MPMusicPlaybackStatePaused	swift.enum.case	MPMusicPlaybackState.paused	MPMusicPlaybackState.paused	case paused
c:@E@MPMusicPlaybackState@MPMusicPlaybackStatePlaying	swift.enum.case	MPMusicPlaybackState.playing	MPMusicPlaybackState.playing	case playing
c:@E@MPMusicPlaybackState@MPMusicPlaybackStateSeekingBackward	swift.enum.case	MPMusicPlaybackState.seekingBackward	MPMusicPlaybackState.seekingBackward	case seekingBackward
c:@E@MPMusicPlaybackState@MPMusicPlaybackStateSeekingForward	swift.enum.case	MPMusicPlaybackState.seekingForward	MPMusicPlaybackState.seekingForward	case seekingForward
c:@E@MPMusicPlaybackState@MPMusicPlaybackStateStopped	swift.enum.case	MPMusicPlaybackState.stopped	MPMusicPlaybackState.stopped	case stopped
c:@E@MPMusicRepeatMode	swift.enum	MPMusicRepeatMode	MPMusicRepeatMode	enum MPMusicRepeatMode
c:@E@MPMusicRepeatMode@MPMusicRepeatModeAll	swift.enum.case	MPMusicRepeatMode.all	MPMusicRepeatMode.all	case all
c:@E@MPMusicRepeatMode@MPMusicRepeatModeDefault	swift.enum.case	MPMusicRepeatMode.default	MPMusicRepeatMode.default	case `default`
c:@E@MPMusicRepeatMode@MPMusicRepeatModeNone	swift.enum.case	MPMusicRepeatMode.none	MPMusicRepeatMode.none	case none
c:@E@MPMusicRepeatMode@MPMusicRepeatModeOne	swift.enum.case	MPMusicRepeatMode.one	MPMusicRepeatMode.one	case one
c:@E@MPMusicShuffleMode	swift.enum	MPMusicShuffleMode	MPMusicShuffleMode	enum MPMusicShuffleMode
c:@E@MPMusicShuffleMode@MPMusicShuffleModeAlbums	swift.enum.case	MPMusicShuffleMode.albums	MPMusicShuffleMode.albums	case albums
c:@E@MPMusicShuffleMode@MPMusicShuffleModeDefault	swift.enum.case	MPMusicShuffleMode.default	MPMusicShuffleMode.default	case `default`
c:@E@MPMusicShuffleMode@MPMusicShuffleModeOff	swift.enum.case	MPMusicShuffleMode.off	MPMusicShuffleMode.off	case off
c:@E@MPMusicShuffleMode@MPMusicShuffleModeSongs	swift.enum.case	MPMusicShuffleMode.songs	MPMusicShuffleMode.songs	case songs
c:@E@MPNowPlayingInfoLanguageOptionType	swift.enum	MPNowPlayingInfoLanguageOptionType	MPNowPlayingInfoLanguageOptionType	enum MPNowPlayingInfoLanguageOptionType
c:@E@MPNowPlayingInfoLanguageOptionType@MPNowPlayingInfoLanguageOptionTypeAudible	swift.enum.case	MPNowPlayingInfoLanguageOptionType.audible	MPNowPlayingInfoLanguageOptionType.audible	case audible
c:@E@MPNowPlayingInfoLanguageOptionType@MPNowPlayingInfoLanguageOptionTypeLegible	swift.enum.case	MPNowPlayingInfoLanguageOptionType.legible	MPNowPlayingInfoLanguageOptionType.legible	case legible
c:@E@MPNowPlayingInfoMediaType	swift.enum	MPNowPlayingInfoMediaType	MPNowPlayingInfoMediaType	enum MPNowPlayingInfoMediaType
c:@E@MPNowPlayingInfoMediaType@MPNowPlayingInfoMediaTypeAudio	swift.enum.case	MPNowPlayingInfoMediaType.audio	MPNowPlayingInfoMediaType.audio	case audio
c:@E@MPNowPlayingInfoMediaType@MPNowPlayingInfoMediaTypeNone	swift.enum.case	MPNowPlayingInfoMediaType.none	MPNowPlayingInfoMediaType.none	case none
c:@E@MPNowPlayingInfoMediaType@MPNowPlayingInfoMediaTypeVideo	swift.enum.case	MPNowPlayingInfoMediaType.video	MPNowPlayingInfoMediaType.video	case video
c:@E@MPNowPlayingPlaybackState	swift.enum	MPNowPlayingPlaybackState	MPNowPlayingPlaybackState	enum MPNowPlayingPlaybackState
c:@E@MPNowPlayingPlaybackState@MPNowPlayingPlaybackStateInterrupted	swift.enum.case	MPNowPlayingPlaybackState.interrupted	MPNowPlayingPlaybackState.interrupted	case interrupted
c:@E@MPNowPlayingPlaybackState@MPNowPlayingPlaybackStatePaused	swift.enum.case	MPNowPlayingPlaybackState.paused	MPNowPlayingPlaybackState.paused	case paused
c:@E@MPNowPlayingPlaybackState@MPNowPlayingPlaybackStatePlaying	swift.enum.case	MPNowPlayingPlaybackState.playing	MPNowPlayingPlaybackState.playing	case playing
c:@E@MPNowPlayingPlaybackState@MPNowPlayingPlaybackStateStopped	swift.enum.case	MPNowPlayingPlaybackState.stopped	MPNowPlayingPlaybackState.stopped	case stopped
c:@E@MPNowPlayingPlaybackState@MPNowPlayingPlaybackStateUnknown	swift.enum.case	MPNowPlayingPlaybackState.unknown	MPNowPlayingPlaybackState.unknown	case unknown
c:@E@MPRemoteCommandHandlerStatus	swift.enum	MPRemoteCommandHandlerStatus	MPRemoteCommandHandlerStatus	enum MPRemoteCommandHandlerStatus
c:@E@MPRemoteCommandHandlerStatus@MPRemoteCommandHandlerStatusCommandFailed	swift.enum.case	MPRemoteCommandHandlerStatus.commandFailed	MPRemoteCommandHandlerStatus.commandFailed	case commandFailed
c:@E@MPRemoteCommandHandlerStatus@MPRemoteCommandHandlerStatusDeviceNotFound	swift.enum.case	MPRemoteCommandHandlerStatus.deviceNotFound	MPRemoteCommandHandlerStatus.deviceNotFound	case deviceNotFound
c:@E@MPRemoteCommandHandlerStatus@MPRemoteCommandHandlerStatusNoActionableNowPlayingItem	swift.enum.case	MPRemoteCommandHandlerStatus.noActionableNowPlayingItem	MPRemoteCommandHandlerStatus.noActionableNowPlayingItem	case noActionableNowPlayingItem
c:@E@MPRemoteCommandHandlerStatus@MPRemoteCommandHandlerStatusNoSuchContent	swift.enum.case	MPRemoteCommandHandlerStatus.noSuchContent	MPRemoteCommandHandlerStatus.noSuchContent	case noSuchContent
c:@E@MPRemoteCommandHandlerStatus@MPRemoteCommandHandlerStatusSuccess	swift.enum.case	MPRemoteCommandHandlerStatus.success	MPRemoteCommandHandlerStatus.success	case success
c:@E@MPRepeatType	swift.enum	MPRepeatType	MPRepeatType	enum MPRepeatType
c:@E@MPRepeatType@MPRepeatTypeAll	swift.enum.case	MPRepeatType.all	MPRepeatType.all	case all
c:@E@MPRepeatType@MPRepeatTypeOff	swift.enum.case	MPRepeatType.off	MPRepeatType.off	case off
c:@E@MPRepeatType@MPRepeatTypeOne	swift.enum.case	MPRepeatType.one	MPRepeatType.one	case one
c:@E@MPSeekCommandEventType	swift.enum	MPSeekCommandEventType	MPSeekCommandEventType	enum MPSeekCommandEventType
c:@E@MPSeekCommandEventType@MPSeekCommandEventTypeBeginSeeking	swift.enum.case	MPSeekCommandEventType.beginSeeking	MPSeekCommandEventType.beginSeeking	case beginSeeking
c:@E@MPSeekCommandEventType@MPSeekCommandEventTypeEndSeeking	swift.enum.case	MPSeekCommandEventType.endSeeking	MPSeekCommandEventType.endSeeking	case endSeeking
c:@E@MPShuffleType	swift.enum	MPShuffleType	MPShuffleType	enum MPShuffleType
c:@E@MPShuffleType@MPShuffleTypeCollections	swift.enum.case	MPShuffleType.collections	MPShuffleType.collections	case collections
c:@E@MPShuffleType@MPShuffleTypeItems	swift.enum.case	MPShuffleType.items	MPShuffleType.items	case items
c:@E@MPShuffleType@MPShuffleTypeOff	swift.enum.case	MPShuffleType.off	MPShuffleType.off	case off
c:@F@MPVolumeSettingsAlertHide	swift.func	MPVolumeSettingsAlertHide()	MPVolumeSettingsAlertHide()	func MPVolumeSettingsAlertHide()
c:@F@MPVolumeSettingsAlertIsVisible	swift.func	MPVolumeSettingsAlertIsVisible()	MPVolumeSettingsAlertIsVisible()	func MPVolumeSettingsAlertIsVisible() -> Bool
c:@F@MPVolumeSettingsAlertShow	swift.func	MPVolumeSettingsAlertShow()	MPVolumeSettingsAlertShow()	func MPVolumeSettingsAlertShow()
c:@MPErrorDomain	swift.var	MPErrorDomain	MPErrorDomain	let MPErrorDomain: String
c:@MPLanguageOptionCharacteristicContainsOnlyForcedSubtitles	swift.var	MPLanguageOptionCharacteristicContainsOnlyForcedSubtitles	MPLanguageOptionCharacteristicContainsOnlyForcedSubtitles	let MPLanguageOptionCharacteristicContainsOnlyForcedSubtitles: String
c:@MPLanguageOptionCharacteristicDescribesMusicAndSound	swift.var	MPLanguageOptionCharacteristicDescribesMusicAndSound	MPLanguageOptionCharacteristicDescribesMusicAndSound	let MPLanguageOptionCharacteristicDescribesMusicAndSound: String
c:@MPLanguageOptionCharacteristicDescribesVideo	swift.var	MPLanguageOptionCharacteristicDescribesVideo	MPLanguageOptionCharacteristicDescribesVideo	let MPLanguageOptionCharacteristicDescribesVideo: String
c:@MPLanguageOptionCharacteristicDubbedTranslation	swift.var	MPLanguageOptionCharacteristicDubbedTranslation	MPLanguageOptionCharacteristicDubbedTranslation	let MPLanguageOptionCharacteristicDubbedTranslation: String
c:@MPLanguageOptionCharacteristicEasyToRead	swift.var	MPLanguageOptionCharacteristicEasyToRead	MPLanguageOptionCharacteristicEasyToRead	let MPLanguageOptionCharacteristicEasyToRead: String
c:@MPLanguageOptionCharacteristicIsAuxiliaryContent	swift.var	MPLanguageOptionCharacteristicIsAuxiliaryContent	MPLanguageOptionCharacteristicIsAuxiliaryContent	let MPLanguageOptionCharacteristicIsAuxiliaryContent: String
c:@MPLanguageOptionCharacteristicIsMainProgramContent	swift.var	MPLanguageOptionCharacteristicIsMainProgramContent	MPLanguageOptionCharacteristicIsMainProgramContent	let MPLanguageOptionCharacteristicIsMainProgramContent: String
c:@MPLanguageOptionCharacteristicLanguageTranslation	swift.var	MPLanguageOptionCharacteristicLanguageTranslation	MPLanguageOptionCharacteristicLanguageTranslation	let MPLanguageOptionCharacteristicLanguageTranslation: String
c:@MPLanguageOptionCharacteristicTranscribesSpokenDialog	swift.var	MPLanguageOptionCharacteristicTranscribesSpokenDialog	MPLanguageOptionCharacteristicTranscribesSpokenDialog	let MPLanguageOptionCharacteristicTranscribesSpokenDialog: String
c:@MPLanguageOptionCharacteristicVoiceOverTranslation	swift.var	MPLanguageOptionCharacteristicVoiceOverTranslation	MPLanguageOptionCharacteristicVoiceOverTranslation	let MPLanguageOptionCharacteristicVoiceOverTranslation: String
c:@MPMediaEntityPropertyPersistentID	swift.var	MPMediaEntityPropertyPersistentID	MPMediaEntityPropertyPersistentID	let MPMediaEntityPropertyPersistentID: String
c:@MPMediaItemPropertyAlbumArtist	swift.var	MPMediaItemPropertyAlbumArtist	MPMediaItemPropertyAlbumArtist	let MPMediaItemPropertyAlbumArtist: String
c:@MPMediaItemPropertyAlbumArtistPersistentID	swift.var	MPMediaItemPropertyAlbumArtistPersistentID	MPMediaItemPropertyAlbumArtistPersistentID	let MPMediaItemPropertyAlbumArtistPersistentID: String
c:@MPMediaItemPropertyAlbumPersistentID	swift.var	MPMediaItemPropertyAlbumPersistentID	MPMediaItemPropertyAlbumPersistentID	let MPMediaItemPropertyAlbumPersistentID: String
c:@MPMediaItemPropertyAlbumTitle	swift.var	MPMediaItemPropertyAlbumTitle	MPMediaItemPropertyAlbumTitle	let MPMediaItemPropertyAlbumTitle: String
c:@MPMediaItemPropertyAlbumTrackCount	swift.var	MPMediaItemPropertyAlbumTrackCount	MPMediaItemPropertyAlbumTrackCount	let MPMediaItemPropertyAlbumTrackCount: String
c:@MPMediaItemPropertyAlbumTrackNumber	swift.var	MPMediaItemPropertyAlbumTrackNumber	MPMediaItemPropertyAlbumTrackNumber	let MPMediaItemPropertyAlbumTrackNumber: String
c:@MPMediaItemPropertyArtist	swift.var	MPMediaItemPropertyArtist	MPMediaItemPropertyArtist	let MPMediaItemPropertyArtist: String
c:@MPMediaItemPropertyArtistPersistentID	swift.var	MPMediaItemPropertyArtistPersistentID	MPMediaItemPropertyArtistPersistentID	let MPMediaItemPropertyArtistPersistentID: String
c:@MPMediaItemPropertyArtwork	swift.var	MPMediaItemPropertyArtwork	MPMediaItemPropertyArtwork	let MPMediaItemPropertyArtwork: String
c:@MPMediaItemPropertyAssetURL	swift.var	MPMediaItemPropertyAssetURL	MPMediaItemPropertyAssetURL	let MPMediaItemPropertyAssetURL: String
c:@MPMediaItemPropertyBeatsPerMinute	swift.var	MPMediaItemPropertyBeatsPerMinute	MPMediaItemPropertyBeatsPerMinute	let MPMediaItemPropertyBeatsPerMinute: String
c:@MPMediaItemPropertyBookmarkTime	swift.var	MPMediaItemPropertyBookmarkTime	MPMediaItemPropertyBookmarkTime	let MPMediaItemPropertyBookmarkTime: String
c:@MPMediaItemPropertyComments	swift.var	MPMediaItemPropertyComments	MPMediaItemPropertyComments	let MPMediaItemPropertyComments: String
c:@MPMediaItemPropertyComposer	swift.var	MPMediaItemPropertyComposer	MPMediaItemPropertyComposer	let MPMediaItemPropertyComposer: String
c:@MPMediaItemPropertyComposerPersistentID	swift.var	MPMediaItemPropertyComposerPersistentID	MPMediaItemPropertyComposerPersistentID	let MPMediaItemPropertyComposerPersistentID: String
c:@MPMediaItemPropertyDateAdded	swift.var	MPMediaItemPropertyDateAdded	MPMediaItemPropertyDateAdded	let MPMediaItemPropertyDateAdded: String
c:@MPMediaItemPropertyDiscCount	swift.var	MPMediaItemPropertyDiscCount	MPMediaItemPropertyDiscCount	let MPMediaItemPropertyDiscCount: String
c:@MPMediaItemPropertyDiscNumber	swift.var	MPMediaItemPropertyDiscNumber	MPMediaItemPropertyDiscNumber	let MPMediaItemPropertyDiscNumber: String
c:@MPMediaItemPropertyGenre	swift.var	MPMediaItemPropertyGenre	MPMediaItemPropertyGenre	let MPMediaItemPropertyGenre: String
c:@MPMediaItemPropertyGenrePersistentID	swift.var	MPMediaItemPropertyGenrePersistentID	MPMediaItemPropertyGenrePersistentID	let MPMediaItemPropertyGenrePersistentID: String
c:@MPMediaItemPropertyHasProtectedAsset	swift.var	MPMediaItemPropertyHasProtectedAsset	MPMediaItemPropertyHasProtectedAsset	let MPMediaItemPropertyHasProtectedAsset: String
c:@MPMediaItemPropertyIsCloudItem	swift.var	MPMediaItemPropertyIsCloudItem	MPMediaItemPropertyIsCloudItem	let MPMediaItemPropertyIsCloudItem: String
c:@MPMediaItemPropertyIsCompilation	swift.var	MPMediaItemPropertyIsCompilation	MPMediaItemPropertyIsCompilation	let MPMediaItemPropertyIsCompilation: String
c:@MPMediaItemPropertyIsExplicit	swift.var	MPMediaItemPropertyIsExplicit	MPMediaItemPropertyIsExplicit	let MPMediaItemPropertyIsExplicit: String
c:@MPMediaItemPropertyIsPreorder	swift.var	MPMediaItemPropertyIsPreorder	MPMediaItemPropertyIsPreorder	let MPMediaItemPropertyIsPreorder: String
c:@MPMediaItemPropertyLastPlayedDate	swift.var	MPMediaItemPropertyLastPlayedDate	MPMediaItemPropertyLastPlayedDate	let MPMediaItemPropertyLastPlayedDate: String
c:@MPMediaItemPropertyLyrics	swift.var	MPMediaItemPropertyLyrics	MPMediaItemPropertyLyrics	let MPMediaItemPropertyLyrics: String
