c:@E@CPLimitableUserInterface@CPLimitableUserInterfaceLists	swift.type.property	lists	CPLimitableUserInterface.lists	static var lists: CPLimitableUserInterface { get }
c:@E@CPListImageRowItemCondensedElementShape	swift.enum	CPListImageRowItemCondensedElement.Shape	CPListImageRowItemCondensedElement.Shape	enum Shape
c:@E@CPListImageRowItemCondensedElementShape@CPListImageRowItemCondensedElementShapeCircular	swift.enum.case	CPListImageRowItemCondensedElement.Shape.circular	CPListImageRowItemCondensedElement.Shape.circular	case circular
c:@E@CPListImageRowItemCondensedElementShape@CPListImageRowItemCondensedElementShapeRoundedRectangle	swift.enum.case	CPListImageRowItemCondensedElement.Shape.roundedRectangle	CPListImageRowItemCondensedElement.Shape.roundedRectangle	case roundedRectangle
c:@E@CPListImageRowItemImageGridElementShape	swift.enum	CPListImageRowItemImageGridElement.Shape	CPListImageRowItemImageGridElement.Shape	enum Shape
c:@E@CPListImageRowItemImageGridElementShape@CPListImageRowItemImageGridElementShapeCircular	swift.enum.case	CPListImageRowItemImageGridElement.Shape.circular	CPListImageRowItemImageGridElement.Shape.circular	case circular
c:@E@CPListImageRowItemImageGridElementShape@CPListImageRowItemImageGridElementShapeRoundedRectangle	swift.enum.case	CPListImageRowItemImageGridElement.Shape.roundedRectangle	CPListImageRowItemImageGridElement.Shape.roundedRectangle	case roundedRectangle
c:@E@CPListItemAccessoryType	swift.enum	CPListItemAccessoryType	CPListItemAccessoryType	enum CPListItemAccessoryType
c:@E@CPListItemAccessoryType@CPListItemAccessoryTypeCloud	swift.enum.case	CPListItemAccessoryType.cloud	CPListItemAccessoryType.cloud	case cloud
c:@E@CPListItemAccessoryType@CPListItemAccessoryTypeDisclosureIndicator	swift.enum.case	CPListItemAccessoryType.disclosureIndicator	CPListItemAccessoryType.disclosureIndicator	case disclosureIndicator
c:@E@CPListItemAccessoryType@CPListItemAccessoryTypeNone	swift.enum.case	CPListItemAccessoryType.none	CPListItemAccessoryType.none	case none
c:@E@CPListItemPlayingIndicatorLocation	swift.enum	CPListItemPlayingIndicatorLocation	CPListItemPlayingIndicatorLocation	enum CPListItemPlayingIndicatorLocation
c:@E@CPListItemPlayingIndicatorLocation@CPListItemPlayingIndicatorLocationLeading	swift.enum.case	CPListItemPlayingIndicatorLocation.leading	CPListItemPlayingIndicatorLocation.leading	case leading
c:@E@CPListItemPlayingIndicatorLocation@CPListItemPlayingIndicatorLocationTrailing	swift.enum.case	CPListItemPlayingIndicatorLocation.trailing	CPListItemPlayingIndicatorLocation.trailing	case trailing
c:@E@CPManeuverDisplayStyle	swift.struct	CPManeuverDisplayStyle	CPManeuverDisplayStyle	struct CPManeuverDisplayStyle
c:@E@CPManeuverDisplayStyle@CPManeuverDisplayStyleInstructionOnly	swift.type.property	instructionOnly	CPManeuverDisplayStyle.instructionOnly	static var instructionOnly: CPManeuverDisplayStyle { get }
c:@E@CPManeuverDisplayStyle@CPManeuverDisplayStyleLeadingSymbol	swift.type.property	leadingSymbol	CPManeuverDisplayStyle.leadingSymbol	static var leadingSymbol: CPManeuverDisplayStyle { get }
c:@E@CPManeuverDisplayStyle@CPManeuverDisplayStyleSymbolOnly	swift.type.property	symbolOnly	CPManeuverDisplayStyle.symbolOnly	static var symbolOnly: CPManeuverDisplayStyle { get }
c:@E@CPManeuverDisplayStyle@CPManeuverDisplayStyleTrailingSymbol	swift.type.property	trailingSymbol	CPManeuverDisplayStyle.trailingSymbol	static var trailingSymbol: CPManeuverDisplayStyle { get }
c:@E@CPManeuverState	swift.enum	CPManeuverState	CPManeuverState	enum CPManeuverState
c:@E@CPManeuverState@CPManeuverStateContinue	swift.enum.case	CPManeuverState.continue	CPManeuverState.continue	case `continue`
c:@E@CPManeuverState@CPManeuverStateExecute	swift.enum.case	CPManeuverState.execute	CPManeuverState.execute	case execute
c:@E@CPManeuverState@CPManeuverStateInitial	swift.enum.case	CPManeuverState.initial	CPManeuverState.initial	case initial
c:@E@CPManeuverState@CPManeuverStatePrepare	swift.enum.case	CPManeuverState.prepare	CPManeuverState.prepare	case prepare
c:@E@CPManeuverType	swift.enum	CPManeuverType	CPManeuverType	enum CPManeuverType
c:@E@CPManeuverType@CPManeuverTypeArriveAtDestination	swift.enum.case	CPManeuverType.arriveAtDestination	CPManeuverType.arriveAtDestination	case arriveAtDestination
c:@E@CPManeuverType@CPManeuverTypeArriveAtDestinationLeft	swift.enum.case	CPManeuverType.arriveAtDestinationLeft	CPManeuverType.arriveAtDestinationLeft	case arriveAtDestinationLeft
c:@E@CPManeuverType@CPManeuverTypeArriveAtDestinationRight	swift.enum.case	CPManeuverType.arriveAtDestinationRight	CPManeuverType.arriveAtDestinationRight	case arriveAtDestinationRight
c:@E@CPManeuverType@CPManeuverTypeArriveEndOfDirections	swift.enum.case	CPManeuverType.arriveEndOfDirections	CPManeuverType.arriveEndOfDirections	case arriveEndOfDirections
c:@E@CPManeuverType@CPManeuverTypeArriveEndOfNavigation	swift.enum.case	CPManeuverType.arriveEndOfNavigation	CPManeuverType.arriveEndOfNavigation	case arriveEndOfNavigation
c:@E@CPManeuverType@CPManeuverTypeChangeFerry	swift.enum.case	CPManeuverType.changeFerry	CPManeuverType.changeFerry	case changeFerry
c:@E@CPManeuverType@CPManeuverTypeChangeHighway	swift.enum.case	CPManeuverType.changeHighway	CPManeuverType.changeHighway	case changeHighway
c:@E@CPManeuverType@CPManeuverTypeChangeHighwayLeft	swift.enum.case	CPManeuverType.changeHighwayLeft	CPManeuverType.changeHighwayLeft	case changeHighwayLeft
c:@E@CPManeuverType@CPManeuverTypeChangeHighwayRight	swift.enum.case	CPManeuverType.changeHighwayRight	CPManeuverType.changeHighwayRight	case changeHighwayRight
c:@E@CPManeuverType@CPManeuverTypeEnterRoundabout	swift.enum.case	CPManeuverType.enterRoundabout	CPManeuverType.enterRoundabout	case enterRoundabout
c:@E@CPManeuverType@CPManeuverTypeEnter_Ferry	swift.enum.case	CPManeuverType.enter_Ferry	CPManeuverType.enter_Ferry	case enter_Ferry
c:@E@CPManeuverType@CPManeuverTypeExitFerry	swift.enum.case	CPManeuverType.exitFerry	CPManeuverType.exitFerry	case exitFerry
c:@E@CPManeuverType@CPManeuverTypeExitRoundabout	swift.enum.case	CPManeuverType.exitRoundabout	CPManeuverType.exitRoundabout	case exitRoundabout
c:@E@CPManeuverType@CPManeuverTypeFollowRoad	swift.enum.case	CPManeuverType.followRoad	CPManeuverType.followRoad	case followRoad
c:@E@CPManeuverType@CPManeuverTypeHighwayOffRampLeft	swift.enum.case	CPManeuverType.highwayOffRampLeft	CPManeuverType.highwayOffRampLeft	case highwayOffRampLeft
c:@E@CPManeuverType@CPManeuverTypeHighwayOffRampRight	swift.enum.case	CPManeuverType.highwayOffRampRight	CPManeuverType.highwayOffRampRight	case highwayOffRampRight
c:@E@CPManeuverType@CPManeuverTypeKeepLeft	swift.enum.case	CPManeuverType.keepLeft	CPManeuverType.keepLeft	case keepLeft
c:@E@CPManeuverType@CPManeuverTypeKeepRight	swift.enum.case	CPManeuverType.keepRight	CPManeuverType.keepRight	case keepRight
c:@E@CPManeuverType@CPManeuverTypeLeftTurn	swift.enum.case	CPManeuverType.leftTurn	CPManeuverType.leftTurn	case leftTurn
c:@E@CPManeuverType@CPManeuverTypeLeftTurnAtEnd	swift.enum.case	CPManeuverType.leftTurnAtEnd	CPManeuverType.leftTurnAtEnd	case leftTurnAtEnd
c:@E@CPManeuverType@CPManeuverTypeNoTurn	swift.enum.case	CPManeuverType.noTurn	CPManeuverType.noTurn	case noTurn
c:@E@CPManeuverType@CPManeuverTypeOffRamp	swift.enum.case	CPManeuverType.offRamp	CPManeuverType.offRamp	case offRamp
c:@E@CPManeuverType@CPManeuverTypeOnRamp	swift.enum.case	CPManeuverType.onRamp	CPManeuverType.onRamp	case onRamp
c:@E@CPManeuverType@CPManeuverTypeRightTurn	swift.enum.case	CPManeuverType.rightTurn	CPManeuverType.rightTurn	case rightTurn
c:@E@CPManeuverType@CPManeuverTypeRightTurnAtEnd	swift.enum.case	CPManeuverType.rightTurnAtEnd	CPManeuverType.rightTurnAtEnd	case rightTurnAtEnd
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit1	swift.enum.case	CPManeuverType.roundaboutExit1	CPManeuverType.roundaboutExit1	case roundaboutExit1
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit10	swift.enum.case	CPManeuverType.roundaboutExit10	CPManeuverType.roundaboutExit10	case roundaboutExit10
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit11	swift.enum.case	CPManeuverType.roundaboutExit11	CPManeuverType.roundaboutExit11	case roundaboutExit11
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit12	swift.enum.case	CPManeuverType.roundaboutExit12	CPManeuverType.roundaboutExit12	case roundaboutExit12
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit13	swift.enum.case	CPManeuverType.roundaboutExit13	CPManeuverType.roundaboutExit13	case roundaboutExit13
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit14	swift.enum.case	CPManeuverType.roundaboutExit14	CPManeuverType.roundaboutExit14	case roundaboutExit14
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit15	swift.enum.case	CPManeuverType.roundaboutExit15	CPManeuverType.roundaboutExit15	case roundaboutExit15
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit16	swift.enum.case	CPManeuverType.roundaboutExit16	CPManeuverType.roundaboutExit16	case roundaboutExit16
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit17	swift.enum.case	CPManeuverType.roundaboutExit17	CPManeuverType.roundaboutExit17	case roundaboutExit17
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit18	swift.enum.case	CPManeuverType.roundaboutExit18	CPManeuverType.roundaboutExit18	case roundaboutExit18
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit19	swift.enum.case	CPManeuverType.roundaboutExit19	CPManeuverType.roundaboutExit19	case roundaboutExit19
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit2	swift.enum.case	CPManeuverType.roundaboutExit2	CPManeuverType.roundaboutExit2	case roundaboutExit2
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit3	swift.enum.case	CPManeuverType.roundaboutExit3	CPManeuverType.roundaboutExit3	case roundaboutExit3
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit4	swift.enum.case	CPManeuverType.roundaboutExit4	CPManeuverType.roundaboutExit4	case roundaboutExit4
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit5	swift.enum.case	CPManeuverType.roundaboutExit5	CPManeuverType.roundaboutExit5	case roundaboutExit5
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit6	swift.enum.case	CPManeuverType.roundaboutExit6	CPManeuverType.roundaboutExit6	case roundaboutExit6
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit7	swift.enum.case	CPManeuverType.roundaboutExit7	CPManeuverType.roundaboutExit7	case roundaboutExit7
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit8	swift.enum.case	CPManeuverType.roundaboutExit8	CPManeuverType.roundaboutExit8	case roundaboutExit8
c:@E@CPManeuverType@CPManeuverTypeRoundaboutExit9	swift.enum.case	CPManeuverType.roundaboutExit9	CPManeuverType.roundaboutExit9	case roundaboutExit9
c:@E@CPManeuverType@CPManeuverTypeSharpLeftTurn	swift.enum.case	CPManeuverType.sharpLeftTurn	CPManeuverType.sharpLeftTurn	case sharpLeftTurn
c:@E@CPManeuverType@CPManeuverTypeSharpRightTurn	swift.enum.case	CPManeuverType.sharpRightTurn	CPManeuverType.sharpRightTurn	case sharpRightTurn
c:@E@CPManeuverType@CPManeuverTypeSlightLeftTurn	swift.enum.case	CPManeuverType.slightLeftTurn	CPManeuverType.slightLeftTurn	case slightLeftTurn
c:@E@CPManeuverType@CPManeuverTypeSlightRightTurn	swift.enum.case	CPManeuverType.slightRightTurn	CPManeuverType.slightRightTurn	case slightRightTurn
c:@E@CPManeuverType@CPManeuverTypeStartRoute	swift.enum.case	CPManeuverType.startRoute	CPManeuverType.startRoute	case startRoute
c:@E@CPManeuverType@CPManeuverTypeStartRouteWithUTurn	swift.enum.case	CPManeuverType.startRouteWithUTurn	CPManeuverType.startRouteWithUTurn	case startRouteWithUTurn
c:@E@CPManeuverType@CPManeuverTypeStraightAhead	swift.enum.case	CPManeuverType.straightAhead	CPManeuverType.straightAhead	case straightAhead
c:@E@CPManeuverType@CPManeuverTypeUTurn	swift.enum.case	CPManeuverType.uTurn	CPManeuverType.uTurn	case uTurn
c:@E@CPManeuverType@CPManeuverTypeUTurnAtRoundabout	swift.enum.case	CPManeuverType.uTurnAtRoundabout	CPManeuverType.uTurnAtRoundabout	case uTurnAtRoundabout
c:@E@CPManeuverType@CPManeuverTypeUTurnWhenPossible	swift.enum.case	CPManeuverType.uTurnWhenPossible	CPManeuverType.uTurnWhenPossible	case uTurnWhenPossible
c:@E@CPMessageLeadingItem	swift.enum	CPMessageLeadingItem	CPMessageLeadingItem	enum CPMessageLeadingItem
c:@E@CPMessageLeadingItem@CPMessageLeadingItemNone	swift.enum.case	CPMessageLeadingItem.none	CPMessageLeadingItem.none	case none
c:@E@CPMessageLeadingItem@CPMessageLeadingItemPin	swift.enum.case	CPMessageLeadingItem.pin	CPMessageLeadingItem.pin	case pin
c:@E@CPMessageLeadingItem@CPMessageLeadingItemStar	swift.enum.case	CPMessageLeadingItem.star	CPMessageLeadingItem.star	case star
c:@E@CPMessageTrailingItem	swift.enum	CPMessageTrailingItem	CPMessageTrailingItem	enum CPMessageTrailingItem
c:@E@CPMessageTrailingItem@CPMessageTrailingItemMute	swift.enum.case	CPMessageTrailingItem.mute	CPMessageTrailingItem.mute	case mute
c:@E@CPMessageTrailingItem@CPMessageTrailingItemNone	swift.enum.case	CPMessageTrailingItem.none	CPMessageTrailingItem.none	case none
c:@E@CPNavigationAlertDismissalContext	swift.enum	CPNavigationAlert.DismissalContext	CPNavigationAlert.DismissalContext	enum DismissalContext
c:@E@CPNavigationAlertDismissalContext@CPNavigationAlertDismissalContextSystemDismissed	swift.enum.case	CPNavigationAlert.DismissalContext.systemDismissed	CPNavigationAlert.DismissalContext.systemDismissed	case systemDismissed
c:@E@CPNavigationAlertDismissalContext@CPNavigationAlertDismissalContextTimeout	swift.enum.case	CPNavigationAlert.DismissalContext.timeout	CPNavigationAlert.DismissalContext.timeout	case timeout
c:@E@CPNavigationAlertDismissalContext@CPNavigationAlertDismissalContextUserDismissed	swift.enum.case	CPNavigationAlert.DismissalContext.userDismissed	CPNavigationAlert.DismissalContext.userDismissed	case userDismissed
c:@E@CPPanDirection	swift.struct	CPMapTemplate.PanDirection	CPMapTemplate.PanDirection	struct PanDirection
c:@E@CPPanDirection@CPPanDirectionDown	swift.type.property	down	CPMapTemplate.PanDirection.down	static var down: CPMapTemplate.PanDirection { get }
c:@E@CPPanDirection@CPPanDirectionLeft	swift.type.property	left	CPMapTemplate.PanDirection.left	static var left: CPMapTemplate.PanDirection { get }
c:@E@CPPanDirection@CPPanDirectionRight	swift.type.property	right	CPMapTemplate.PanDirection.right	static var right: CPMapTemplate.PanDirection { get }
c:@E@CPPanDirection@CPPanDirectionUp	swift.type.property	up	CPMapTemplate.PanDirection.up	static var up: CPMapTemplate.PanDirection { get }
c:@E@CPTextButtonStyle	swift.enum	CPTextButtonStyle	CPTextButtonStyle	enum CPTextButtonStyle
c:@E@CPTextButtonStyle@CPTextButtonStyleCancel	swift.enum.case	CPTextButtonStyle.cancel	CPTextButtonStyle.cancel	case cancel
c:@E@CPTextButtonStyle@CPTextButtonStyleConfirm	swift.enum.case	CPTextButtonStyle.confirm	CPTextButtonStyle.confirm	case confirm
c:@E@CPTextButtonStyle@CPTextButtonStyleNormal	swift.enum.case	CPTextButtonStyle.normal	CPTextButtonStyle.normal	case normal
c:@E@CPTimeRemainingColor	swift.enum	CPTimeRemainingColor	CPTimeRemainingColor	enum CPTimeRemainingColor
c:@E@CPTimeRemainingColor@CPTimeRemainingColorDefault	swift.enum.case	CPTimeRemainingColor.default	CPTimeRemainingColor.default	case `default`
c:@E@CPTimeRemainingColor@CPTimeRemainingColorGreen	swift.enum.case	CPTimeRemainingColor.green	CPTimeRemainingColor.green	case green
c:@E@CPTimeRemainingColor@CPTimeRemainingColorOrange	swift.enum.case	CPTimeRemainingColor.orange	CPTimeRemainingColor.orange	case orange
c:@E@CPTimeRemainingColor@CPTimeRemainingColorRed	swift.enum.case	CPTimeRemainingColor.red	CPTimeRemainingColor.red	case red
c:@E@CPTrafficSide	swift.enum	CPTrafficSide	CPTrafficSide	enum CPTrafficSide
c:@E@CPTrafficSide@CPTrafficSideLeft	swift.enum.case	CPTrafficSide.left	CPTrafficSide.left	case left
c:@E@CPTrafficSide@CPTrafficSideRight	swift.enum.case	CPTrafficSide.right	CPTrafficSide.right	case right
c:@E@CPTripEstimateStyle	swift.enum	CPTripEstimateStyle	CPTripEstimateStyle	enum CPTripEstimateStyle
c:@E@CPTripEstimateStyle@CPTripEstimateStyleDark	swift.enum.case	CPTripEstimateStyle.dark	CPTripEstimateStyle.dark	case dark
c:@E@CPTripEstimateStyle@CPTripEstimateStyleLight	swift.enum.case	CPTripEstimateStyle.light	CPTripEstimateStyle.light	case light
c:@E@CPTripPauseReason	swift.enum	CPNavigationSession.PauseReason	CPNavigationSession.PauseReason	enum PauseReason
c:@E@CPTripPauseReason@CPTripPauseReasonArrived	swift.enum.case	CPNavigationSession.PauseReason.arrived	CPNavigationSession.PauseReason.arrived	case arrived
c:@E@CPTripPauseReason@CPTripPauseReasonLoading	swift.enum.case	CPNavigationSession.PauseReason.loading	CPNavigationSession.PauseReason.loading	case loading
c:@E@CPTripPauseReason@CPTripPauseReasonLocating	swift.enum.case	CPNavigationSession.PauseReason.locating	CPNavigationSession.PauseReason.locating	case locating
c:@E@CPTripPauseReason@CPTripPauseReasonProceedToRoute	swift.enum.case	CPNavigationSession.PauseReason.proceedToRoute	CPNavigationSession.PauseReason.proceedToRoute	case proceedToRoute
c:@E@CPTripPauseReason@CPTripPauseReasonRerouting	swift.enum.case	CPNavigationSession.PauseReason.rerouting	CPNavigationSession.PauseReason.rerouting	case rerouting
c:@F@NSStringFromCPJunctionType	swift.func	NSStringFromCPJunctionType(_:)	NSStringFromCPJunctionType(_:)	func NSStringFromCPJunctionType(_ junctionType: CPJunctionType) -> String!
c:@F@NSStringFromCPLaneStatus	swift.func	NSStringFromCPLaneStatus(_:)	NSStringFromCPLaneStatus(_:)	func NSStringFromCPLaneStatus(_ laneStatus: CPLaneStatus) -> String!
c:@F@NSStringFromCPManeuverType	swift.func	NSStringFromCPManeuverType(_:)	NSStringFromCPManeuverType(_:)	func NSStringFromCPManeuverType(_ maneuverType: CPManeuverType) -> String!
c:@F@NSStringFromCPTrafficSide	swift.func	NSStringFromCPTrafficSide(_:)	NSStringFromCPTrafficSide(_:)	func NSStringFromCPTrafficSide(_ trafficSide: CPTrafficSide) -> String!
c:@T@CPAlertActionHandler	swift.typealias	CPAlertActionHandler	CPAlertActionHandler	typealias CPAlertActionHandler = (CPAlertAction) -> Void
c:@T@CPBarButtonHandler	swift.typealias	CPBarButtonHandler	CPBarButtonHandler	typealias CPBarButtonHandler = (CPBarButton) -> Void
c:objc(cs)CPActionSheetTemplate	swift.class	CPActionSheetTemplate	CPActionSheetTemplate	@MainActor class CPActionSheetTemplate
c:objc(cs)CPActionSheetTemplate(im)initWithTitle:message:actions:	swift.init	init(title:message:actions:)	CPActionSheetTemplate.init(title:message:actions:)	@MainActor init(title: String?, message: String?, actions: [CPAlertAction])
c:objc(cs)CPActionSheetTemplate(py)actions	swift.property	actions	CPActionSheetTemplate.actions	@MainActor var actions: [CPAlertAction] { get }
c:objc(cs)CPActionSheetTemplate(py)message	swift.property	message	CPActionSheetTemplate.message	@MainActor var message: String? { get }
