s:15GroupActivities0A12SessionEventV6ActionV4playAEvpZ	swift.type.property	play	GroupSessionEvent.Action.play	static let play: GroupSessionEvent.Action
s:15GroupActivities0A12SessionEventV6ActionV4seekAEvpZ	swift.type.property	seek	GroupSessionEvent.Action.seek	static let seek: GroupSessionEvent.Action
s:15GroupActivities0A12SessionEventV6ActionV4skip4itemAESS_tFZ	swift.type.method	skip(item:)	GroupSessionEvent.Action.skip(item:)	static func skip(item: String) -> GroupSessionEvent.Action
s:15GroupActivities0A12SessionEventV6ActionV5pauseAEvpZ	swift.type.property	pause	GroupSessionEvent.Action.pause	static let pause: GroupSessionEvent.Action
s:15GroupActivities0A12SessionEventV6actionAC6ActionVvp	swift.property	action	GroupSessionEvent.action	let action: GroupSessionEvent.Action
s:15GroupActivities0A13StateObserverC	swift.class	GroupStateObserver	GroupStateObserver	final class GroupStateObserver
s:15GroupActivities0A13StateObserverC013isEligibleForA7SessionSbvp	swift.property	isEligibleForGroupSession	GroupStateObserver.isEligibleForGroupSession	@Published final var isEligibleForGroupSession: Bool { get }
s:15GroupActivities0A13StateObserverC014$isEligibleForA7Session7Combine9PublishedV9PublisherVySb_Gvp	swift.property	$isEligibleForGroupSession	GroupStateObserver.$isEligibleForGroupSession	final var $isEligibleForGroupSession: Published<Bool>.Publisher { get }
s:15GroupActivities0A13StateObserverC25ObjectWillChangePublishera	swift.typealias	GroupStateObserver.ObjectWillChangePublisher	GroupStateObserver.ObjectWillChangePublisher	typealias ObjectWillChangePublisher = ObservableObjectPublisher
s:15GroupActivities0A13StateObserverCACycfc	swift.init	init()	GroupStateObserver.init()	convenience init()
s:15GroupActivities0A14SessionJournalC	swift.class	GroupSessionJournal	GroupSessionJournal	final class GroupSessionJournal
s:15GroupActivities0A14SessionJournalC10AttachmentV	swift.struct	GroupSessionJournal.Attachment	GroupSessionJournal.Attachment	struct Attachment
s:15GroupActivities0A14SessionJournalC10AttachmentV12loadMetadata2ofxxm_tYaKSeRzSERzlF	swift.method	loadMetadata(of:)	GroupSessionJournal.Attachment.loadMetadata(of:)	func loadMetadata<MetadataType>(of: MetadataType.Type) async throws -> MetadataType where MetadataType : Decodable, MetadataType : Encodable
s:15GroupActivities0A14SessionJournalC10AttachmentV2IDa	swift.typealias	GroupSessionJournal.Attachment.ID	GroupSessionJournal.Attachment.ID	typealias ID = UUID
s:15GroupActivities0A14SessionJournalC10AttachmentV2id10Foundation4UUIDVvp	swift.property	id	GroupSessionJournal.Attachment.id	var id: UUID
s:15GroupActivities0A14SessionJournalC10AttachmentV4loadyxxmYaK16CoreTransferable0H0RzlF	swift.method	load(_:)	GroupSessionJournal.Attachment.load(_:)	func load<AttachmentType>(_ attachmentType: AttachmentType.Type) async throws -> AttachmentType where AttachmentType : Transferable
s:15GroupActivities0A14SessionJournalC11AttachmentsV	swift.struct	GroupSessionJournal.Attachments	GroupSessionJournal.Attachments	struct Attachments
s:15GroupActivities0A14SessionJournalC11AttachmentsV13AsyncIteratora	swift.typealias	GroupSessionJournal.Attachments.AsyncIterator	GroupSessionJournal.Attachments.AsyncIterator	typealias AsyncIterator = GroupSessionJournal.Attachments.Iterator
s:15GroupActivities0A14SessionJournalC11AttachmentsV17makeAsyncIteratorAE0H0VyF	swift.method	makeAsyncIterator()	GroupSessionJournal.Attachments.makeAsyncIterator()	func makeAsyncIterator() -> GroupSessionJournal.Attachments.Iterator
s:15GroupActivities0A14SessionJournalC11AttachmentsV7Elementa	swift.typealias	GroupSessionJournal.Attachments.Element	GroupSessionJournal.Attachments.Element	typealias Element = [GroupSessionJournal.Attachment]
s:15GroupActivities0A14SessionJournalC11AttachmentsV8IteratorV	swift.struct	GroupSessionJournal.Attachments.Iterator	GroupSessionJournal.Attachments.Iterator	struct Iterator
s:15GroupActivities0A14SessionJournalC11AttachmentsV8IteratorV4nextSayAC10AttachmentVGSgyYaF	swift.method	next()	GroupSessionJournal.Attachments.Iterator.next()	mutating func next() async -> GroupSessionJournal.Attachments.Element?
s:15GroupActivities0A14SessionJournalC11AttachmentsV8IteratorV7Elementa	swift.typealias	GroupSessionJournal.Attachments.Iterator.Element	GroupSessionJournal.Attachments.Iterator.Element	typealias Element = GroupSessionJournal.Attachments.Element
s:15GroupActivities0A14SessionJournalC11attachmentsAC11AttachmentsVvp	swift.property	attachments	GroupSessionJournal.attachments	final var attachments: GroupSessionJournal.Attachments { get set }
s:15GroupActivities0A14SessionJournalC3add_8metadataAC10AttachmentVx_q_tYaK16CoreTransferable0I0RzSeR_SER_r0_lF	swift.method	add(_:metadata:)	GroupSessionJournal.add(_:metadata:)	final func add<ItemType, MetadataType>(_ item: ItemType, metadata: MetadataType) async throws -> GroupSessionJournal.Attachment where ItemType : Transferable, MetadataType : Decodable, MetadataType : Encodable
s:15GroupActivities0A14SessionJournalC3addyAC10AttachmentVxYaK16CoreTransferable0H0RzlF	swift.method	add(_:)	GroupSessionJournal.add(_:)	final func add<ItemType>(_ item: ItemType) async throws -> GroupSessionJournal.Attachment where ItemType : Transferable
s:15GroupActivities0A14SessionJournalC6remove10attachmentyAC10AttachmentV_tYaKF	swift.method	remove(attachment:)	GroupSessionJournal.remove(attachment:)	final func remove(attachment: GroupSessionJournal.Attachment) async throws
s:15GroupActivities0A14SessionJournalC7sessionAcA0aC0CyxG_tcAA0A8ActivityRzlufc	swift.init	init(session:)	GroupSessionJournal.init(session:)	convenience init<Activity>(session: GroupSession<Activity>) where Activity : GroupActivity
s:15GroupActivities0A16ActivityMetadataV	swift.struct	GroupActivityMetadata	GroupActivityMetadata	struct GroupActivityMetadata
s:15GroupActivities0A16ActivityMetadataV0C4TypeV	swift.struct	GroupActivityMetadata.ActivityType	GroupActivityMetadata.ActivityType	struct ActivityType
s:15GroupActivities0A16ActivityMetadataV0C4TypeV12readTogetherAEvpZ	swift.type.property	readTogether	GroupActivityMetadata.ActivityType.readTogether	static let readTogether: GroupActivityMetadata.ActivityType
s:15GroupActivities0A16ActivityMetadataV0C4TypeV12shopTogetherAEvpZ	swift.type.property	shopTogether	GroupActivityMetadata.ActivityType.shopTogether	static let shopTogether: GroupActivityMetadata.ActivityType
s:15GroupActivities0A16ActivityMetadataV0C4TypeV13learnTogetherAEvpZ	swift.type.property	learnTogether	GroupActivityMetadata.ActivityType.learnTogether	static let learnTogether: GroupActivityMetadata.ActivityType
s:15GroupActivities0A16ActivityMetadataV0C4TypeV13watchTogetherAEvpZ	swift.type.property	watchTogether	GroupActivityMetadata.ActivityType.watchTogether	static let watchTogether: GroupActivityMetadata.ActivityType
s:15GroupActivities0A16ActivityMetadataV0C4TypeV14createTogetherAEvpZ	swift.type.property	createTogether	GroupActivityMetadata.ActivityType.createTogether	static let createTogether: GroupActivityMetadata.ActivityType
s:15GroupActivities0A16ActivityMetadataV0C4TypeV14listenTogetherAEvpZ	swift.type.property	listenTogether	GroupActivityMetadata.ActivityType.listenTogether	static let listenTogether: GroupActivityMetadata.ActivityType
s:15GroupActivities0A16ActivityMetadataV0C4TypeV15exploreTogetherAEvpZ	swift.type.property	exploreTogether	GroupActivityMetadata.ActivityType.exploreTogether	static let exploreTogether: GroupActivityMetadata.ActivityType
s:15GroupActivities0A16ActivityMetadataV0C4TypeV15workoutTogetherAEvpZ	swift.type.property	workoutTogether	GroupActivityMetadata.ActivityType.workoutTogether	static let workoutTogether: GroupActivityMetadata.ActivityType
s:15GroupActivities0A16ActivityMetadataV0C4TypeV2eeoiySbAE_AEtFZ	swift.func.op	==(_:_:)	GroupActivityMetadata.ActivityType.==(_:_:)	static func == (a: GroupActivityMetadata.ActivityType, b: GroupActivityMetadata.ActivityType) -> Bool
s:15GroupActivities0A16ActivityMetadataV0C4TypeV4hash4intoys6HasherVz_tF	swift.method	hash(into:)	GroupActivityMetadata.ActivityType.hash(into:)	func hash(into hasher: inout Hasher)
s:15GroupActivities0A16ActivityMetadataV0C4TypeV7genericAEvpZ	swift.type.property	generic	GroupActivityMetadata.ActivityType.generic	static let generic: GroupActivityMetadata.ActivityType
s:15GroupActivities0A16ActivityMetadataV0C4TypeV9hashValueSivp	swift.property	hashValue	GroupActivityMetadata.ActivityType.hashValue	var hashValue: Int { get }
s:15GroupActivities0A16ActivityMetadataV10ExperienceO	swift.enum	GroupActivityMetadata.Experience	GroupActivityMetadata.Experience	enum Experience
s:15GroupActivities0A16ActivityMetadataV10ExperienceO13watchTogetheryA2EmF	swift.enum.case	GroupActivityMetadata.Experience.watchTogether	GroupActivityMetadata.Experience.watchTogether	case watchTogether
s:15GroupActivities0A16ActivityMetadataV10ExperienceO14listenTogetheryA2EmF	swift.enum.case	GroupActivityMetadata.Experience.listenTogether	GroupActivityMetadata.Experience.listenTogether	case listenTogether
s:15GroupActivities0A16ActivityMetadataV10ExperienceO8RawValuea	swift.typealias	GroupActivityMetadata.Experience.RawValue	GroupActivityMetadata.Experience.RawValue	typealias RawValue = Int
s:15GroupActivities0A16ActivityMetadataV10ExperienceO8rawValueAESgSi_tcfc	swift.init	init(rawValue:)	GroupActivityMetadata.Experience.init(rawValue:)	init?(rawValue: Int)
s:15GroupActivities0A16ActivityMetadataV10ExperienceO8rawValueSivp	swift.property	rawValue	GroupActivityMetadata.Experience.rawValue	var rawValue: Int { get }
s:15GroupActivities0A16ActivityMetadataV10experienceAC10ExperienceOSgvp	swift.property	experience	GroupActivityMetadata.experience	var experience: GroupActivityMetadata.Experience? { get set }
s:15GroupActivities0A16ActivityMetadataV11fallbackURL10Foundation0F0VSgvp	swift.property	fallbackURL	GroupActivityMetadata.fallbackURL	var fallbackURL: URL?
s:15GroupActivities0A16ActivityMetadataV12previewImageSo10CGImageRefaSgvp	swift.property	previewImage	GroupActivityMetadata.previewImage	var previewImage: CGImage?
s:15GroupActivities0A16ActivityMetadataV14LifetimePolicyV	swift.struct	GroupActivityMetadata.LifetimePolicy	GroupActivityMetadata.LifetimePolicy	struct LifetimePolicy
s:15GroupActivities0A16ActivityMetadataV14LifetimePolicyV23endsWhenInitiatorLeavesAEvpZ	swift.type.property	endsWhenInitiatorLeaves	GroupActivityMetadata.LifetimePolicy.endsWhenInitiatorLeaves	static let endsWhenInitiatorLeaves: GroupActivityMetadata.LifetimePolicy
s:15GroupActivities0A16ActivityMetadataV14LifetimePolicyV2eeoiySbAE_AEtFZ	swift.func.op	==(_:_:)	GroupActivityMetadata.LifetimePolicy.==(_:_:)	static func == (a: GroupActivityMetadata.LifetimePolicy, b: GroupActivityMetadata.LifetimePolicy) -> Bool
s:15GroupActivities0A16ActivityMetadataV14LifetimePolicyV4hash4intoys6HasherVz_tF	swift.method	hash(into:)	GroupActivityMetadata.LifetimePolicy.hash(into:)	func hash(into hasher: inout Hasher)
s:15GroupActivities0A16ActivityMetadataV14LifetimePolicyV9automaticAEvpZ	swift.type.property	automatic	GroupActivityMetadata.LifetimePolicy.automatic	static let automatic: GroupActivityMetadata.LifetimePolicy
s:15GroupActivities0A16ActivityMetadataV14LifetimePolicyV9hashValueSivp	swift.property	hashValue	GroupActivityMetadata.LifetimePolicy.hashValue	var hashValue: Int { get }
s:15GroupActivities0A16ActivityMetadataV14lifetimePolicyAC08LifetimeF0Vvp	swift.property	lifetimePolicy	GroupActivityMetadata.lifetimePolicy	var lifetimePolicy: GroupActivityMetadata.LifetimePolicy
s:15GroupActivities0A16ActivityMetadataV14localizedTitleSSSgvp	swift.property	localizedTitle	GroupActivityMetadata.localizedTitle	var localizedTitle: String? { get set }
s:15GroupActivities0A16ActivityMetadataV17localizedSubtitleSSSgvp	swift.property	localizedSubtitle	GroupActivityMetadata.localizedSubtitle	var localizedSubtitle: String? { get set }
s:15GroupActivities0A16ActivityMetadataV24sceneAssociationBehaviorAA05ScenefG0Vvp	swift.property	sceneAssociationBehavior	GroupActivityMetadata.sceneAssociationBehavior	var sceneAssociationBehavior: SceneAssociationBehavior
s:15GroupActivities0A16ActivityMetadataV24supportsContinuationOnTVSbvp	swift.property	supportsContinuationOnTV	GroupActivityMetadata.supportsContinuationOnTV	var supportsContinuationOnTV: Bool
s:15GroupActivities0A16ActivityMetadataV25preferredBroadcastOptionsAA0fG0Vvp	swift.property	preferredBroadcastOptions	GroupActivityMetadata.preferredBroadcastOptions	var preferredBroadcastOptions: BroadcastOptions
s:15GroupActivities0A16ActivityMetadataV2eeoiySbAC_ACtFZ	swift.func.op	==(_:_:)	GroupActivityMetadata.==(_:_:)	static func == (a: GroupActivityMetadata, b: GroupActivityMetadata) -> Bool
s:15GroupActivities0A16ActivityMetadataV4fromACs7Decoder_p_tKcfc	swift.init	init(from:)	GroupActivityMetadata.init(from:)	init(from decoder: any Decoder) throws
s:15GroupActivities0A16ActivityMetadataV4typeAC0C4TypeVvp	swift.property	type	GroupActivityMetadata.type	var type: GroupActivityMetadata.ActivityType
s:15GroupActivities0A16ActivityMetadataV5titleSSSgvp	swift.property	title	GroupActivityMetadata.title	var title: String?
s:15GroupActivities0A16ActivityMetadataV6encode2toys7Encoder_p_tKF	swift.method	encode(to:)	GroupActivityMetadata.encode(to:)	func encode(to encoder: any Encoder) throws
s:15GroupActivities0A16ActivityMetadataV8subtitleSSSgvp	swift.property	subtitle	GroupActivityMetadata.subtitle	var subtitle: String?
s:15GroupActivities0A16ActivityMetadataVACycfc	swift.init	init()	GroupActivityMetadata.init()	init()
s:15GroupActivities0A16SessionMessengerC	swift.class	GroupSessionMessenger	GroupSessionMessenger	final class GroupSessionMessenger
s:15GroupActivities0A16SessionMessengerC12DeliveryModeO	swift.enum	GroupSessionMessenger.DeliveryMode	GroupSessionMessenger.DeliveryMode	enum DeliveryMode
s:15GroupActivities0A16SessionMessengerC12DeliveryModeO10unreliableyA2EmF	swift.enum.case	GroupSessionMessenger.DeliveryMode.unreliable	GroupSessionMessenger.DeliveryMode.unreliable	case unreliable
s:15GroupActivities0A16SessionMessengerC12DeliveryModeO2eeoiySbAE_AEtFZ	swift.func.op	==(_:_:)	GroupSessionMessenger.DeliveryMode.==(_:_:)	static func == (a: GroupSessionMessenger.DeliveryMode, b: GroupSessionMessenger.DeliveryMode) -> Bool
s:15GroupActivities0A16SessionMessengerC12DeliveryModeO4hash4intoys6HasherVz_tF	swift.method	hash(into:)	GroupSessionMessenger.DeliveryMode.hash(into:)	func hash(into hasher: inout Hasher)
s:15GroupActivities0A16SessionMessengerC12DeliveryModeO8reliableyA2EmF	swift.enum.case	GroupSessionMessenger.DeliveryMode.reliable	GroupSessionMessenger.DeliveryMode.reliable	case reliable
s:15GroupActivities0A16SessionMessengerC12DeliveryModeO9hashValueSivp	swift.property	hashValue	GroupSessionMessenger.DeliveryMode.hashValue	var hashValue: Int { get }
s:15GroupActivities0A16SessionMessengerC12deliveryModeAC08DeliveryF0Ovp	swift.property	deliveryMode	GroupSessionMessenger.deliveryMode	final let deliveryMode: GroupSessionMessenger.DeliveryMode
s:15GroupActivities0A16SessionMessengerC14MessageContextV	swift.struct	GroupSessionMessenger.MessageContext	GroupSessionMessenger.MessageContext	struct MessageContext
s:15GroupActivities0A16SessionMessengerC14MessageContextV6sourceAA11ParticipantVvp	swift.property	source	GroupSessionMessenger.MessageContext.source	var source: Participant
s:15GroupActivities0A16SessionMessengerC4send_2to10completiony10Foundation4DataV_AA12ParticipantsOys5Error_pSgctF	swift.method	send(_:to:completion:)	GroupSessionMessenger.send(_:to:completion:)	final func send(_ value: Data, to participants: Participants = .all, completion: @escaping ((any Error)?) -> Void)
s:15GroupActivities0A16SessionMessengerC4send_2to10completionyx_AA12ParticipantsOys5Error_pSgctSeRzSERzlF	swift.method	send(_:to:completion:)	GroupSessionMessenger.send(_:to:completion:)	final func send<Message>(_ value: Message, to participants: Participants = .all, completion: @escaping ((any Error)?) -> Void) where Message : Decodable, Message : Encodable
s:15GroupActivities0A16SessionMessengerC4send_2toy10Foundation4DataV_AA12ParticipantsOtYaKF	swift.method	send(_:to:)	GroupSessionMessenger.send(_:to:)	final func send(_ value: Data, to participants: Participants = .all) async throws
s:15GroupActivities0A16SessionMessengerC4send_2toyx_AA12ParticipantsOtYaKSeRzSERzlF	swift.method	send(_:to:)	GroupSessionMessenger.send(_:to:)	final func send<Message>(_ value: Message, to participants: Participants = .all) async throws where Message : Decodable, Message : Encodable
s:15GroupActivities0A16SessionMessengerC7session12deliveryModeAcA0aC0CyxG_AC08DeliveryG0OtcAA0A8ActivityRzlufc	swift.init	init(session:deliveryMode:)	GroupSessionMessenger.init(session:deliveryMode:)	init<Activity>(session: GroupSession<Activity>, deliveryMode: GroupSessionMessenger.DeliveryMode) where Activity : GroupActivity
s:15GroupActivities0A16SessionMessengerC7sessionAcA0aC0CyxG_tcAA0A8ActivityRzlufc	swift.init	init(session:)	GroupSessionMessenger.init(session:)	init<Activity>(session: GroupSession<Activity>) where Activity : GroupActivity
s:15GroupActivities0A16SessionMessengerC8MessagesV	swift.struct	GroupSessionMessenger.Messages	GroupSessionMessenger.Messages	struct Messages<Message> where Message : Decodable, Message : Encodable
s:15GroupActivities0A16SessionMessengerC8MessagesV13AsyncIteratora	swift.typealias	GroupSessionMessenger.Messages.AsyncIterator	GroupSessionMessenger.Messages.AsyncIterator	typealias AsyncIterator = GroupSessionMessenger.Messages<Message>.Iterator
s:15GroupActivities0A16SessionMessengerC8MessagesV17makeAsyncIteratorAE0H0Vy_x_GyF	swift.method	makeAsyncIterator()	GroupSessionMessenger.Messages.makeAsyncIterator()	func makeAsyncIterator() -> GroupSessionMessenger.Messages<Message>.Iterator
s:15GroupActivities0A16SessionMessengerC8MessagesV7Elementa	swift.typealias	GroupSessionMessenger.Messages.Element	GroupSessionMessenger.Messages.Element	typealias Element = (Message, GroupSessionMessenger.MessageContext)
s:15GroupActivities0A16SessionMessengerC8MessagesV8IteratorV	swift.struct	GroupSessionMessenger.Messages.Iterator	GroupSessionMessenger.Messages.Iterator	struct Iterator
s:15GroupActivities0A16SessionMessengerC8MessagesV8IteratorV4nextx_AC14MessageContextVtSgyYaF	swift.method	next()	GroupSessionMessenger.Messages.Iterator.next()	mutating func next() async -> GroupSessionMessenger.Messages<Message>.Element?
s:15GroupActivities0A16SessionMessengerC8MessagesV8IteratorV7Elementa	swift.typealias	GroupSessionMessenger.Messages.Iterator.Element	GroupSessionMessenger.Messages.Iterator.Element	typealias Element = GroupSessionMessenger.Messages<Message>.Element
s:15GroupActivities0A16SessionMessengerC8messages2ofAC8MessagesVy_10Foundation4DataVGAJm_tF	swift.method	messages(of:)	GroupSessionMessenger.messages(of:)	final func messages(of type: Data.Type) -> GroupSessionMessenger.Messages<Data>
s:15GroupActivities0A16SessionMessengerC8messages2ofAC8MessagesVy_xGxm_tSeRzSERzlF	swift.method	messages(of:)	GroupSessionMessenger.messages(of:)	final func messages<Message>(of type: Message.Type) -> GroupSessionMessenger.Messages<Message> where Message : Decodable, Message : Encodable
s:15GroupActivities0A24ActivityActivationResultO	swift.enum	GroupActivityActivationResult	GroupActivityActivationResult	enum GroupActivityActivationResult
s:15GroupActivities0A24ActivityActivationResultO18activationDisabledyA2CmF	swift.enum.case	GroupActivityActivationResult.activationDisabled	GroupActivityActivationResult.activationDisabled	case activationDisabled
s:15GroupActivities0A24ActivityActivationResultO19activationPreferredyA2CmF	swift.enum.case	GroupActivityActivationResult.activationPreferred	GroupActivityActivationResult.activationPreferred	case activationPreferred
s:15GroupActivities0A24ActivityActivationResultO2eeoiySbAC_ACtFZ	swift.func.op	==(_:_:)	GroupActivityActivationResult.==(_:_:)	static func == (a: GroupActivityActivationResult, b: GroupActivityActivationResult) -> Bool
s:15GroupActivities0A24ActivityActivationResultO4hash4intoys6HasherVz_tF	swift.method	hash(into:)	GroupActivityActivationResult.hash(into:)	func hash(into hasher: inout Hasher)
s:15GroupActivities0A24ActivityActivationResultO9cancelledyA2CmF	swift.enum.case	GroupActivityActivationResult.cancelled	GroupActivityActivationResult.cancelled	case cancelled
s:15GroupActivities0A24ActivityActivationResultO9hashValueSivp	swift.property	hashValue	GroupActivityActivationResult.hashValue	var hashValue: Int { get }
s:15GroupActivities0A30ActivityTransferRepresentationV	swift.struct	GroupActivityTransferRepresentation	GroupActivityTransferRepresentation	struct GroupActivityTransferRepresentation<Item> where Item : Transferable
s:15GroupActivities0A30ActivityTransferRepresentationV4Bodya	swift.typealias	GroupActivityTransferRepresentation.Body	GroupActivityTransferRepresentation.Body	typealias Body = some TransferRepresentation
s:15GroupActivities0A30ActivityTransferRepresentationV4bodyQrvp	swift.property	body	GroupActivityTransferRepresentation.body	var body: some TransferRepresentation { get }
s:15GroupActivities0A30ActivityTransferRepresentationV9exportingACyxGqd__xYaYbKc_tcAA0aC0Rd__lufc	swift.init	init(exporting:)	GroupActivityTransferRepresentation.init(exporting:)	init<ActivityType>(exporting: @escaping (Item) async throws -> ActivityType) where ActivityType : GroupActivity
s:15GroupActivities0A7SessionC	swift.class	GroupSession	GroupSession	final class GroupSession<ActivityType> where ActivityType : GroupActivity
s:15GroupActivities0A7SessionC05sceneC10IdentifierSSSgvp	swift.property	sceneSessionIdentifier	GroupSession.sceneSessionIdentifier	final var sceneSessionIdentifier: String? { get }
s:15GroupActivities0A7SessionC10showNoticeyyAA0aC5EventVF	swift.method	showNotice(_:)	GroupSession.showNotice(_:)	final func showNotice(_ event: GroupSessionEvent)
s:15GroupActivities0A7SessionC11descriptionSSvp	swift.property	description	GroupSession.description	final var description: String { get }
s:15GroupActivities0A7SessionC16localParticipantAA0E0Vvp	swift.property	localParticipant	GroupSession.localParticipant	final var localParticipant: Participant { get }
s:15GroupActivities0A7SessionC18activeParticipantsShyAA11ParticipantVGvp	swift.property	activeParticipants	GroupSession.activeParticipants	@Published final var activeParticipants: Set<Participant> { get }
s:15GroupActivities0A7SessionC18isLocallyInitiatedSbvp	swift.property	isLocallyInitiated	GroupSession.isLocallyInitiated	final let isLocallyInitiated: Bool
s:15GroupActivities0A7SessionC19$activeParticipants7Combine9PublishedV9PublisherVyShyAA11ParticipantVG_Gvp	swift.property	$activeParticipants	GroupSession.$activeParticipants	final var $activeParticipants: Published<Set<Participant>>.Publisher { get }
s:15GroupActivities0A7SessionC25ObjectWillChangePublishera	swift.typealias	GroupSession.ObjectWillChangePublisher	GroupSession.ObjectWillChangePublisher	typealias ObjectWillChangePublisher = ObservableObjectPublisher
s:15GroupActivities0A7SessionC29requestForegroundPresentationyyF	swift.method	requestForegroundPresentation()	GroupSession.requestForegroundPresentation()	final func requestForegroundPresentation()
s:15GroupActivities0A7SessionC2id10Foundation4UUIDVvp	swift.property	id	GroupSession.id	final let id: UUID
s:15GroupActivities0A7SessionC3endyyF	swift.method	end()	GroupSession.end()	final func end()
s:15GroupActivities0A7SessionC4joinyyF	swift.method	join()	GroupSession.join()	final func join()
s:15GroupActivities0A7SessionC5EventV	swift.struct	GroupSession.Event	GroupSession.Event	struct Event
s:15GroupActivities0A7SessionC5EventV10originator20localizedDescriptionAEyx_GAA11ParticipantV_SStcfc	swift.init	init(originator:localizedDescription:)	GroupSession.Event.init(originator:localizedDescription:)	init(originator: Participant, localizedDescription: String)
s:15GroupActivities0A7SessionC5EventV10originatorAA11ParticipantVvp	swift.property	originator	GroupSession.Event.originator	let originator: Participant
s:15GroupActivities0A7SessionC5EventV20localizedDescriptionSSvp	swift.property	localizedDescription	GroupSession.Event.localizedDescription	var localizedDescription: String { get }
s:15GroupActivities0A7SessionC5StateO	swift.enum	GroupSession.State	GroupSession.State	enum State
s:15GroupActivities0A7SessionC5StateO11invalidatedyAEyx_Gs5Error_p_tcAGmAA0A8ActivityRzlF	swift.enum.case	GroupSession.State.invalidated(reason:)	GroupSession.State.invalidated(reason:)	case invalidated(reason: any Error)
s:15GroupActivities0A7SessionC5StateO2eeoiySbAEyx_G_AGtFZ	swift.func.op	==(_:_:)	GroupSession.State.==(_:_:)	static func == (lhs: GroupSession<ActivityType>.State, rhs: GroupSession<ActivityType>.State) -> Bool
s:15GroupActivities0A7SessionC5StateO6joinedyAEyx_GAGmAA0A8ActivityRzlF	swift.enum.case	GroupSession.State.joined	GroupSession.State.joined	case joined
s:15GroupActivities0A7SessionC5StateO7waitingyAEyx_GAGmAA0A8ActivityRzlF	swift.enum.case	GroupSession.State.waiting	GroupSession.State.waiting	case waiting
s:15GroupActivities0A7SessionC5leaveyyF	swift.method	leave()	GroupSession.leave()	final func leave()
