c:@E@MKAnnotationViewCollisionMode@MKAnnotationViewCollisionModeCircle	swift.enum.case	MKAnnotationView.CollisionMode.circle	MKAnnotationView.CollisionMode.circle	case circle
c:@E@MKAnnotationViewCollisionMode@MKAnnotationViewCollisionModeNone	swift.enum.case	MKAnnotationView.CollisionMode.none	MKAnnotationView.CollisionMode.none	case none
c:@E@MKAnnotationViewCollisionMode@MKAnnotationViewCollisionModeRectangle	swift.enum.case	MKAnnotationView.CollisionMode.rectangle	MKAnnotationView.CollisionMode.rectangle	case rectangle
c:@E@MKAnnotationViewDragState	swift.enum	MKAnnotationView.DragState	MKAnnotationView.DragState	enum DragState
c:@E@MKAnnotationViewDragState@MKAnnotationViewDragStateCanceling	swift.enum.case	MKAnnotationView.DragState.canceling	MKAnnotationView.DragState.canceling	case canceling
c:@E@MKAnnotationViewDragState@MKAnnotationViewDragStateDragging	swift.enum.case	MKAnnotationView.DragState.dragging	MKAnnotationView.DragState.dragging	case dragging
c:@E@MKAnnotationViewDragState@MKAnnotationViewDragStateEnding	swift.enum.case	MKAnnotationView.DragState.ending	MKAnnotationView.DragState.ending	case ending
c:@E@MKAnnotationViewDragState@MKAnnotationViewDragStateNone	swift.enum.case	MKAnnotationView.DragState.none	MKAnnotationView.DragState.none	case none
c:@E@MKAnnotationViewDragState@MKAnnotationViewDragStateStarting	swift.enum.case	MKAnnotationView.DragState.starting	MKAnnotationView.DragState.starting	case starting
c:@E@MKDirectionsRoutePreference	swift.enum	MKDirections.RoutePreference	MKDirections.RoutePreference	enum RoutePreference
c:@E@MKDirectionsRoutePreference@MKDirectionsRoutePreferenceAny	swift.enum.case	MKDirections.RoutePreference.any	MKDirections.RoutePreference.any	case any
c:@E@MKDirectionsRoutePreference@MKDirectionsRoutePreferenceAvoid	swift.enum.case	MKDirections.RoutePreference.avoid	MKDirections.RoutePreference.avoid	case avoid
c:@E@MKDirectionsTransportType	swift.struct	MKDirectionsTransportType	MKDirectionsTransportType	struct MKDirectionsTransportType
c:@E@MKDirectionsTransportType@MKDirectionsTransportTypeAny	swift.type.property	any	MKDirectionsTransportType.any	static var any: MKDirectionsTransportType { get }
c:@E@MKDirectionsTransportType@MKDirectionsTransportTypeAutomobile	swift.type.property	automobile	MKDirectionsTransportType.automobile	static var automobile: MKDirectionsTransportType { get }
c:@E@MKDirectionsTransportType@MKDirectionsTransportTypeCycling	swift.type.property	cycling	MKDirectionsTransportType.cycling	static var cycling: MKDirectionsTransportType { get }
c:@E@MKDirectionsTransportType@MKDirectionsTransportTypeTransit	swift.type.property	transit	MKDirectionsTransportType.transit	static var transit: MKDirectionsTransportType { get }
c:@E@MKDirectionsTransportType@MKDirectionsTransportTypeWalking	swift.type.property	walking	MKDirectionsTransportType.walking	static var walking: MKDirectionsTransportType { get }
c:@E@MKDistanceFormatterUnitStyle	swift.enum	MKDistanceFormatter.DistanceUnitStyle	MKDistanceFormatter.DistanceUnitStyle	enum DistanceUnitStyle
c:@E@MKDistanceFormatterUnitStyle@MKDistanceFormatterUnitStyleAbbreviated	swift.enum.case	MKDistanceFormatter.DistanceUnitStyle.abbreviated	MKDistanceFormatter.DistanceUnitStyle.abbreviated	case abbreviated
c:@E@MKDistanceFormatterUnitStyle@MKDistanceFormatterUnitStyleDefault	swift.enum.case	MKDistanceFormatter.DistanceUnitStyle.default	MKDistanceFormatter.DistanceUnitStyle.default	case `default`
c:@E@MKDistanceFormatterUnitStyle@MKDistanceFormatterUnitStyleFull	swift.enum.case	MKDistanceFormatter.DistanceUnitStyle.full	MKDistanceFormatter.DistanceUnitStyle.full	case full
c:@E@MKDistanceFormatterUnits	swift.enum	MKDistanceFormatter.Units	MKDistanceFormatter.Units	enum Units
c:@E@MKDistanceFormatterUnits@MKDistanceFormatterUnitsDefault	swift.enum.case	MKDistanceFormatter.Units.default	MKDistanceFormatter.Units.default	case `default`
c:@E@MKDistanceFormatterUnits@MKDistanceFormatterUnitsImperial	swift.enum.case	MKDistanceFormatter.Units.imperial	MKDistanceFormatter.Units.imperial	case imperial
c:@E@MKDistanceFormatterUnits@MKDistanceFormatterUnitsImperialWithYards	swift.enum.case	MKDistanceFormatter.Units.imperialWithYards	MKDistanceFormatter.Units.imperialWithYards	case imperialWithYards
c:@E@MKDistanceFormatterUnits@MKDistanceFormatterUnitsMetric	swift.enum.case	MKDistanceFormatter.Units.metric	MKDistanceFormatter.Units.metric	case metric
c:@E@MKErrorCode	swift.enum	MKError.Code	MKError.Code	enum Code
c:@E@MKErrorCode@MKErrorDecodingFailed	swift.enum.case	MKError.Code.decodingFailed	MKError.Code.decodingFailed	case decodingFailed
c:@E@MKErrorCode@MKErrorDirectionsNotFound	swift.enum.case	MKError.Code.directionsNotFound	MKError.Code.directionsNotFound	case directionsNotFound
c:@E@MKErrorCode@MKErrorLoadingThrottled	swift.enum.case	MKError.Code.loadingThrottled	MKError.Code.loadingThrottled	case loadingThrottled
c:@E@MKErrorCode@MKErrorPlacemarkNotFound	swift.enum.case	MKError.Code.placemarkNotFound	MKError.Code.placemarkNotFound	case placemarkNotFound
c:@E@MKErrorCode@MKErrorServerFailure	swift.enum.case	MKError.Code.serverFailure	MKError.Code.serverFailure	case serverFailure
c:@E@MKErrorCode@MKErrorUnknown	swift.enum.case	MKError.Code.unknown	MKError.Code.unknown	case unknown
c:@E@MKFeatureVisibility	swift.enum	MKFeatureVisibility	MKFeatureVisibility	enum MKFeatureVisibility
c:@E@MKFeatureVisibility@MKFeatureVisibilityAdaptive	swift.enum.case	MKFeatureVisibility.adaptive	MKFeatureVisibility.adaptive	case adaptive
c:@E@MKFeatureVisibility@MKFeatureVisibilityHidden	swift.enum.case	MKFeatureVisibility.hidden	MKFeatureVisibility.hidden	case hidden
c:@E@MKFeatureVisibility@MKFeatureVisibilityVisible	swift.enum.case	MKFeatureVisibility.visible	MKFeatureVisibility.visible	case visible
c:@E@MKLocalSearchCompleterResultType	swift.struct	MKLocalSearchCompleter.ResultType	MKLocalSearchCompleter.ResultType	struct ResultType
c:@E@MKLocalSearchCompleterResultType@MKLocalSearchCompleterResultTypeAddress	swift.type.property	address	MKLocalSearchCompleter.ResultType.address	static var address: MKLocalSearchCompleter.ResultType { get }
c:@E@MKLocalSearchCompleterResultType@MKLocalSearchCompleterResultTypePhysicalFeature	swift.type.property	physicalFeature	MKLocalSearchCompleter.ResultType.physicalFeature	static var physicalFeature: MKLocalSearchCompleter.ResultType { get }
c:@E@MKLocalSearchCompleterResultType@MKLocalSearchCompleterResultTypePointOfInterest	swift.type.property	pointOfInterest	MKLocalSearchCompleter.ResultType.pointOfInterest	static var pointOfInterest: MKLocalSearchCompleter.ResultType { get }
c:@E@MKLocalSearchCompleterResultType@MKLocalSearchCompleterResultTypeQuery	swift.type.property	query	MKLocalSearchCompleter.ResultType.query	static var query: MKLocalSearchCompleter.ResultType { get }
c:@E@MKLocalSearchRegionPriority	swift.enum	MKLocalSearchRegionPriority	MKLocalSearchRegionPriority	enum MKLocalSearchRegionPriority
c:@E@MKLocalSearchRegionPriority@MKLocalSearchRegionPriorityDefault	swift.enum.case	MKLocalSearchRegionPriority.default	MKLocalSearchRegionPriority.default	case `default`
c:@E@MKLocalSearchRegionPriority@MKLocalSearchRegionPriorityRequired	swift.enum.case	MKLocalSearchRegionPriority.required	MKLocalSearchRegionPriority.required	case required
c:@E@MKLocalSearchResultType	swift.struct	MKLocalSearch.ResultType	MKLocalSearch.ResultType	struct ResultType
c:@E@MKLocalSearchResultType@MKLocalSearchResultTypeAddress	swift.type.property	address	MKLocalSearch.ResultType.address	static var address: MKLocalSearch.ResultType { get }
c:@E@MKLocalSearchResultType@MKLocalSearchResultTypePhysicalFeature	swift.type.property	physicalFeature	MKLocalSearch.ResultType.physicalFeature	static var physicalFeature: MKLocalSearch.ResultType { get }
c:@E@MKLocalSearchResultType@MKLocalSearchResultTypePointOfInterest	swift.type.property	pointOfInterest	MKLocalSearch.ResultType.pointOfInterest	static var pointOfInterest: MKLocalSearch.ResultType { get }
c:@E@MKLookAroundBadgePosition	swift.enum	MKLookAroundBadgePosition	MKLookAroundBadgePosition	enum MKLookAroundBadgePosition
c:@E@MKLookAroundBadgePosition@MKLookAroundBadgePositionBottomTrailing	swift.enum.case	MKLookAroundBadgePosition.bottomTrailing	MKLookAroundBadgePosition.bottomTrailing	case bottomTrailing
c:@E@MKLookAroundBadgePosition@MKLookAroundBadgePositionTopLeading	swift.enum.case	MKLookAroundBadgePosition.topLeading	MKLookAroundBadgePosition.topLeading	case topLeading
c:@E@MKLookAroundBadgePosition@MKLookAroundBadgePositionTopTrailing	swift.enum.case	MKLookAroundBadgePosition.topTrailing	MKLookAroundBadgePosition.topTrailing	case topTrailing
c:@E@MKMapElevationStyle	swift.enum	MKMapConfiguration.ElevationStyle	MKMapConfiguration.ElevationStyle	enum ElevationStyle
c:@E@MKMapElevationStyle@MKMapElevationStyleFlat	swift.enum.case	MKMapConfiguration.ElevationStyle.flat	MKMapConfiguration.ElevationStyle.flat	case flat
c:@E@MKMapElevationStyle@MKMapElevationStyleRealistic	swift.enum.case	MKMapConfiguration.ElevationStyle.realistic	MKMapConfiguration.ElevationStyle.realistic	case realistic
c:@E@MKMapFeatureOptions	swift.struct	MKMapFeatureOptions	MKMapFeatureOptions	struct MKMapFeatureOptions
c:@E@MKMapFeatureOptions@MKMapFeatureOptionPhysicalFeatures	swift.type.property	physicalFeatures	MKMapFeatureOptions.physicalFeatures	static var physicalFeatures: MKMapFeatureOptions { get }
c:@E@MKMapFeatureOptions@MKMapFeatureOptionPointsOfInterest	swift.type.property	pointsOfInterest	MKMapFeatureOptions.pointsOfInterest	static var pointsOfInterest: MKMapFeatureOptions { get }
c:@E@MKMapFeatureOptions@MKMapFeatureOptionTerritories	swift.type.property	territories	MKMapFeatureOptions.territories	static var territories: MKMapFeatureOptions { get }
c:@E@MKMapFeatureType	swift.enum	MKMapFeatureAnnotation.FeatureType	MKMapFeatureAnnotation.FeatureType	enum FeatureType
c:@E@MKMapFeatureType@MKMapFeatureTypePhysicalFeature	swift.enum.case	MKMapFeatureAnnotation.FeatureType.physicalFeature	MKMapFeatureAnnotation.FeatureType.physicalFeature	case physicalFeature
c:@E@MKMapFeatureType@MKMapFeatureTypePointOfInterest	swift.enum.case	MKMapFeatureAnnotation.FeatureType.pointOfInterest	MKMapFeatureAnnotation.FeatureType.pointOfInterest	case pointOfInterest
c:@E@MKMapFeatureType@MKMapFeatureTypeTerritory	swift.enum.case	MKMapFeatureAnnotation.FeatureType.territory	MKMapFeatureAnnotation.FeatureType.territory	case territory
c:@E@MKMapItemDetailSelectionAccessoryCalloutStyle	swift.enum	MKSelectionAccessory.MapItemDetailPresentationStyle.CalloutStyle	MKSelectionAccessory.MapItemDetailPresentationStyle.CalloutStyle	enum CalloutStyle
c:@E@MKMapItemDetailSelectionAccessoryCalloutStyle@MKMapItemDetailSelectionAccessoryCalloutStyleAutomatic	swift.enum.case	MKSelectionAccessory.MapItemDetailPresentationStyle.CalloutStyle.automatic	MKSelectionAccessory.MapItemDetailPresentationStyle.CalloutStyle.automatic	case automatic
c:@E@MKMapItemDetailSelectionAccessoryCalloutStyle@MKMapItemDetailSelectionAccessoryCalloutStyleCompact	swift.enum.case	MKSelectionAccessory.MapItemDetailPresentationStyle.CalloutStyle.compact	MKSelectionAccessory.MapItemDetailPresentationStyle.CalloutStyle.compact	case compact
c:@E@MKMapItemDetailSelectionAccessoryCalloutStyle@MKMapItemDetailSelectionAccessoryCalloutStyleFull	swift.enum.case	MKSelectionAccessory.MapItemDetailPresentationStyle.CalloutStyle.full	MKSelectionAccessory.MapItemDetailPresentationStyle.CalloutStyle.full	case full
c:@E@MKMapType	swift.enum	MKMapType	MKMapType	enum MKMapType
c:@E@MKMapType@MKMapTypeHybrid	swift.enum.case	MKMapType.hybrid	MKMapType.hybrid	case hybrid
c:@E@MKMapType@MKMapTypeHybridFlyover	swift.enum.case	MKMapType.hybridFlyover	MKMapType.hybridFlyover	case hybridFlyover
c:@E@MKMapType@MKMapTypeMutedStandard	swift.enum.case	MKMapType.mutedStandard	MKMapType.mutedStandard	case mutedStandard
c:@E@MKMapType@MKMapTypeSatellite	swift.enum.case	MKMapType.satellite	MKMapType.satellite	case satellite
c:@E@MKMapType@MKMapTypeSatelliteFlyover	swift.enum.case	MKMapType.satelliteFlyover	MKMapType.satelliteFlyover	case satelliteFlyover
c:@E@MKMapType@MKMapTypeStandard	swift.enum.case	MKMapType.standard	MKMapType.standard	case standard
c:@E@MKOverlayLevel	swift.enum	MKOverlayLevel	MKOverlayLevel	enum MKOverlayLevel
c:@E@MKOverlayLevel@MKOverlayLevelAboveLabels	swift.enum.case	MKOverlayLevel.aboveLabels	MKOverlayLevel.aboveLabels	case aboveLabels
c:@E@MKOverlayLevel@MKOverlayLevelAboveRoads	swift.enum.case	MKOverlayLevel.aboveRoads	MKOverlayLevel.aboveRoads	case aboveRoads
c:@E@MKPinAnnotationColor	swift.enum	MKPinAnnotationColor	MKPinAnnotationColor	enum MKPinAnnotationColor
c:@E@MKPinAnnotationColor@MKPinAnnotationColorGreen	swift.enum.case	MKPinAnnotationColor.green	MKPinAnnotationColor.green	case green
c:@E@MKPinAnnotationColor@MKPinAnnotationColorPurple	swift.enum.case	MKPinAnnotationColor.purple	MKPinAnnotationColor.purple	case purple
c:@E@MKPinAnnotationColor@MKPinAnnotationColorRed	swift.enum.case	MKPinAnnotationColor.red	MKPinAnnotationColor.red	case red
c:@E@MKScaleViewAlignment	swift.enum	MKScaleView.Alignment	MKScaleView.Alignment	enum Alignment
c:@E@MKScaleViewAlignment@MKScaleViewAlignmentCenter	swift.enum.case	MKScaleView.Alignment.center	MKScaleView.Alignment.center	case center
c:@E@MKScaleViewAlignment@MKScaleViewAlignmentLeading	swift.enum.case	MKScaleView.Alignment.leading	MKScaleView.Alignment.leading	case leading
c:@E@MKScaleViewAlignment@MKScaleViewAlignmentTrailing	swift.enum.case	MKScaleView.Alignment.trailing	MKScaleView.Alignment.trailing	case trailing
c:@E@MKSearchCompletionFilterType	swift.enum	MKLocalSearchCompleter.FilterType	MKLocalSearchCompleter.FilterType	enum FilterType
c:@E@MKSearchCompletionFilterType@MKSearchCompletionFilterTypeLocationsAndQueries	swift.enum.case	MKLocalSearchCompleter.FilterType.locationsAndQueries	MKLocalSearchCompleter.FilterType.locationsAndQueries	case locationsAndQueries
c:@E@MKSearchCompletionFilterType@MKSearchCompletionFilterTypeLocationsOnly	swift.enum.case	MKLocalSearchCompleter.FilterType.locationsOnly	MKLocalSearchCompleter.FilterType.locationsOnly	case locationsOnly
c:@E@MKStandardMapEmphasisStyle	swift.enum	MKStandardMapConfiguration.EmphasisStyle	MKStandardMapConfiguration.EmphasisStyle	enum EmphasisStyle
c:@E@MKStandardMapEmphasisStyle@MKStandardMapEmphasisStyleDefault	swift.enum.case	MKStandardMapConfiguration.EmphasisStyle.default	MKStandardMapConfiguration.EmphasisStyle.default	case `default`
c:@E@MKStandardMapEmphasisStyle@MKStandardMapEmphasisStyleMuted	swift.enum.case	MKStandardMapConfiguration.EmphasisStyle.muted	MKStandardMapConfiguration.EmphasisStyle.muted	case muted
c:@E@MKUserTrackingMode	swift.enum	MKUserTrackingMode	MKUserTrackingMode	enum MKUserTrackingMode
c:@E@MKUserTrackingMode@MKUserTrackingModeFollow	swift.enum.case	MKUserTrackingMode.follow	MKUserTrackingMode.follow	case follow
c:@E@MKUserTrackingMode@MKUserTrackingModeFollowWithHeading	swift.enum.case	MKUserTrackingMode.followWithHeading	MKUserTrackingMode.followWithHeading	case followWithHeading
c:@E@MKUserTrackingMode@MKUserTrackingModeNone	swift.enum.case	MKUserTrackingMode.none	MKUserTrackingMode.none	case none
c:@F@MKCoordinateForMapPoint	swift.property	coordinate	MKMapPoint.coordinate	var coordinate: CLLocationCoordinate2D { get }
c:@F@MKCoordinateRegionForMapRect	swift.init	init(_:)	MKCoordinateRegion.init(_:)	init(_ rect: MKMapRect)
c:@F@MKCoordinateRegionMakeWithDistance	swift.init	init(center:latitudinalMeters:longitudinalMeters:)	MKCoordinateRegion.init(center:latitudinalMeters:longitudinalMeters:)	init(center centerCoordinate: CLLocationCoordinate2D, latitudinalMeters: CLLocationDistance, longitudinalMeters: CLLocationDistance)
c:@F@MKMapPointEqualToPoint	swift.func	MKMapPointEqualToPoint(_:_:)	MKMapPointEqualToPoint(_:_:)	func MKMapPointEqualToPoint(_ point1: MKMapPoint, _ point2: MKMapPoint) -> Bool
c:@F@MKMapPointForCoordinate	swift.init	init(_:)	MKMapPoint.init(_:)	init(_ coordinate: CLLocationCoordinate2D)
c:@F@MKMapPointsPerMeterAtLatitude	swift.func	MKMapPointsPerMeterAtLatitude(_:)	MKMapPointsPerMeterAtLatitude(_:)	func MKMapPointsPerMeterAtLatitude(_ latitude: CLLocationDegrees) -> Double
c:@F@MKMapRectContainsPoint	swift.method	contains(_:)	MKMapRect.contains(_:)	func contains(_ point: MKMapPoint) -> Bool
c:@F@MKMapRectContainsRect	swift.method	contains(_:)	MKMapRect.contains(_:)	func contains(_ rect2: MKMapRect) -> Bool
c:@F@MKMapRectDivide	swift.func	MKMapRectDivide(_:_:_:_:_:)	MKMapRectDivide(_:_:_:_:_:)	func MKMapRectDivide(_ rect: MKMapRect, _ slice: UnsafeMutablePointer<MKMapRect>, _ remainder: UnsafeMutablePointer<MKMapRect>, _ amount: Double, _ edge: CGRectEdge)
c:@F@MKMapRectEqualToRect	swift.func	MKMapRectEqualToRect(_:_:)	MKMapRectEqualToRect(_:_:)	func MKMapRectEqualToRect(_ rect1: MKMapRect, _ rect2: MKMapRect) -> Bool
c:@F@MKMapRectGetHeight	swift.property	height	MKMapRect.height	var height: Double { get }
c:@F@MKMapRectGetMaxX	swift.property	maxX	MKMapRect.maxX	var maxX: Double { get }
c:@F@MKMapRectGetMaxY	swift.property	maxY	MKMapRect.maxY	var maxY: Double { get }
c:@F@MKMapRectGetMidX	swift.property	midX	MKMapRect.midX	var midX: Double { get }
c:@F@MKMapRectGetMidY	swift.property	midY	MKMapRect.midY	var midY: Double { get }
c:@F@MKMapRectGetMinX	swift.property	minX	MKMapRect.minX	var minX: Double { get }
c:@F@MKMapRectGetMinY	swift.property	minY	MKMapRect.minY	var minY: Double { get }
c:@F@MKMapRectGetWidth	swift.property	width	MKMapRect.width	var width: Double { get }
c:@F@MKMapRectInset	swift.method	insetBy(dx:dy:)	MKMapRect.insetBy(dx:dy:)	func insetBy(dx: Double, dy: Double) -> MKMapRect
c:@F@MKMapRectIntersection	swift.method	intersection(_:)	MKMapRect.intersection(_:)	func intersection(_ rect2: MKMapRect) -> MKMapRect
c:@F@MKMapRectIntersectsRect	swift.method	intersects(_:)	MKMapRect.intersects(_:)	func intersects(_ rect2: MKMapRect) -> Bool
c:@F@MKMapRectIsEmpty	swift.property	isEmpty	MKMapRect.isEmpty	var isEmpty: Bool { get }
c:@F@MKMapRectIsNull	swift.property	isNull	MKMapRect.isNull	var isNull: Bool { get }
c:@F@MKMapRectMake	swift.init	init(x:y:width:height:)	MKMapRect.init(x:y:width:height:)	init(x: Double, y: Double, width: Double, height: Double)
c:@F@MKMapRectOffset	swift.method	offsetBy(dx:dy:)	MKMapRect.offsetBy(dx:dy:)	func offsetBy(dx: Double, dy: Double) -> MKMapRect
c:@F@MKMapRectRemainder	swift.property	remainder	MKMapRect.remainder	var remainder: MKMapRect { get }
c:@F@MKMapRectSpans180thMeridian	swift.property	spans180thMeridian	MKMapRect.spans180thMeridian	var spans180thMeridian: Bool { get }
c:@F@MKMapRectUnion	swift.method	union(_:)	MKMapRect.union(_:)	func union(_ rect2: MKMapRect) -> MKMapRect
c:@F@MKMapSizeEqualToSize	swift.func	MKMapSizeEqualToSize(_:_:)	MKMapSizeEqualToSize(_:_:)	func MKMapSizeEqualToSize(_ size1: MKMapSize, _ size2: MKMapSize) -> Bool
c:@F@MKMetersBetweenMapPoints	swift.method	distance(to:)	MKMapPoint.distance(to:)	func distance(to b: MKMapPoint) -> CLLocationDistance
c:@F@MKMetersPerMapPointAtLatitude	swift.func	MKMetersPerMapPointAtLatitude(_:)	MKMetersPerMapPointAtLatitude(_:)	func MKMetersPerMapPointAtLatitude(_ latitude: CLLocationDegrees) -> CLLocationDistance
c:@F@MKRoadWidthAtZoomScale	swift.func	MKRoadWidthAtZoomScale(_:)	MKRoadWidthAtZoomScale(_:)	func MKRoadWidthAtZoomScale(_ zoomScale: MKZoomScale) -> CGFloat
c:@F@MKStringFromMapPoint	swift.func	MKStringFromMapPoint(_:)	MKStringFromMapPoint(_:)	func MKStringFromMapPoint(_ point: MKMapPoint) -> String
c:@F@MKStringFromMapRect	swift.func	MKStringFromMapRect(_:)	MKStringFromMapRect(_:)	func MKStringFromMapRect(_ rect: MKMapRect) -> String
c:@F@MKStringFromMapSize	swift.func	MKStringFromMapSize(_:)	MKStringFromMapSize(_:)	func MKStringFromMapSize(_ size: MKMapSize) -> String
c:@MKAnnotationCalloutInfoDidChangeNotification	swift.type.property	MKAnnotationCalloutInfoDidChange	NSNotification.Name.MKAnnotationCalloutInfoDidChange	static let MKAnnotationCalloutInfoDidChange: NSNotification.Name
c:@MKAnnotationViewZPriorityDefaultSelected	swift.type.property	defaultSelected	MKAnnotationViewZPriority.defaultSelected	static let defaultSelected: MKAnnotationViewZPriority
c:@MKAnnotationViewZPriorityDefaultUnselected	swift.type.property	defaultUnselected	MKAnnotationViewZPriority.defaultUnselected	static let defaultUnselected: MKAnnotationViewZPriority
c:@MKAnnotationViewZPriorityMax	swift.type.property	max	MKAnnotationViewZPriority.max	static let max: MKAnnotationViewZPriority
c:@MKAnnotationViewZPriorityMin	swift.type.property	min	MKAnnotationViewZPriority.min	static let min: MKAnnotationViewZPriority
c:@MKErrorDomain	swift.var	MKErrorDomain	MKErrorDomain	let MKErrorDomain: String
c:@MKFeatureDisplayPriorityDefaultHigh	swift.type.property	defaultHigh	MKFeatureDisplayPriority.defaultHigh	static let defaultHigh: MKFeatureDisplayPriority
c:@MKFeatureDisplayPriorityDefaultLow	swift.type.property	defaultLow	MKFeatureDisplayPriority.defaultLow	static let defaultLow: MKFeatureDisplayPriority
c:@MKFeatureDisplayPriorityRequired	swift.type.property	required	MKFeatureDisplayPriority.required	static let required: MKFeatureDisplayPriority
c:@MKLaunchOptionsCameraKey	swift.var	MKLaunchOptionsCameraKey	MKLaunchOptionsCameraKey	let MKLaunchOptionsCameraKey: String
c:@MKLaunchOptionsDirectionsModeCycling	swift.var	MKLaunchOptionsDirectionsModeCycling	MKLaunchOptionsDirectionsModeCycling	let MKLaunchOptionsDirectionsModeCycling: String
c:@MKLaunchOptionsDirectionsModeDefault	swift.var	MKLaunchOptionsDirectionsModeDefault	MKLaunchOptionsDirectionsModeDefault	let MKLaunchOptionsDirectionsModeDefault: String
c:@MKLaunchOptionsDirectionsModeDriving	swift.var	MKLaunchOptionsDirectionsModeDriving	MKLaunchOptionsDirectionsModeDriving	let MKLaunchOptionsDirectionsModeDriving: String
c:@MKLaunchOptionsDirectionsModeKey	swift.var	MKLaunchOptionsDirectionsModeKey	MKLaunchOptionsDirectionsModeKey	let MKLaunchOptionsDirectionsModeKey: String
c:@MKLaunchOptionsDirectionsModeTransit	swift.var	MKLaunchOptionsDirectionsModeTransit	MKLaunchOptionsDirectionsModeTransit	let MKLaunchOptionsDirectionsModeTransit: String
c:@MKLaunchOptionsDirectionsModeWalking	swift.var	MKLaunchOptionsDirectionsModeWalking	MKLaunchOptionsDirectionsModeWalking	let MKLaunchOptionsDirectionsModeWalking: String
c:@MKLaunchOptionsMapCenterKey	swift.var	MKLaunchOptionsMapCenterKey	MKLaunchOptionsMapCenterKey	let MKLaunchOptionsMapCenterKey: String
c:@MKLaunchOptionsMapSpanKey	swift.var	MKLaunchOptionsMapSpanKey	MKLaunchOptionsMapSpanKey	let MKLaunchOptionsMapSpanKey: String
c:@MKLaunchOptionsMapTypeKey	swift.var	MKLaunchOptionsMapTypeKey	MKLaunchOptionsMapTypeKey	let MKLaunchOptionsMapTypeKey: String
c:@MKLaunchOptionsShowsTrafficKey	swift.var	MKLaunchOptionsShowsTrafficKey	MKLaunchOptionsShowsTrafficKey	let MKLaunchOptionsShowsTrafficKey: String
c:@MKMapCameraZoomDefault	swift.var	MKMapCameraZoomDefault	MKMapCameraZoomDefault	let MKMapCameraZoomDefault: CLLocationDistance
c:@MKMapItemTypeIdentifier	swift.var	MKMapItemTypeIdentifier	MKMapItemTypeIdentifier	let MKMapItemTypeIdentifier: String
c:@MKMapRectNull	swift.type.property	null	MKMapRect.null	static let null: MKMapRect
c:@MKMapRectWorld	swift.type.property	world	MKMapRect.world	static let world: MKMapRect
c:@MKMapSizeWorld	swift.type.property	world	MKMapSize.world	static let world: MKMapSize
c:@MKMapViewDefaultAnnotationViewReuseIdentifier	swift.var	MKMapViewDefaultAnnotationViewReuseIdentifier	MKMapViewDefaultAnnotationViewReuseIdentifier	let MKMapViewDefaultAnnotationViewReuseIdentifier: String
c:@MKMapViewDefaultClusterAnnotationViewReuseIdentifier	swift.var	MKMapViewDefaultClusterAnnotationViewReuseIdentifier	MKMapViewDefaultClusterAnnotationViewReuseIdentifier	let MKMapViewDefaultClusterAnnotationViewReuseIdentifier: String
c:@MKPointOfInterestCategoryATM	swift.type.property	atm	MKPointOfInterestCategory.atm	static let atm: MKPointOfInterestCategory
c:@MKPointOfInterestCategoryAirport	swift.type.property	airport	MKPointOfInterestCategory.airport	static let airport: MKPointOfInterestCategory
c:@MKPointOfInterestCategoryAmusementPark	swift.type.property	amusementPark	MKPointOfInterestCategory.amusementPark	static let amusementPark: MKPointOfInterestCategory
