precise	status	evidence	notes
c:@MFMessageComposeViewControllerTextMessageAvailabilityKey	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testNotificationAndAttachmentConstants	Constant name matches TBD export.
c:objc(cs)MFMailComposeViewController	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposerStoresRecipientsAndBody	Open class stores composition state; no Mail UI.
c:objc(cs)MFMailComposeViewController(cm)canSendMail	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testCanSendMailIsFalse	Linux reports false; no Mail service.
c:objc(cs)MFMailComposeViewController(im)addAttachmentData:mimeType:fileName:	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposerStoresAttachments	Stores data/mime/filename; does not send.
c:objc(cs)MFMailComposeViewController(im)insertCollaborationItemProvider:completionHandler:	deferred		NSItemProvider is Foundation-owned and missing from isolated Linux Foundation; a public lookalike is forbidden.
c:objc(cs)MFMailComposeViewController(im)setBccRecipients:	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposerStoresRecipientsAndBody	Stores optional BCC recipients.
c:objc(cs)MFMailComposeViewController(im)setCcRecipients:	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposerStoresRecipientsAndBody	Stores optional CC recipients.
c:objc(cs)MFMailComposeViewController(im)setMessageBody:isHTML:	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposerStoresRecipientsAndBody	Stores body and HTML flag.
c:objc(cs)MFMailComposeViewController(im)setPreferredSendingEmailAddress:	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposerPreferredSendingAddress	Stores preferred sending address.
c:objc(cs)MFMailComposeViewController(im)setSubject:	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposerStoresRecipientsAndBody	Stores subject.
c:objc(cs)MFMailComposeViewController(im)setToRecipients:	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposerStoresRecipientsAndBody	Stores optional To recipients.
c:objc(cs)MFMailComposeViewController(py)mailComposeDelegate	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeDelegateFinishFailedClosed	Weak delegate identity preserved; host hook reports failed.
c:objc(cs)MFMessageComposeViewController	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposerStoresFields	Open class stores composition state; no Messages UI.
c:objc(cs)MFMessageComposeViewController(cm)canSendAttachments	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposerCapabilityFlags	Linux reports false; no Messages attachment service.
c:objc(cs)MFMessageComposeViewController(cm)canSendSubject	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposerCapabilityFlags	Linux reports false; no Messages subject service.
c:objc(cs)MFMessageComposeViewController(cm)canSendText	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposerCapabilityFlags	Linux reports false; no Messages service.
c:objc(cs)MFMessageComposeViewController(cm)isSupportedAttachmentUTI:	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testIsSupportedAttachmentUTIIsFalse	Linux reports false for every UTI; Darwin allowlist is unobserved.
c:objc(cs)MFMessageComposeViewController(im)addAttachmentData:typeIdentifier:filename:	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposerAttachments	Stores filename; rejects empty filename; does not send.
c:objc(cs)MFMessageComposeViewController(im)addAttachmentURL:withAlternateFilename:	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposerAttachments	Stores file URLs; rejects non-file URLs.
c:objc(cs)MFMessageComposeViewController(im)disableUserAttachments	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposerDisableUserAttachments	Records the disable flag; programmatic add still stores.
c:objc(cs)MFMessageComposeViewController(im)insertCollaborationItemProvider:	deferred		NSItemProvider is Foundation-owned and missing from isolated Linux Foundation; a public lookalike is forbidden.
c:objc(cs)MFMessageComposeViewController(py)attachments	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposerAttachments	Nil when empty; dictionaries use the documented URL and filename keys.
c:objc(cs)MFMessageComposeViewController(py)body	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposerStoresFields	Optional body get/set.
c:objc(cs)MFMessageComposeViewController(py)message	deferred		MSMessage is owned by Messages, which is not a declared dependency; a public lookalike is forbidden.
c:objc(cs)MFMessageComposeViewController(py)messageComposeDelegate	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposeDelegateFinishFailedClosed	Weak delegate identity preserved; host hook reports failed.
c:objc(cs)MFMessageComposeViewController(py)recipients	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposerStoresFields	Optional recipients get/set.
c:objc(cs)MFMessageComposeViewController(py)subject	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposerStoresFields	Optional subject get/set.
c:objc(pl)MFMailComposeViewControllerDelegate	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeDelegateFinishFailedClosed	NSObjectProtocol; optional finish method has a default empty body.
c:objc(pl)MFMailComposeViewControllerDelegate(im)mailComposeController:didFinishWithResult:error:	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeDelegateFinishFailedClosed	Host hook delivers .failed with MFMailComposeError.sendFailed.
c:objc(pl)MFMessageComposeViewControllerDelegate	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposeDelegateFinishFailedClosed	NSObjectProtocol required finish method.
c:objc(pl)MFMessageComposeViewControllerDelegate(im)messageComposeViewController:didFinishWithResult:	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposeDelegateFinishFailedClosed	Host hook delivers .failed.
s:10Foundation13CustomNSErrorPAAE11errorDomainSSvpZ::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorDomain	CustomNSError.errorDomain matches MFMailComposeErrorDomain.
s:10Foundation13CustomNSErrorPAAE13errorUserInfoSDySSypGvp::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorEqualityAndHash	errorUserInfo stores supplied keys.
s:10Foundation13CustomNSErrorPAAE9errorCodeSivp::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorEqualityAndHash	errorCode is the Code raw value.
s:10Foundation18_ErrorCodeProtocolPAAE2teoiySbx_s0B0_ptFZ::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorPatternMatch	Code ~= Error pattern match.
s:10Foundation21_BridgedStoredNSErrorPAAE13errorUserInfoSDySSypGvp::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorEqualityAndHash	Bridged errorUserInfo.
s:10Foundation21_BridgedStoredNSErrorPAAE2eeoiySbx_xtFZ::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorEqualityAndHash	Equality is userInfo-sensitive.
s:10Foundation21_BridgedStoredNSErrorPAAE4code4CodeQzvp::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorEqualityAndHash	code property matches Code.
s:10Foundation21_BridgedStoredNSErrorPAAE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorProtocolConformance	Linux hashes domain and code so Foundation defaults do not trap.
s:10Foundation21_BridgedStoredNSErrorPAAE8userInfoSDySSypGvp::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorEqualityAndHash	userInfo stores supplied keys.
s:10Foundation21_BridgedStoredNSErrorPAAE9errorCodeSivp::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorEqualityAndHash	Bridged errorCode.
s:10Foundation21_BridgedStoredNSErrorPAAE9hashValueSivp::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorProtocolConformance	hashValue from domain and code.
s:10Foundation21_BridgedStoredNSErrorPAAE_8userInfox4CodeQz_SDySSypGtcfc::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorEqualityAndHash	init(_:userInfo:) stores code and userInfo.
s:SC22MFMailComposeErrorCodeLeV	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorCodes	Bridged struct MFMailComposeError.
s:SC22MFMailComposeErrorCodeLeV10saveFailedSoAAVvpZ	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorCodes	Static saveFailed Code.
s:SC22MFMailComposeErrorCodeLeV10sendFailedSoAAVvpZ	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorCodes	Static sendFailed Code.
s:SC22MFMailComposeErrorCodeLeV11errorDomainSSvpZ	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorDomain	Static errorDomain.
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@MFMailComposeControllerDeferredAction	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testDeferredActionRawValues	Synthesized !=.
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorInequality	Distinct codes compare unequal.
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@MFMailComposeResult	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeResultRawValues	Synthesized !=.
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@MessageComposeResult	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposeResultRawValues	Synthesized !=.
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@MFMailComposeControllerDeferredAction	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testDeferredActionRawValues	RawRepresentable hashValue.
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorCodes	RawRepresentable hashValue.
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@MFMailComposeResult	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeResultRawValues	RawRepresentable hashValue.
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@MessageComposeResult	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposeResultRawValues	RawRepresentable hashValue.
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@MFMailComposeControllerDeferredAction	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testDeferredActionRawValues	RawRepresentable hash(into:).
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorCodes	RawRepresentable hash(into:).
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@MFMailComposeResult	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeResultRawValues	RawRepresentable hash(into:).
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@MessageComposeResult	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposeResultRawValues	RawRepresentable hash(into:).
s:So19MFMailComposeResultV8rawValueABSgSi_tcfc	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeResultRawValues	init?(rawValue:) accepts 0...3.
s:So20MessageComposeResultV8rawValueABSgSi_tcfc	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMessageComposeResultRawValues	init?(rawValue:) accepts 0...2.
s:So22MFMailComposeErrorCodeV8rawValueABSgSi_tcfc	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorCodes	init?(rawValue:) accepts 0...1.
s:So37MFMailComposeControllerDeferredActionV8rawValueABSgSi_tcfc	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testDeferredActionRawValues	init?(rawValue:) accepts 0...2.
s:s5ErrorP10FoundationE20localizedDescriptionSSvp::SYNTHESIZED::c:@E@MFMailComposeErrorCode	implemented	test:full/messageui/tests/agent/MessageUITests.swift#testMailComposeErrorEqualityAndHash	localizedDescription is nonempty; Darwin wording is unobserved.
