precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)AVAsset(im)loadTracksWithMediaCharacteristic:completionHandler:	411a16dab88130e0dea0c7f5bd7ae750ba47f1a97ba3d275ab1361f72c322779	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	loadTracks(withMediaCharacteristic:)	AVAsset.loadTracks(withMediaCharacteristic:)	func loadTracks(withMediaCharacteristic mediaCharacteristic: AVMediaCharacteristic) async throws -> [AVAssetTrack]
c:objc(cs)AVAsset(im)loadTracksWithMediaCharacteristic:completionHandler:	1ea384b3da2560795e603c2bbec7dc2a21df93e500d196ddb5bf8b78ecb602e7	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	loadTracks(withMediaCharacteristic:completionHandler:)	AVAsset.loadTracks(withMediaCharacteristic:completionHandler:)	func loadTracks(withMediaCharacteristic mediaCharacteristic: AVMediaCharacteristic, completionHandler: @escaping ([AVAssetTrack]?, (any Error)?) -> Void)
c:objc(cs)AVAsset(im)loadTracksWithMediaType:completionHandler:	10c87c1afb28ad8abe62e3c40c82742f4ec77a8b1d29624abacefefcd76bbeeb	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	loadTracks(withMediaType:)	AVAsset.loadTracks(withMediaType:)	func loadTracks(withMediaType mediaType: AVMediaType) async throws -> [AVAssetTrack]
c:objc(cs)AVAsset(im)loadTracksWithMediaType:completionHandler:	47fb1c13cb617da6794b47c507a71c4c1753d5100264343854a8ed5f96251c34	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	loadTracks(withMediaType:completionHandler:)	AVAsset.loadTracks(withMediaType:completionHandler:)	func loadTracks(withMediaType mediaType: AVMediaType, completionHandler: @escaping ([AVAssetTrack]?, (any Error)?) -> Void)
c:objc(cs)AVAssetExportSession(cm)determineCompatibilityOfExportPreset:withAsset:outputFileType:completionHandler:	17f8d61ac58b538a7d3227c19f69a4588b1f2141291393d137189dc0d94c6a92	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.type.method	compatibility(ofExportPreset:with:outputFileType:)	AVAssetExportSession.compatibility(ofExportPreset:with:outputFileType:)	class func compatibility(ofExportPreset presetName: String, with asset: AVAsset, outputFileType: AVFileType?) async -> Bool
c:objc(cs)AVAssetExportSession(cm)determineCompatibilityOfExportPreset:withAsset:outputFileType:completionHandler:	e0bedb6eff2eeca5d14a32b00c1ce256ee968134900e9d2fa0325d68fbad2f1c	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.type.method	determineCompatibility(ofExportPreset:with:outputFileType:completionHandler:)	AVAssetExportSession.determineCompatibility(ofExportPreset:with:outputFileType:completionHandler:)	class func determineCompatibility(ofExportPreset presetName: String, with asset: AVAsset, outputFileType: AVFileType?, completionHandler handler: @escaping (Bool) -> Void)
c:objc(cs)AVAssetExportSession(im)determineCompatibleFileTypesWithCompletionHandler:	885dc06c4058bfc1f861ea9bf69e952cf58a4ca2e790c5ba2297b90081cce806	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	determineCompatibleFileTypes(completionHandler:)	AVAssetExportSession.determineCompatibleFileTypes(completionHandler:)	func determineCompatibleFileTypes(completionHandler handler: @escaping ([AVFileType]) -> Void)
c:objc(cs)AVAssetExportSession(im)determineCompatibleFileTypesWithCompletionHandler:	41a67f06bd4474eae4274de3760797c8adb622b5db8f61f2b1cfacda18f88969	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.property	compatibleFileTypes	AVAssetExportSession.compatibleFileTypes	var compatibleFileTypes: [AVFileType] { get async }
c:objc(cs)AVAssetExportSession(im)estimateMaximumDurationWithCompletionHandler:	470ba80c6e518decf543e0d9cd02f900bb87ba99402a05cbd6976a44d021e07b	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	estimateMaximumDuration(completionHandler:)	AVAssetExportSession.estimateMaximumDuration(completionHandler:)	func estimateMaximumDuration(completionHandler handler: @escaping (CMTime, (any Error)?) -> Void)
c:objc(cs)AVAssetExportSession(im)estimateMaximumDurationWithCompletionHandler:	1e5262104b118015aa07ff43d187c4876d4e32a0b602291b0ed80c3b1dbaa698	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.property	estimatedMaximumDuration	AVAssetExportSession.estimatedMaximumDuration	var estimatedMaximumDuration: CMTime { get async throws }
c:objc(cs)AVAssetExportSession(im)estimateOutputFileLengthWithCompletionHandler:	2fcfb0d78fb974ed99dfa2d0edd3409e3723f127f391e9021b63e39d4f4803c1	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	estimateOutputFileLength(completionHandler:)	AVAssetExportSession.estimateOutputFileLength(completionHandler:)	func estimateOutputFileLength(completionHandler handler: @escaping (Int64, (any Error)?) -> Void)
c:objc(cs)AVAssetExportSession(im)estimateOutputFileLengthWithCompletionHandler:	d37dd91ffd07ff5dfb6fb8e6bf8729c311417b02b7eb54cbcae206bd33baf71d	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.property	estimatedOutputFileLengthInBytes	AVAssetExportSession.estimatedOutputFileLengthInBytes	var estimatedOutputFileLengthInBytes: Int64 { get async throws }
c:objc(cs)AVAssetExportSession(im)exportAsynchronouslyWithCompletionHandler:	6b888df9416ec554319fdcdb9d2ed60b7b91f6fea4f48a1864c69e47a26df0c0	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	export()	AVAssetExportSession.export()	func export() async
c:objc(cs)AVAssetExportSession(im)exportAsynchronouslyWithCompletionHandler:	c89a345a217a6f7eabcf80dbb0e6d0d3c4575daef66e51f3b34600479b45cad3	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	exportAsynchronously(completionHandler:)	AVAssetExportSession.exportAsynchronously(completionHandler:)	func exportAsynchronously(completionHandler handler: @escaping () -> Void)
c:objc(cs)AVAssetPlaybackAssistant(im)loadPlaybackConfigurationOptionsWithCompletionHandler:	45c394fd1ebe501813ccd6c29001eb914bf7ba321cefc92f4e0e260d114e1cde	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	loadPlaybackConfigurationOptions(completionHandler:)	AVAssetPlaybackAssistant.loadPlaybackConfigurationOptions(completionHandler:)	func loadPlaybackConfigurationOptions(completionHandler: @escaping ([AVAssetPlaybackConfigurationOption]) -> Void)
c:objc(cs)AVAssetPlaybackAssistant(im)loadPlaybackConfigurationOptionsWithCompletionHandler:	949eba544e3bc0631b67917c9f9b9ea455e24e6e1a8956d70246f9c89d3a084c	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.property	playbackConfigurationOptions	AVAssetPlaybackAssistant.playbackConfigurationOptions	var playbackConfigurationOptions: [AVAssetPlaybackConfigurationOption] { get async }
c:objc(cs)AVAssetTrack(im)loadAssociatedTracksOfType:completionHandler:	99661abaf7f8b5b6b1de083c58b9e5559d08e9540f57d10f9b99d93a674bf794	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	loadAssociatedTracks(ofType:)	AVAssetTrack.loadAssociatedTracks(ofType:)	func loadAssociatedTracks(ofType trackAssociationType: AVAssetTrack.AssociationType) async throws -> [AVAssetTrack]
c:objc(cs)AVAssetTrack(im)loadAssociatedTracksOfType:completionHandler:	a3d840cbcebee33bfe09aecc382fe1335d507c149075cb3942d8953a47f4ea57	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	loadAssociatedTracks(ofType:completionHandler:)	AVAssetTrack.loadAssociatedTracks(ofType:completionHandler:)	func loadAssociatedTracks(ofType trackAssociationType: AVAssetTrack.AssociationType, completionHandler: @escaping ([AVAssetTrack]?, (any Error)?) -> Void)
c:objc(cs)AVAssetTrack(im)loadMetadataForFormat:completionHandler:	421d86913cb1f7d2e9e19a8fcb7eb984d77a011ce8a29ec6010363abb0c054df	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	loadMetadata(for:)	AVAssetTrack.loadMetadata(for:)	func loadMetadata(for format: AVMetadataFormat) async throws -> [AVMetadataItem]
c:objc(cs)AVAssetTrack(im)loadMetadataForFormat:completionHandler:	26482ab9b3cec2bceccf0968228d50def85548aa35728323ac818df0a5a7f0e8	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	loadMetadata(for:completionHandler:)	AVAssetTrack.loadMetadata(for:completionHandler:)	func loadMetadata(for format: AVMetadataFormat, completionHandler: @escaping ([AVMetadataItem]?, (any Error)?) -> Void)
c:objc(cs)AVAssetTrack(im)loadSamplePresentationTimeForTrackTime:completionHandler:	0d23a6e106cf97163f00fa8cc8d1f590348afbd82085ecd9a0bf0b7a1024a92d	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	loadSamplePresentationTime(forTrackTime:)	AVAssetTrack.loadSamplePresentationTime(forTrackTime:)	func loadSamplePresentationTime(forTrackTime trackTime: CMTime) async throws -> CMTime
c:objc(cs)AVAssetTrack(im)loadSamplePresentationTimeForTrackTime:completionHandler:	ad4357637a1a60d77e814e87c9b4630ad5b71689b568e20bba8bbed41fcc4eaa	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	loadSamplePresentationTime(forTrackTime:completionHandler:)	AVAssetTrack.loadSamplePresentationTime(forTrackTime:completionHandler:)	func loadSamplePresentationTime(forTrackTime trackTime: CMTime, completionHandler: @escaping (CMTime, (any Error)?) -> Void)
c:objc(cs)AVAssetTrack(im)loadSegmentForTrackTime:completionHandler:	8b89c72d5eeea1116015fc8fd122f5bb1b5a693aee168efe00b0279116a3b628	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	loadSegment(forTrackTime:)	AVAssetTrack.loadSegment(forTrackTime:)	func loadSegment(forTrackTime trackTime: CMTime) async throws -> AVAssetTrackSegment?
c:objc(cs)AVAssetTrack(im)loadSegmentForTrackTime:completionHandler:	a9cc72608a59bccc29d9995fcb9b98138a5c52c2fcda08ba334686c921f86f7a	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	loadSegment(forTrackTime:completionHandler:)	AVAssetTrack.loadSegment(forTrackTime:completionHandler:)	func loadSegment(forTrackTime trackTime: CMTime, completionHandler: @escaping (AVAssetTrackSegment?, (any Error)?) -> Void)
c:objc(cs)AVAssetWriter(im)finishWritingWithCompletionHandler:	9dd152150057c920b65b60c71fd3e4cfef4330ca01cd34be19e8e59aa5043403	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	finishWriting(completionHandler:)	AVAssetWriter.finishWriting(completionHandler:)	func finishWriting(completionHandler handler: @escaping () -> Void)
c:objc(cs)AVAssetWriter(im)finishWritingWithCompletionHandler:	7d702f1f1915a84df5b64a489b4f1224be593011672661cebd952a220951a401	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	finishWriting()	AVAssetWriter.finishWriting()	func finishWriting() async
c:objc(cs)AVCaptureDevice(cm)requestAccessForMediaType:completionHandler:	898723e0174e540b5e1daf479226f8205f30e8cc250bcf88dfa3008260aea06a	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.type.method	requestAccess(for:)	AVCaptureDevice.requestAccess(for:)	class func requestAccess(for mediaType: AVMediaType) async -> Bool
c:objc(cs)AVCaptureDevice(cm)requestAccessForMediaType:completionHandler:	de5c3d046126ce9e6ec4333f3d1183076f367fe557a4a35d81c4b3f2af8d9d87	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.type.method	requestAccess(for:completionHandler:)	AVCaptureDevice.requestAccess(for:completionHandler:)	class func requestAccess(for mediaType: AVMediaType, completionHandler handler: @escaping (Bool) -> Void)
c:objc(cs)AVCaptureDevice(im)setDynamicAspectRatio:completionHandler:	5bad0efe0e819ba1648f13a2b378f44c7d37909b1101dd9c469645ffc6ae8218	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	setDynamicAspectRatio(_:)	AVCaptureDevice.setDynamicAspectRatio(_:)	func setDynamicAspectRatio(_ dynamicAspectRatio: AVCaptureDevice.AspectRatio) async throws -> CMTime
c:objc(cs)AVCaptureDevice(im)setDynamicAspectRatio:completionHandler:	7506a714c879972240a960709b4fe25e48cb74b7b987496e8aeae9ff4bd605a2	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	setDynamicAspectRatio(_:completionHandler:)	AVCaptureDevice.setDynamicAspectRatio(_:completionHandler:)	func setDynamicAspectRatio(_ dynamicAspectRatio: AVCaptureDevice.AspectRatio, completionHandler handler: ((CMTime, (any Error)?) -> Void)? = nil)
c:objc(cs)AVCaptureDevice(im)setExposureModeCustomWithDuration:ISO:completionHandler:	90edba4a9b9b9c12984bbcb8a5455f0f551a37454aef290ead9babc46fb68ef4	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	setExposureModeCustom(duration:iso:)	AVCaptureDevice.setExposureModeCustom(duration:iso:)	func setExposureModeCustom(duration: CMTime, iso ISO: Float) async -> CMTime
c:objc(cs)AVCaptureDevice(im)setExposureModeCustomWithDuration:ISO:completionHandler:	804ff8fde6287f3484f458418281278184411302e615f87c71dcbcfc7ce072b4	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	setExposureModeCustom(duration:iso:completionHandler:)	AVCaptureDevice.setExposureModeCustom(duration:iso:completionHandler:)	func setExposureModeCustom(duration: CMTime, iso ISO: Float, completionHandler handler: ((CMTime) -> Void)? = nil)
c:objc(cs)AVCaptureDevice(im)setExposureTargetBias:completionHandler:	73d07639b76d8e706374fb7ce8e4d445d332e40086bc5a4c1c5a25f75be50b54	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	setExposureTargetBias(_:)	AVCaptureDevice.setExposureTargetBias(_:)	func setExposureTargetBias(_ bias: Float) async -> CMTime
c:objc(cs)AVCaptureDevice(im)setExposureTargetBias:completionHandler:	f52e0a32906c009eee55c046a58869d3ab705333442e2823e7819e70414b190c	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	setExposureTargetBias(_:completionHandler:)	AVCaptureDevice.setExposureTargetBias(_:completionHandler:)	func setExposureTargetBias(_ bias: Float, completionHandler handler: ((CMTime) -> Void)? = nil)
c:objc(cs)AVCaptureDevice(im)setFocusModeLockedWithLensPosition:completionHandler:	f857cb8ff5062eaaa226ea3bf7718231bd79f5aa5456e7e2265a2b30c579e74e	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	setFocusModeLocked(lensPosition:)	AVCaptureDevice.setFocusModeLocked(lensPosition:)	func setFocusModeLocked(lensPosition: Float) async -> CMTime
c:objc(cs)AVCaptureDevice(im)setFocusModeLockedWithLensPosition:completionHandler:	bd67dbcf3794a14d32e4c91cb1fd665c72369c25899ac32fb94299923895caf0	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	setFocusModeLocked(lensPosition:completionHandler:)	AVCaptureDevice.setFocusModeLocked(lensPosition:completionHandler:)	func setFocusModeLocked(lensPosition: Float, completionHandler handler: ((CMTime) -> Void)? = nil)
c:objc(cs)AVCaptureDevice(im)setWhiteBalanceModeLockedWithDeviceWhiteBalanceGains:completionHandler:	57db27576c083175a3d862ea00c68ad18ffd6251cac293898bdded4555a0776e	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	setWhiteBalanceModeLocked(with:)	AVCaptureDevice.setWhiteBalanceModeLocked(with:)	func setWhiteBalanceModeLocked(with whiteBalanceGains: AVCaptureDevice.WhiteBalanceGains) async -> CMTime
c:objc(cs)AVCaptureDevice(im)setWhiteBalanceModeLockedWithDeviceWhiteBalanceGains:completionHandler:	a4f5dcc23c4f15fc7d542b3f948f26100fff6acedc20a84e8b8a5f6974e9a900	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	setWhiteBalanceModeLocked(with:completionHandler:)	AVCaptureDevice.setWhiteBalanceModeLocked(with:completionHandler:)	func setWhiteBalanceModeLocked(with whiteBalanceGains: AVCaptureDevice.WhiteBalanceGains, completionHandler handler: ((CMTime) -> Void)? = nil)
c:objc(cs)AVCapturePhotoOutput(im)setPreparedPhotoSettingsArray:completionHandler:	b0499a56d6ead3b9363b668dabc857d21dd5a83b09890a7db99cf962c3caebcf	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	setPreparedPhotoSettingsArray(_:)	AVCapturePhotoOutput.setPreparedPhotoSettingsArray(_:)	func setPreparedPhotoSettingsArray(_ preparedPhotoSettingsArray: [AVCapturePhotoSettings]) async throws
c:objc(cs)AVCapturePhotoOutput(im)setPreparedPhotoSettingsArray:completionHandler:	3670996afc3d09f748a7210d0ff92763f0c5f4596eef137db3c9bc5f343ebc83	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	setPreparedPhotoSettingsArray(_:completionHandler:)	AVCapturePhotoOutput.setPreparedPhotoSettingsArray(_:completionHandler:)	func setPreparedPhotoSettingsArray(_ preparedPhotoSettingsArray: [AVCapturePhotoSettings], completionHandler: ((Bool, (any Error)?) -> Void)? = nil)
c:objc(cs)AVComposition(im)loadTrackWithTrackID:completionHandler:	be6461cae1b0b153be8c82d4b01602eb24e27655f146e1939674e94d700135d3	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	loadTrack(withTrackID:)	AVComposition.loadTrack(withTrackID:)	func loadTrack(withTrackID trackID: CMPersistentTrackID) async throws -> AVCompositionTrack?
c:objc(cs)AVComposition(im)loadTrackWithTrackID:completionHandler:	c5a60a7e29a26704b0c457ab6f337252869db318742204daf1852874401f39a9	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	loadTrack(withTrackID:completionHandler:)	AVComposition.loadTrack(withTrackID:completionHandler:)	func loadTrack(withTrackID trackID: CMPersistentTrackID, completionHandler: @escaping (AVCompositionTrack?, (any Error)?) -> Void)
c:objc(cs)AVComposition(im)loadTracksWithMediaCharacteristic:completionHandler:	d6402c9991b230f90f9dbedf277c1f5230e0839dff49993944f18627b5d7549a	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	loadTracks(withMediaCharacteristic:)	AVComposition.loadTracks(withMediaCharacteristic:)	func loadTracks(withMediaCharacteristic mediaCharacteristic: AVMediaCharacteristic) async throws -> [AVCompositionTrack]
c:objc(cs)AVComposition(im)loadTracksWithMediaCharacteristic:completionHandler:	57cf06f1949194d902f668f81cff60e1406a1909841aa3db0a267c5cc6c1d741	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	loadTracks(withMediaCharacteristic:completionHandler:)	AVComposition.loadTracks(withMediaCharacteristic:completionHandler:)	func loadTracks(withMediaCharacteristic mediaCharacteristic: AVMediaCharacteristic, completionHandler: @escaping ([AVCompositionTrack]?, (any Error)?) -> Void)
c:objc(cs)AVComposition(im)loadTracksWithMediaType:completionHandler:	e6ed1519dcaecd2f9108c77e4e3b54265ad45f81243cf9cf1774010d32cc890f	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	loadTracks(withMediaType:)	AVComposition.loadTracks(withMediaType:)	func loadTracks(withMediaType mediaType: AVMediaType) async throws -> [AVCompositionTrack]
c:objc(cs)AVComposition(im)loadTracksWithMediaType:completionHandler:	e46bf2fe22e11de6898835a36e2c2e40e12d7c0c121d3e3440829f5e6dc4ac9b	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	loadTracks(withMediaType:completionHandler:)	AVComposition.loadTracks(withMediaType:completionHandler:)	func loadTracks(withMediaType mediaType: AVMediaType, completionHandler: @escaping ([AVCompositionTrack]?, (any Error)?) -> Void)
c:objc(cs)AVContentKeyRequest(im)makeStreamingContentKeyRequestDataForApp:contentIdentifier:options:completionHandler:	35e4b4f8ddce9c21d742fa7f93258c52396be9da5fd0035fd30d9f3c817d7c0a	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	makeStreamingContentKeyRequestData(forApp:contentIdentifier:options:)	AVContentKeyRequest.makeStreamingContentKeyRequestData(forApp:contentIdentifier:options:)	func makeStreamingContentKeyRequestData(forApp appIdentifier: Data, contentIdentifier: Data?, options: [String : Any]? = nil) async throws -> Data
c:objc(cs)AVContentKeyRequest(im)makeStreamingContentKeyRequestDataForApp:contentIdentifier:options:completionHandler:	e3c52c0a2aee802692b42768d36dadcc22df59ff2a2d04f7fe4a877d54634f13	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	makeStreamingContentKeyRequestData(forApp:contentIdentifier:options:completionHandler:)	AVContentKeyRequest.makeStreamingContentKeyRequestData(forApp:contentIdentifier:options:completionHandler:)	func makeStreamingContentKeyRequestData(forApp appIdentifier: Data, contentIdentifier: Data?, options: [String : Any]? = nil, completionHandler handler: @escaping (Data?, (any Error)?) -> Void)
c:objc(cs)AVContentKeySession(im)invalidateAllPersistableContentKeysForApp:options:completionHandler:	0367511b15e9953d22ad99fd11143981183e1375a3fd833e3c4cc202ac75b10b	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	invalidateAllPersistableContentKeys(forApp:options:)	AVContentKeySession.invalidateAllPersistableContentKeys(forApp:options:)	func invalidateAllPersistableContentKeys(forApp appIdentifier: Data, options: [AVContentKeySessionServerPlaybackContextOption : Any]? = nil) async throws -> Data
c:objc(cs)AVContentKeySession(im)invalidateAllPersistableContentKeysForApp:options:completionHandler:	b28612638a2acee1aa0f4ae73c8d24c63506e817a686cc22a82092aa5c8090d8	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	invalidateAllPersistableContentKeys(forApp:options:completionHandler:)	AVContentKeySession.invalidateAllPersistableContentKeys(forApp:options:completionHandler:)	func invalidateAllPersistableContentKeys(forApp appIdentifier: Data, options: [AVContentKeySessionServerPlaybackContextOption : Any]? = nil, completionHandler handler: @escaping (Data?, (any Error)?) -> Void)
c:objc(cs)AVContentKeySession(im)invalidatePersistableContentKey:options:completionHandler:	45123de1202f2f05d52c594005e432ec8140759d3a189985c20ad557df6ae652	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	invalidatePersistableContentKey(_:options:)	AVContentKeySession.invalidatePersistableContentKey(_:options:)	func invalidatePersistableContentKey(_ persistableContentKeyData: Data, options: [AVContentKeySessionServerPlaybackContextOption : Any]? = nil) async throws -> Data
c:objc(cs)AVContentKeySession(im)invalidatePersistableContentKey:options:completionHandler:	18b870ae53099f56f8b26797fe33034105e1b426d1b35dd608c6d92af57c023f	reference/symbol-graphs/AVFoundation.symbols.json	0	1	0	swift.method	invalidatePersistableContentKey(_:options:completionHandler:)	AVContentKeySession.invalidatePersistableContentKey(_:options:completionHandler:)	func invalidatePersistableContentKey(_ persistableContentKeyData: Data, options: [AVContentKeySessionServerPlaybackContextOption : Any]? = nil, completionHandler handler: @escaping (Data?, (any Error)?) -> Void)
c:objc(cs)AVContentKeySession(im)makeSecureTokenForExpirationDateOfPersistableContentKey:completionHandler:	90d7fb9f3fd79f45badf474f26fbab5709720db8190e99e2589c7a8371685acd	reference/symbol-graphs/AVFoundation.symbols.json	0	1	1	swift.method	makeSecureTokenForExpirationDate(ofPersistableContentKey:)	AVContentKeySession.makeSecureTokenForExpirationDate(ofPersistableContentKey:)	func makeSecureTokenForExpirationDate(ofPersistableContentKey persistableContentKeyData: Data) async throws -> Data
