c:@E@GKErrorCode@GKErrorTurnBasedTooManySessions	swift.enum.case	GKError.Code.turnBasedTooManySessions	GKError.Code.turnBasedTooManySessions	case turnBasedTooManySessions
c:@E@GKErrorCode@GKErrorUbiquityContainerUnavailable	swift.enum.case	GKError.Code.ubiquityContainerUnavailable	GKError.Code.ubiquityContainerUnavailable	case ubiquityContainerUnavailable
c:@E@GKErrorCode@GKErrorUnderage	swift.enum.case	GKError.Code.underage	GKError.Code.underage	case underage
c:@E@GKErrorCode@GKErrorUnexpectedConnection	swift.enum.case	GKError.Code.unexpectedConnection	GKError.Code.unexpectedConnection	case unexpectedConnection
c:@E@GKErrorCode@GKErrorUnknown	swift.enum.case	GKError.Code.unknown	GKError.Code.unknown	case unknown
c:@E@GKErrorCode@GKErrorUserDenied	swift.enum.case	GKError.Code.userDenied	GKError.Code.userDenied	case userDenied
c:@E@GKFriendsAuthorizationStatus	swift.enum	GKFriendsAuthorizationStatus	GKFriendsAuthorizationStatus	enum GKFriendsAuthorizationStatus
c:@E@GKFriendsAuthorizationStatus@GKFriendsAuthorizationStatusAuthorized	swift.enum.case	GKFriendsAuthorizationStatus.authorized	GKFriendsAuthorizationStatus.authorized	case authorized
c:@E@GKFriendsAuthorizationStatus@GKFriendsAuthorizationStatusDenied	swift.enum.case	GKFriendsAuthorizationStatus.denied	GKFriendsAuthorizationStatus.denied	case denied
c:@E@GKFriendsAuthorizationStatus@GKFriendsAuthorizationStatusNotDetermined	swift.enum.case	GKFriendsAuthorizationStatus.notDetermined	GKFriendsAuthorizationStatus.notDetermined	case notDetermined
c:@E@GKFriendsAuthorizationStatus@GKFriendsAuthorizationStatusRestricted	swift.enum.case	GKFriendsAuthorizationStatus.restricted	GKFriendsAuthorizationStatus.restricted	case restricted
c:@E@GKGameActivityPlayStyle	swift.enum	GKGameActivityPlayStyle	GKGameActivityPlayStyle	enum GKGameActivityPlayStyle
c:@E@GKGameActivityPlayStyle@GKGameActivityPlayStyleAsynchronous	swift.enum.case	GKGameActivityPlayStyle.asynchronous	GKGameActivityPlayStyle.asynchronous	case asynchronous
c:@E@GKGameActivityPlayStyle@GKGameActivityPlayStyleSynchronous	swift.enum.case	GKGameActivityPlayStyle.synchronous	GKGameActivityPlayStyle.synchronous	case synchronous
c:@E@GKGameActivityPlayStyle@GKGameActivityPlayStyleUnspecified	swift.enum.case	GKGameActivityPlayStyle.unspecified	GKGameActivityPlayStyle.unspecified	case unspecified
c:@E@GKGameActivityState	swift.enum	GKGameActivity.State	GKGameActivity.State	enum State
c:@E@GKGameActivityState@GKGameActivityStateActive	swift.enum.case	GKGameActivity.State.active	GKGameActivity.State.active	case active
c:@E@GKGameActivityState@GKGameActivityStateEnded	swift.enum.case	GKGameActivity.State.ended	GKGameActivity.State.ended	case ended
c:@E@GKGameActivityState@GKGameActivityStateInitialized	swift.enum.case	GKGameActivity.State.initialized	GKGameActivity.State.initialized	case initialized
c:@E@GKGameActivityState@GKGameActivityStatePaused	swift.enum.case	GKGameActivity.State.paused	GKGameActivity.State.paused	case paused
c:@E@GKGameCenterViewControllerState	swift.enum	GKGameCenterViewControllerState	GKGameCenterViewControllerState	enum GKGameCenterViewControllerState
c:@E@GKGameCenterViewControllerState@GKGameCenterViewControllerStateAchievements	swift.enum.case	GKGameCenterViewControllerState.achievements	GKGameCenterViewControllerState.achievements	case achievements
c:@E@GKGameCenterViewControllerState@GKGameCenterViewControllerStateChallenges	swift.enum.case	GKGameCenterViewControllerState.challenges	GKGameCenterViewControllerState.challenges	case challenges
c:@E@GKGameCenterViewControllerState@GKGameCenterViewControllerStateDashboard	swift.enum.case	GKGameCenterViewControllerState.dashboard	GKGameCenterViewControllerState.dashboard	case dashboard
c:@E@GKGameCenterViewControllerState@GKGameCenterViewControllerStateDefault	swift.enum.case	GKGameCenterViewControllerState.default	GKGameCenterViewControllerState.default	case `default`
c:@E@GKGameCenterViewControllerState@GKGameCenterViewControllerStateLeaderboards	swift.enum.case	GKGameCenterViewControllerState.leaderboards	GKGameCenterViewControllerState.leaderboards	case leaderboards
c:@E@GKGameCenterViewControllerState@GKGameCenterViewControllerStateLocalPlayerFriendsList	swift.enum.case	GKGameCenterViewControllerState.localPlayerFriendsList	GKGameCenterViewControllerState.localPlayerFriendsList	case localPlayerFriendsList
c:@E@GKGameCenterViewControllerState@GKGameCenterViewControllerStateLocalPlayerProfile	swift.enum.case	GKGameCenterViewControllerState.localPlayerProfile	GKGameCenterViewControllerState.localPlayerProfile	case localPlayerProfile
c:@E@GKGameSessionErrorCode	swift.enum	GKGameSessionError.Code	GKGameSessionError.Code	enum Code
c:@E@GKGameSessionErrorCode@GKGameSessionErrorBadContainer	swift.enum.case	GKGameSessionError.Code.badContainer	GKGameSessionError.Code.badContainer	case badContainer
c:@E@GKGameSessionErrorCode@GKGameSessionErrorCloudDriveDisabled	swift.enum.case	GKGameSessionError.Code.cloudDriveDisabled	GKGameSessionError.Code.cloudDriveDisabled	case cloudDriveDisabled
c:@E@GKGameSessionErrorCode@GKGameSessionErrorCloudQuotaExceeded	swift.enum.case	GKGameSessionError.Code.cloudQuotaExceeded	GKGameSessionError.Code.cloudQuotaExceeded	case cloudQuotaExceeded
c:@E@GKGameSessionErrorCode@GKGameSessionErrorConnectionCancelledByUser	swift.enum.case	GKGameSessionError.Code.connectionCancelledByUser	GKGameSessionError.Code.connectionCancelledByUser	case connectionCancelledByUser
c:@E@GKGameSessionErrorCode@GKGameSessionErrorConnectionFailed	swift.enum.case	GKGameSessionError.Code.connectionFailed	GKGameSessionError.Code.connectionFailed	case connectionFailed
c:@E@GKGameSessionErrorCode@GKGameSessionErrorInvalidSession	swift.enum.case	GKGameSessionError.Code.invalidSession	GKGameSessionError.Code.invalidSession	case invalidSession
c:@E@GKGameSessionErrorCode@GKGameSessionErrorNetworkFailure	swift.enum.case	GKGameSessionError.Code.networkFailure	GKGameSessionError.Code.networkFailure	case networkFailure
c:@E@GKGameSessionErrorCode@GKGameSessionErrorNotAuthenticated	swift.enum.case	GKGameSessionError.Code.notAuthenticated	GKGameSessionError.Code.notAuthenticated	case notAuthenticated
c:@E@GKGameSessionErrorCode@GKGameSessionErrorSendDataNoRecipients	swift.enum.case	GKGameSessionError.Code.sendDataNoRecipients	GKGameSessionError.Code.sendDataNoRecipients	case sendDataNoRecipients
c:@E@GKGameSessionErrorCode@GKGameSessionErrorSendDataNotConnected	swift.enum.case	GKGameSessionError.Code.sendDataNotConnected	GKGameSessionError.Code.sendDataNotConnected	case sendDataNotConnected
c:@E@GKGameSessionErrorCode@GKGameSessionErrorSendDataNotReachable	swift.enum.case	GKGameSessionError.Code.sendDataNotReachable	GKGameSessionError.Code.sendDataNotReachable	case sendDataNotReachable
c:@E@GKGameSessionErrorCode@GKGameSessionErrorSendRateLimitReached	swift.enum.case	GKGameSessionError.Code.sendRateLimitReached	GKGameSessionError.Code.sendRateLimitReached	case sendRateLimitReached
c:@E@GKGameSessionErrorCode@GKGameSessionErrorSessionConflict	swift.enum.case	GKGameSessionError.Code.sessionConflict	GKGameSessionError.Code.sessionConflict	case sessionConflict
c:@E@GKGameSessionErrorCode@GKGameSessionErrorSessionHasMaxConnectedPlayers	swift.enum.case	GKGameSessionError.Code.sessionHasMaxConnectedPlayers	GKGameSessionError.Code.sessionHasMaxConnectedPlayers	case sessionHasMaxConnectedPlayers
c:@E@GKGameSessionErrorCode@GKGameSessionErrorSessionNotShared	swift.enum.case	GKGameSessionError.Code.sessionNotShared	GKGameSessionError.Code.sessionNotShared	case sessionNotShared
c:@E@GKGameSessionErrorCode@GKGameSessionErrorUnknown	swift.enum.case	GKGameSessionError.Code.unknown	GKGameSessionError.Code.unknown	case unknown
c:@E@GKInviteRecipientResponse	swift.enum	GKInviteRecipientResponse	GKInviteRecipientResponse	enum GKInviteRecipientResponse
c:@E@GKInviteRecipientResponse@GKInviteRecipientResponseAccepted	swift.enum.case	GKInviteRecipientResponse.accepted	GKInviteRecipientResponse.accepted	case accepted
c:@E@GKInviteRecipientResponse@GKInviteRecipientResponseDeclined	swift.enum.case	GKInviteRecipientResponse.declined	GKInviteRecipientResponse.declined	case declined
c:@E@GKInviteRecipientResponse@GKInviteRecipientResponseFailed	swift.enum.case	GKInviteRecipientResponse.failed	GKInviteRecipientResponse.failed	case failed
c:@E@GKInviteRecipientResponse@GKInviteRecipientResponseIncompatible	swift.enum.case	GKInviteRecipientResponse.incompatible	GKInviteRecipientResponse.incompatible	case incompatible
c:@E@GKInviteRecipientResponse@GKInviteRecipientResponseNoAnswer	swift.enum.case	GKInviteRecipientResponse.noAnswer	GKInviteRecipientResponse.noAnswer	case noAnswer
c:@E@GKInviteRecipientResponse@GKInviteRecipientResponseUnableToConnect	swift.enum.case	GKInviteRecipientResponse.unableToConnect	GKInviteRecipientResponse.unableToConnect	case unableToConnect
c:@E@GKInviteRecipientResponse@GKInviteeResponseAccepted	swift.type.property	inviteeResponseAccepted	GKInviteRecipientResponse.inviteeResponseAccepted	static var inviteeResponseAccepted: GKInviteRecipientResponse { get }
c:@E@GKInviteRecipientResponse@GKInviteeResponseDeclined	swift.type.property	inviteeResponseDeclined	GKInviteRecipientResponse.inviteeResponseDeclined	static var inviteeResponseDeclined: GKInviteRecipientResponse { get }
c:@E@GKInviteRecipientResponse@GKInviteeResponseFailed	swift.type.property	inviteeResponseFailed	GKInviteRecipientResponse.inviteeResponseFailed	static var inviteeResponseFailed: GKInviteRecipientResponse { get }
c:@E@GKInviteRecipientResponse@GKInviteeResponseIncompatible	swift.type.property	inviteeResponseIncompatible	GKInviteRecipientResponse.inviteeResponseIncompatible	static var inviteeResponseIncompatible: GKInviteRecipientResponse { get }
c:@E@GKInviteRecipientResponse@GKInviteeResponseNoAnswer	swift.type.property	inviteeResponseNoAnswer	GKInviteRecipientResponse.inviteeResponseNoAnswer	static var inviteeResponseNoAnswer: GKInviteRecipientResponse { get }
c:@E@GKInviteRecipientResponse@GKInviteeResponseUnableToConnect	swift.type.property	inviteeResponseUnableToConnect	GKInviteRecipientResponse.inviteeResponseUnableToConnect	static var inviteeResponseUnableToConnect: GKInviteRecipientResponse { get }
c:@E@GKLeaderboardPlayerScope	swift.enum	GKLeaderboard.PlayerScope	GKLeaderboard.PlayerScope	enum PlayerScope
c:@E@GKLeaderboardPlayerScope@GKLeaderboardPlayerScopeFriendsOnly	swift.enum.case	GKLeaderboard.PlayerScope.friendsOnly	GKLeaderboard.PlayerScope.friendsOnly	case friendsOnly
c:@E@GKLeaderboardPlayerScope@GKLeaderboardPlayerScopeGlobal	swift.enum.case	GKLeaderboard.PlayerScope.global	GKLeaderboard.PlayerScope.global	case global
c:@E@GKLeaderboardTimeScope	swift.enum	GKLeaderboard.TimeScope	GKLeaderboard.TimeScope	enum TimeScope
c:@E@GKLeaderboardTimeScope@GKLeaderboardTimeScopeAllTime	swift.enum.case	GKLeaderboard.TimeScope.allTime	GKLeaderboard.TimeScope.allTime	case allTime
c:@E@GKLeaderboardTimeScope@GKLeaderboardTimeScopeToday	swift.enum.case	GKLeaderboard.TimeScope.today	GKLeaderboard.TimeScope.today	case today
c:@E@GKLeaderboardTimeScope@GKLeaderboardTimeScopeWeek	swift.enum.case	GKLeaderboard.TimeScope.week	GKLeaderboard.TimeScope.week	case week
c:@E@GKLeaderboardType	swift.enum	GKLeaderboard.LeaderboardType	GKLeaderboard.LeaderboardType	enum LeaderboardType
c:@E@GKLeaderboardType@GKLeaderboardTypeClassic	swift.enum.case	GKLeaderboard.LeaderboardType.classic	GKLeaderboard.LeaderboardType.classic	case classic
c:@E@GKLeaderboardType@GKLeaderboardTypeRecurring	swift.enum.case	GKLeaderboard.LeaderboardType.recurring	GKLeaderboard.LeaderboardType.recurring	case recurring
c:@E@GKMatchSendDataMode	swift.enum	GKMatch.SendDataMode	GKMatch.SendDataMode	enum SendDataMode
c:@E@GKMatchSendDataMode@GKMatchSendDataReliable	swift.enum.case	GKMatch.SendDataMode.reliable	GKMatch.SendDataMode.reliable	case reliable
c:@E@GKMatchSendDataMode@GKMatchSendDataUnreliable	swift.enum.case	GKMatch.SendDataMode.unreliable	GKMatch.SendDataMode.unreliable	case unreliable
c:@E@GKMatchType	swift.enum	GKMatchType	GKMatchType	enum GKMatchType
c:@E@GKMatchType@GKMatchTypeHosted	swift.enum.case	GKMatchType.hosted	GKMatchType.hosted	case hosted
c:@E@GKMatchType@GKMatchTypePeerToPeer	swift.enum.case	GKMatchType.peerToPeer	GKMatchType.peerToPeer	case peerToPeer
c:@E@GKMatchType@GKMatchTypeTurnBased	swift.enum.case	GKMatchType.turnBased	GKMatchType.turnBased	case turnBased
c:@E@GKMatchmakingMode	swift.enum	GKMatchmakingMode	GKMatchmakingMode	enum GKMatchmakingMode
c:@E@GKMatchmakingMode@GKMatchmakingModeAutomatchOnly	swift.enum.case	GKMatchmakingMode.automatchOnly	GKMatchmakingMode.automatchOnly	case automatchOnly
c:@E@GKMatchmakingMode@GKMatchmakingModeDefault	swift.enum.case	GKMatchmakingMode.default	GKMatchmakingMode.default	case `default`
c:@E@GKMatchmakingMode@GKMatchmakingModeInviteOnly	swift.enum.case	GKMatchmakingMode.inviteOnly	GKMatchmakingMode.inviteOnly	case inviteOnly
c:@E@GKMatchmakingMode@GKMatchmakingModeNearbyOnly	swift.enum.case	GKMatchmakingMode.nearbyOnly	GKMatchmakingMode.nearbyOnly	case nearbyOnly
c:@E@GKPhotoSize	swift.enum	GKPlayer.PhotoSize	GKPlayer.PhotoSize	enum PhotoSize
c:@E@GKPhotoSize@GKPhotoSizeNormal	swift.enum.case	GKPlayer.PhotoSize.normal	GKPlayer.PhotoSize.normal	case normal
c:@E@GKPhotoSize@GKPhotoSizeSmall	swift.enum.case	GKPlayer.PhotoSize.small	GKPlayer.PhotoSize.small	case small
c:@E@GKPlayerConnectionState	swift.enum	GKPlayerConnectionState	GKPlayerConnectionState	enum GKPlayerConnectionState
c:@E@GKPlayerConnectionState@GKPlayerStateConnected	swift.enum.case	GKPlayerConnectionState.connected	GKPlayerConnectionState.connected	case connected
c:@E@GKPlayerConnectionState@GKPlayerStateDisconnected	swift.enum.case	GKPlayerConnectionState.disconnected	GKPlayerConnectionState.disconnected	case disconnected
c:@E@GKPlayerConnectionState@GKPlayerStateUnknown	swift.enum.case	GKPlayerConnectionState.unknown	GKPlayerConnectionState.unknown	case unknown
c:@E@GKReleaseState	swift.struct	GKReleaseState	GKReleaseState	struct GKReleaseState
c:@E@GKReleaseState@GKReleaseStatePrereleased	swift.type.property	prereleased	GKReleaseState.prereleased	static var prereleased: GKReleaseState { get }
c:@E@GKReleaseState@GKReleaseStateReleased	swift.type.property	released	GKReleaseState.released	static var released: GKReleaseState { get }
c:@E@GKTransportType	swift.enum	GKTransportType	GKTransportType	enum GKTransportType
c:@E@GKTransportType@GKTransportTypeReliable	swift.enum.case	GKTransportType.reliable	GKTransportType.reliable	case reliable
c:@E@GKTransportType@GKTransportTypeUnreliable	swift.enum.case	GKTransportType.unreliable	GKTransportType.unreliable	case unreliable
c:@E@GKTurnBasedExchangeStatus	swift.enum	GKTurnBasedExchangeStatus	GKTurnBasedExchangeStatus	enum GKTurnBasedExchangeStatus
c:@E@GKTurnBasedExchangeStatus@GKTurnBasedExchangeStatusActive	swift.enum.case	GKTurnBasedExchangeStatus.active	GKTurnBasedExchangeStatus.active	case active
c:@E@GKTurnBasedExchangeStatus@GKTurnBasedExchangeStatusCanceled	swift.enum.case	GKTurnBasedExchangeStatus.canceled	GKTurnBasedExchangeStatus.canceled	case canceled
c:@E@GKTurnBasedExchangeStatus@GKTurnBasedExchangeStatusComplete	swift.enum.case	GKTurnBasedExchangeStatus.complete	GKTurnBasedExchangeStatus.complete	case complete
c:@E@GKTurnBasedExchangeStatus@GKTurnBasedExchangeStatusResolved	swift.enum.case	GKTurnBasedExchangeStatus.resolved	GKTurnBasedExchangeStatus.resolved	case resolved
c:@E@GKTurnBasedExchangeStatus@GKTurnBasedExchangeStatusUnknown	swift.enum.case	GKTurnBasedExchangeStatus.unknown	GKTurnBasedExchangeStatus.unknown	case unknown
c:@E@GKTurnBasedMatchOutcome	swift.enum	GKTurnBasedMatch.Outcome	GKTurnBasedMatch.Outcome	enum Outcome
c:@E@GKTurnBasedMatchOutcome@GKTurnBasedMatchOutcomeCustomRange	swift.enum.case	GKTurnBasedMatch.Outcome.customRange	GKTurnBasedMatch.Outcome.customRange	case customRange
c:@E@GKTurnBasedMatchOutcome@GKTurnBasedMatchOutcomeFirst	swift.enum.case	GKTurnBasedMatch.Outcome.first	GKTurnBasedMatch.Outcome.first	case first
c:@E@GKTurnBasedMatchOutcome@GKTurnBasedMatchOutcomeFourth	swift.enum.case	GKTurnBasedMatch.Outcome.fourth	GKTurnBasedMatch.Outcome.fourth	case fourth
c:@E@GKTurnBasedMatchOutcome@GKTurnBasedMatchOutcomeLost	swift.enum.case	GKTurnBasedMatch.Outcome.lost	GKTurnBasedMatch.Outcome.lost	case lost
c:@E@GKTurnBasedMatchOutcome@GKTurnBasedMatchOutcomeNone	swift.enum.case	GKTurnBasedMatch.Outcome.none	GKTurnBasedMatch.Outcome.none	case none
c:@E@GKTurnBasedMatchOutcome@GKTurnBasedMatchOutcomeQuit	swift.enum.case	GKTurnBasedMatch.Outcome.quit	GKTurnBasedMatch.Outcome.quit	case quit
c:@E@GKTurnBasedMatchOutcome@GKTurnBasedMatchOutcomeSecond	swift.enum.case	GKTurnBasedMatch.Outcome.second	GKTurnBasedMatch.Outcome.second	case second
c:@E@GKTurnBasedMatchOutcome@GKTurnBasedMatchOutcomeThird	swift.enum.case	GKTurnBasedMatch.Outcome.third	GKTurnBasedMatch.Outcome.third	case third
c:@E@GKTurnBasedMatchOutcome@GKTurnBasedMatchOutcomeTied	swift.enum.case	GKTurnBasedMatch.Outcome.tied	GKTurnBasedMatch.Outcome.tied	case tied
c:@E@GKTurnBasedMatchOutcome@GKTurnBasedMatchOutcomeTimeExpired	swift.enum.case	GKTurnBasedMatch.Outcome.timeExpired	GKTurnBasedMatch.Outcome.timeExpired	case timeExpired
c:@E@GKTurnBasedMatchOutcome@GKTurnBasedMatchOutcomeWon	swift.enum.case	GKTurnBasedMatch.Outcome.won	GKTurnBasedMatch.Outcome.won	case won
c:@E@GKTurnBasedMatchStatus	swift.enum	GKTurnBasedMatch.Status	GKTurnBasedMatch.Status	enum Status
c:@E@GKTurnBasedMatchStatus@GKTurnBasedMatchStatusEnded	swift.enum.case	GKTurnBasedMatch.Status.ended	GKTurnBasedMatch.Status.ended	case ended
c:@E@GKTurnBasedMatchStatus@GKTurnBasedMatchStatusMatching	swift.enum.case	GKTurnBasedMatch.Status.matching	GKTurnBasedMatch.Status.matching	case matching
c:@E@GKTurnBasedMatchStatus@GKTurnBasedMatchStatusOpen	swift.enum.case	GKTurnBasedMatch.Status.open	GKTurnBasedMatch.Status.open	case open
c:@E@GKTurnBasedMatchStatus@GKTurnBasedMatchStatusUnknown	swift.enum.case	GKTurnBasedMatch.Status.unknown	GKTurnBasedMatch.Status.unknown	case unknown
c:@E@GKTurnBasedParticipantStatus	swift.enum	GKTurnBasedParticipant.Status	GKTurnBasedParticipant.Status	enum Status
c:@E@GKTurnBasedParticipantStatus@GKTurnBasedParticipantStatusActive	swift.enum.case	GKTurnBasedParticipant.Status.active	GKTurnBasedParticipant.Status.active	case active
c:@E@GKTurnBasedParticipantStatus@GKTurnBasedParticipantStatusDeclined	swift.enum.case	GKTurnBasedParticipant.Status.declined	GKTurnBasedParticipant.Status.declined	case declined
