s:10AppIntents024StringSearchCriteriaFromC25ResolverSpecificificationV7resolve4from7contextAA0cdE0VSgSS_AA22IntentParameterContextVyAHGtYaKF	swift.method	resolve(from:context:)	StringSearchCriteriaFromStringResolverSpecificification.resolve(from:context:)	func resolve(from input: String, context: IntentParameterContext<StringSearchCriteria>) async throws -> StringSearchCriteria?
s:10AppIntents024StringSearchCriteriaFromC25ResolverSpecificificationV9hashValueSivp	swift.property	hashValue	StringSearchCriteriaFromStringResolverSpecificification.hashValue	var hashValue: Int { get }
s:10AppIntents06ShowInA19SearchResultsIntentP	swift.protocol	ShowInAppSearchResultsIntent	ShowInAppSearchResultsIntent	protocol ShowInAppSearchResultsIntent : SystemIntent
s:10AppIntents06ShowInA19SearchResultsIntentP12searchScopes8Criteria_0eI0QZvpZ	swift.type.property	searchScopes	ShowInAppSearchResultsIntent.searchScopes	static var searchScopes: Self.Criteria.SearchScopes { get }
s:10AppIntents06ShowInA19SearchResultsIntentP8CriteriaQa	swift.associatedtype	Criteria	ShowInAppSearchResultsIntent.Criteria	associatedtype Criteria : SearchCriteria
s:10AppIntents06ShowInA19SearchResultsIntentP8criteria8CriteriaQzvp	swift.property	criteria	ShowInAppSearchResultsIntent.criteria	var criteria: Self.Criteria { get set }
s:10AppIntents06ShowInA19SearchResultsIntentPA2A06StringE8CriteriaV0I0RtzrlE12searchScopesSayAA0hE5ScopeOGvpZ	swift.type.property	searchScopes	ShowInAppSearchResultsIntent.searchScopes	@backDeployed(before: macOS 15.0, iOS 18.0, watchOS 11.0, tvOS 18.0, visionOS 2.0)\nstatic var searchScopes: [StringSearchScope] { get }
s:10AppIntents06ShowInA19SearchResultsIntentPAAE04openA7WhenRunSbvpZ	swift.type.property	openAppWhenRun	ShowInAppSearchResultsIntent.openAppWhenRun	static var openAppWhenRun: Bool { get }
s:10AppIntents06ShowInA19SearchResultsIntentPAAyt8Criteria_0E6ScopesRTzrlE06searchI0ytvpZ	swift.type.property	searchScopes	ShowInAppSearchResultsIntent.searchScopes	static var searchScopes: Void { get }
s:10AppIntents06UniqueA11EntityQueryP	swift.protocol	UniqueAppEntityQuery	UniqueAppEntityQuery	protocol UniqueAppEntityQuery : EnumerableEntityQuery where Self.Entity : UniqueAppEntity
s:10AppIntents06UniqueA11EntityQueryP06uniqueD00D0QzyYaKF	swift.method	uniqueEntity()	UniqueAppEntityQuery.uniqueEntity()	func uniqueEntity() async throws -> Self.Unique
s:10AppIntents06UniqueA11EntityQueryP0C0Qa	swift.associatedtype	Unique	UniqueAppEntityQuery.Unique	associatedtype Unique where Self.Entity == Self.Unique
s:10AppIntents06UniqueA11EntityQueryPAAE11allEntitiesSay0D0QzGyYaKF	swift.method	allEntities()	UniqueAppEntityQuery.allEntities()	func allEntities() async throws -> [Self.Unique]
s:10AppIntents06UniqueA11EntityQueryPAAE11allEntitiesSay0D0QzGyYaKF::SYNTHESIZED::s:10AppIntents06UniqueA14EntityProviderV	swift.method	allEntities()	UniqueAppEntityProvider.allEntities()	func allEntities() async throws -> [Self.Unique]
s:10AppIntents06UniqueA11EntityQueryPAAE17suggestedEntitiesSay0D0QzGyYaKF	swift.method	suggestedEntities()	UniqueAppEntityQuery.suggestedEntities()	func suggestedEntities() async throws -> [Self.Unique]
s:10AppIntents06UniqueA11EntityQueryPAAE17suggestedEntitiesSay0D0QzGyYaKF::SYNTHESIZED::s:10AppIntents06UniqueA14EntityProviderV	swift.method	suggestedEntities()	UniqueAppEntityProvider.suggestedEntities()	func suggestedEntities() async throws -> [Self.Unique]
s:10AppIntents06UniqueA11EntityQueryPAAE8entities3forSay0D0QzGSayAF_2IDQZG_tYaKF	swift.method	entities(for:)	UniqueAppEntityQuery.entities(for:)	func entities(for identifiers: [Self.Unique.ID]) async throws -> [Self.Unique]
s:10AppIntents06UniqueA11EntityQueryPAAE8entities3forSay0D0QzGSayAF_2IDQZG_tYaKF::SYNTHESIZED::s:10AppIntents06UniqueA14EntityProviderV	swift.method	entities(for:)	UniqueAppEntityProvider.entities(for:)	func entities(for identifiers: [Self.Unique.ID]) async throws -> [Self.Unique]
s:10AppIntents06UniqueA14EntityProviderV	swift.struct	UniqueAppEntityProvider	UniqueAppEntityProvider	struct UniqueAppEntityProvider<Entity> where Entity : UniqueAppEntity
s:10AppIntents06UniqueA14EntityProviderV06uniqueD0xyYaKF	swift.method	uniqueEntity()	UniqueAppEntityProvider.uniqueEntity()	func uniqueEntity() async throws -> Entity
s:10AppIntents06UniqueA14EntityProviderV0C0a	swift.typealias	UniqueAppEntityProvider.Unique	UniqueAppEntityProvider.Unique	typealias Unique = Entity
s:10AppIntents06UniqueA14EntityProviderV12DefaultValuea	swift.typealias	UniqueAppEntityProvider.DefaultValue	UniqueAppEntityProvider.DefaultValue	typealias DefaultValue = Array<Entity>.Result
s:10AppIntents06UniqueA14EntityProviderV6Resulta	swift.typealias	UniqueAppEntityProvider.Result	UniqueAppEntityProvider.Result	typealias Result = [Entity]
s:10AppIntents06UniqueA14EntityProviderVACyxGycfc	swift.init	init()	UniqueAppEntityProvider.init()	init()
s:10AppIntents06UniqueA14EntityProviderVyACyxGxyYaYbKccfc	swift.init	init(_:)	UniqueAppEntityProvider.init(_:)	init(_ provider: @escaping () async throws -> Entity)
s:10AppIntents06UniqueA6EntityP	swift.protocol	UniqueAppEntity	UniqueAppEntity	protocol UniqueAppEntity : AppEntity where Self.DefaultQuery : UniqueAppEntityQuery
s:10AppIntents06UniqueA6EntityPAAE21displayRepresentationAA07DisplayF0Vvp	swift.property	displayRepresentation	UniqueAppEntity.displayRepresentation	var displayRepresentation: DisplayRepresentation { get }
s:10AppIntents06UniqueA6EntityPAASS2IDRtzrlE2idSSvp	swift.property	id	UniqueAppEntity.id	var id: String { get }
s:10AppIntents08NegativeA14ShortcutPhraseV	swift.struct	NegativeAppShortcutPhrase	NegativeAppShortcutPhrase	struct NegativeAppShortcutPhrase
s:10AppIntents08NegativeA14ShortcutPhraseV13stringLiteralACSS_tcfc	swift.init	init(stringLiteral:)	NegativeAppShortcutPhrase.init(stringLiteral:)	init(stringLiteral value: StringLiteralType)
s:10AppIntents08NegativeA14ShortcutPhraseV17StringLiteralTypea	swift.typealias	NegativeAppShortcutPhrase.StringLiteralType	NegativeAppShortcutPhrase.StringLiteralType	typealias StringLiteralType = StringLiteralType
s:10AppIntents08NegativeA14ShortcutPhraseV19StringInterpolationV	swift.struct	NegativeAppShortcutPhrase.StringInterpolation	NegativeAppShortcutPhrase.StringInterpolation	struct StringInterpolation
s:10AppIntents08NegativeA14ShortcutPhraseV19StringInterpolationV06appendG0yyAA0adE5TokenOF	swift.method	appendInterpolation(_:)	NegativeAppShortcutPhrase.StringInterpolation.appendInterpolation(_:)	mutating func appendInterpolation(_ token: AppShortcutPhraseToken)
s:10AppIntents08NegativeA14ShortcutPhraseV19StringInterpolationV0F11LiteralTypea	swift.typealias	NegativeAppShortcutPhrase.StringInterpolation.StringLiteralType	NegativeAppShortcutPhrase.StringInterpolation.StringLiteralType	typealias StringLiteralType = String
s:10AppIntents08NegativeA14ShortcutPhraseV19StringInterpolationV13appendLiteralyySSF	swift.method	appendLiteral(_:)	NegativeAppShortcutPhrase.StringInterpolation.appendLiteral(_:)	mutating func appendLiteral(_ literal: String)
s:10AppIntents08NegativeA14ShortcutPhraseV19StringInterpolationV15literalCapacity18interpolationCountAESi_Sitcfc	swift.init	init(literalCapacity:interpolationCount:)	NegativeAppShortcutPhrase.StringInterpolation.init(literalCapacity:interpolationCount:)	init(literalCapacity: Int, interpolationCount: Int)
s:10AppIntents08NegativeA14ShortcutPhraseV19stringInterpolationA2C06StringG0V_tcfc	swift.init	init(stringInterpolation:)	NegativeAppShortcutPhrase.init(stringInterpolation:)	init(stringInterpolation: NegativeAppShortcutPhrase.StringInterpolation)
s:10AppIntents08NegativeA14ShortcutPhraseV24UnicodeScalarLiteralTypea	swift.typealias	NegativeAppShortcutPhrase.UnicodeScalarLiteralType	NegativeAppShortcutPhrase.UnicodeScalarLiteralType	typealias UnicodeScalarLiteralType = StringLiteralType
s:10AppIntents08NegativeA14ShortcutPhraseV34ExtendedGraphemeClusterLiteralTypea	swift.typealias	NegativeAppShortcutPhrase.ExtendedGraphemeClusterLiteralType	NegativeAppShortcutPhrase.ExtendedGraphemeClusterLiteralType	typealias ExtendedGraphemeClusterLiteralType = StringLiteralType
s:10AppIntents08NegativeA14ShortcutPhraseVyACSScfc	swift.init	init(_:)	NegativeAppShortcutPhrase.init(_:)	init(_ phraseKey: String)
s:10AppIntents08NegativeA15ShortcutPhrasesV	swift.struct	NegativeAppShortcutPhrases	NegativeAppShortcutPhrases	struct NegativeAppShortcutPhrases
s:10AppIntents08NegativeA15ShortcutPhrasesV7phrasesACSayAA0caD6PhraseVG_tcfc	swift.init	init(phrases:)	NegativeAppShortcutPhrases.init(phrases:)	init(phrases: [NegativeAppShortcutPhrase])
s:10AppIntents09TransientA6EntityP	swift.protocol	TransientAppEntity	TransientAppEntity	protocol TransientAppEntity : AppEntity
s:10AppIntents09TransientA6EntityPAAE12defaultQueryAA01_cadF0VyxGvpZ	swift.type.property	defaultQuery	TransientAppEntity.defaultQuery	static var defaultQuery: _TransientAppEntityQuery<Self> { get }
s:10AppIntents09TransientA6EntityPAAE2id10Foundation4UUIDVvp	swift.property	id	TransientAppEntity.id	var id: UUID { get }
s:10AppIntents09TransientA6EntityPxycfc	swift.init	init()	TransientAppEntity.init()	init()
s:10AppIntents09_SupportsA12DependenciesPAAE10Dependencya::SYNTHESIZED::s:10AppIntents06UniqueA14EntityProviderV	swift.typealias	UniqueAppEntityProvider.Dependency	UniqueAppEntityProvider.Dependency	typealias Dependency = AppDependency
s:10AppIntents09_SupportsA12DependenciesPAAE10Dependencya::SYNTHESIZED::s:10AppIntents13OpenURLIntentV	swift.typealias	OpenURLIntent.Dependency	OpenURLIntent.Dependency	typealias Dependency = AppDependency
s:10AppIntents09_SupportsA12DependenciesPAAE10Dependencya::SYNTHESIZED::s:10AppIntents18EmptySnippetIntentV	swift.typealias	EmptySnippetIntent.Dependency	EmptySnippetIntent.Dependency	typealias Dependency = AppDependency
s:10AppIntents09_SupportsA12DependenciesPAAE10Dependencya::SYNTHESIZED::s:s5NeverO	swift.typealias	Never.Dependency	Never.Dependency	typealias Dependency = AppDependency
s:10AppIntents0A10DependencyC	swift.class	AppDependency	AppDependency	@propertyWrapper final class AppDependency<Value> where Value : Sendable
s:10AppIntents0A10DependencyC12wrappedValuexvp	swift.property	wrappedValue	AppDependency.wrappedValue	final var wrappedValue: Value { get set }
s:10AppIntents0A10DependencyC14projectedValueACyxGvp	swift.property	projectedValue	AppDependency.projectedValue	final var projectedValue: AppDependency<Value> { get }
s:10AppIntents0A10DependencyC3key7manager7defaultACyxGs11AnyHashableVSg_AA0aC7ManagerCxyXAtcfc	swift.init	init(key:manager:default:)	AppDependency.init(key:manager:default:)	convenience init(key: AnyHashable? = nil, manager: AppDependencyManager = .shared, default defaultValueProvider: @autoclosure @escaping () -> Value)
s:10AppIntents0A10DependencyC3key7manager7defaultACyxGs11AnyHashableVSg_AA0aC7ManagerCxyYaKctcfc	swift.init	init(key:manager:default:)	AppDependency.init(key:manager:default:)	convenience init(key: AnyHashable? = nil, manager: AppDependencyManager = .shared, default defaultValueProvider: @escaping () async throws -> Value)
s:10AppIntents0A10DependencyC3key7managerACyxGs11AnyHashableVSg_AA0aC7ManagerCtcfc	swift.init	init(key:manager:)	AppDependency.init(key:manager:)	convenience init(key: AnyHashable? = nil, manager: AppDependencyManager = .shared)
s:10AppIntents0A11IntentErrorV	swift.struct	AppIntentError	AppIntentError	struct AppIntentError
s:10AppIntents0A11IntentErrorV11descriptionSSvp	swift.property	description	AppIntentError.description	var description: String { get }
s:10AppIntents0A11IntentErrorV13UnrecoverableO	swift.enum	AppIntentError.Unrecoverable	AppIntentError.Unrecoverable	enum Unrecoverable
s:10AppIntents0A11IntentErrorV13UnrecoverableO10notAllowedACvpZ	swift.type.property	notAllowed	AppIntentError.Unrecoverable.notAllowed	static let notAllowed: AppIntentError
s:10AppIntents0A11IntentErrorV13UnrecoverableO14entityNotFoundACvpZ	swift.type.property	entityNotFound	AppIntentError.Unrecoverable.entityNotFound	static let entityNotFound: AppIntentError
s:10AppIntents0A11IntentErrorV13UnrecoverableO14networkFailureACvpZ	swift.type.property	networkFailure	AppIntentError.Unrecoverable.networkFailure	static let networkFailure: AppIntentError
s:10AppIntents0A11IntentErrorV13UnrecoverableO14partialFailureACvpZ	swift.type.property	partialFailure	AppIntentError.Unrecoverable.partialFailure	static let partialFailure: AppIntentError
s:10AppIntents0A11IntentErrorV13UnrecoverableO19unsupportedOnDeviceACvpZ	swift.type.property	unsupportedOnDevice	AppIntentError.Unrecoverable.unsupportedOnDevice	static let unsupportedOnDevice: AppIntentError
s:10AppIntents0A11IntentErrorV13UnrecoverableO26featureCurrentlyRestrictedACvpZ	swift.type.property	featureCurrentlyRestricted	AppIntentError.Unrecoverable.featureCurrentlyRestricted	static let featureCurrentlyRestricted: AppIntentError
s:10AppIntents0A11IntentErrorV13UnrecoverableO7unknownACvpZ	swift.type.property	unknown	AppIntentError.Unrecoverable.unknown	static let unknown: AppIntentError
s:10AppIntents0A11IntentErrorV14restartPerformACvpZ	swift.type.property	restartPerform	AppIntentError.restartPerform	static var restartPerform: AppIntentError { get }
s:10AppIntents0A11IntentErrorV18PermissionRequiredO	swift.enum	AppIntentError.PermissionRequired	AppIntentError.PermissionRequired	enum PermissionRequired
s:10AppIntents0A11IntentErrorV18PermissionRequiredO12localNetworkACvpZ	swift.type.property	localNetwork	AppIntentError.PermissionRequired.localNetwork	static let localNetwork: AppIntentError
s:10AppIntents0A11IntentErrorV18PermissionRequiredO4siriACvpZ	swift.type.property	siri	AppIntentError.PermissionRequired.siri	static let siri: AppIntentError
s:10AppIntents0A11IntentErrorV18PermissionRequiredO6photosACvpZ	swift.type.property	photos	AppIntentError.PermissionRequired.photos	static let photos: AppIntentError
s:10AppIntents0A11IntentErrorV18PermissionRequiredO8contactsACvpZ	swift.type.property	contacts	AppIntentError.PermissionRequired.contacts	static let contacts: AppIntentError
s:10AppIntents0A11IntentErrorV18PermissionRequiredO8location7preciseACSb_tFZ	swift.type.method	location(precise:)	AppIntentError.PermissionRequired.location(precise:)	static func location(precise: Bool = false) -> AppIntentError
s:10AppIntents0A11IntentErrorV18PermissionRequiredO9bluetoothACvpZ	swift.type.property	bluetooth	AppIntentError.PermissionRequired.bluetooth	static let bluetooth: AppIntentError
s:10AppIntents0A11IntentErrorV18UserActionRequiredO	swift.enum	AppIntentError.UserActionRequired	AppIntentError.UserActionRequired	enum UserActionRequired
s:10AppIntents0A11IntentErrorV18UserActionRequiredO12accountSetupACvpZ	swift.type.property	accountSetup	AppIntentError.UserActionRequired.accountSetup	static let accountSetup: AppIntentError
s:10AppIntents0A11IntentErrorV18UserActionRequiredO12confirmationACvpZ	swift.type.property	confirmation	AppIntentError.UserActionRequired.confirmation	static let confirmation: AppIntentError
s:10AppIntents0A11IntentErrorV18UserActionRequiredO6signinACvpZ	swift.type.property	signin	AppIntentError.UserActionRequired.signin	static let signin: AppIntentError
s:10AppIntents0A11IntentErrorV23localizedStringResource10Foundation09LocalizedfG0Vvp	swift.property	localizedStringResource	AppIntentError.localizedStringResource	var localizedStringResource: LocalizedStringResource { get }
s:10AppIntents0A11IntentErrorV2eeoiySbAC_ACtFZ	swift.func.op	==(_:_:)	AppIntentError.==(_:_:)	static func == (lhs: AppIntentError, rhs: AppIntentError) -> Bool
s:10AppIntents0A14ShortcutPhraseV	swift.struct	AppShortcutPhrase	AppShortcutPhrase	struct AppShortcutPhrase<Intent> where Intent : AppIntent
s:10AppIntents0A14ShortcutPhraseV13stringLiteralACyxGSS_tcfc	swift.init	init(stringLiteral:)	AppShortcutPhrase.init(stringLiteral:)	init(stringLiteral value: String)
s:10AppIntents0A14ShortcutPhraseV17StringLiteralTypea	swift.typealias	AppShortcutPhrase.StringLiteralType	AppShortcutPhrase.StringLiteralType	typealias StringLiteralType = String
s:10AppIntents0A14ShortcutPhraseV19StringInterpolationV	swift.struct	AppShortcutPhrase.StringInterpolation	AppShortcutPhrase.StringInterpolation	struct StringInterpolation
s:10AppIntents0A14ShortcutPhraseV19StringInterpolationV06appendF0yyAA0acD5TokenOF	swift.method	appendInterpolation(_:)	AppShortcutPhrase.StringInterpolation.appendInterpolation(_:)	mutating func appendInterpolation(_ token: AppShortcutPhraseToken)
s:10AppIntents0A14ShortcutPhraseV19StringInterpolationV06appendF0yyqd_0_AA12_IntentValueRd__s8SendableRd__s7KeyPathCyxAA0H9ParameterCyqd__GGRbd_0_r0_lF	swift.method	appendInterpolation(_:)	AppShortcutPhrase.StringInterpolation.appendInterpolation(_:)	mutating func appendInterpolation<Value, Subject>(_ subject: Subject) where Value : _IntentValue, Value : Sendable, Subject : KeyPath<Intent, IntentParameter<Value>>
s:10AppIntents0A14ShortcutPhraseV19StringInterpolationV0E11LiteralTypea	swift.typealias	AppShortcutPhrase.StringInterpolation.StringLiteralType	AppShortcutPhrase.StringInterpolation.StringLiteralType	typealias StringLiteralType = String
s:10AppIntents0A14ShortcutPhraseV19StringInterpolationV13appendLiteralyySSF	swift.method	appendLiteral(_:)	AppShortcutPhrase.StringInterpolation.appendLiteral(_:)	mutating func appendLiteral(_ literal: String)
s:10AppIntents0A14ShortcutPhraseV19StringInterpolationV15literalCapacity18interpolationCountAEyx_GSi_Sitcfc	swift.init	init(literalCapacity:interpolationCount:)	AppShortcutPhrase.StringInterpolation.init(literalCapacity:interpolationCount:)	init(literalCapacity: Int, interpolationCount: Int)
s:10AppIntents0A14ShortcutPhraseV19stringInterpolationACyxGAC06StringF0Vyx_G_tcfc	swift.init	init(stringInterpolation:)	AppShortcutPhrase.init(stringInterpolation:)	init(stringInterpolation: AppShortcutPhrase<Intent>.StringInterpolation)
s:10AppIntents0A14ShortcutPhraseV24UnicodeScalarLiteralTypea	swift.typealias	AppShortcutPhrase.UnicodeScalarLiteralType	AppShortcutPhrase.UnicodeScalarLiteralType	typealias UnicodeScalarLiteralType = String
s:10AppIntents0A14ShortcutPhraseV34ExtendedGraphemeClusterLiteralTypea	swift.typealias	AppShortcutPhrase.ExtendedGraphemeClusterLiteralType	AppShortcutPhrase.ExtendedGraphemeClusterLiteralType	typealias ExtendedGraphemeClusterLiteralType = String
s:10AppIntents0A14ShortcutPhraseVyACyxGSScfc	swift.init	init(_:)	AppShortcutPhrase.init(_:)	init(_ value: String)
s:10AppIntents0A16ShortcutsBuilderO	swift.enum	AppShortcutsBuilder	AppShortcutsBuilder	@resultBuilder enum AppShortcutsBuilder
s:10AppIntents0A16ShortcutsBuilderO10buildBlockSayAA0A8ShortcutVGyFZ	swift.type.method	buildBlock()	AppShortcutsBuilder.buildBlock()	static func buildBlock() -> [AppShortcut]
s:10AppIntents0A16ShortcutsBuilderO10buildBlockySayAA0A8ShortcutVGAFd_tFZ	swift.type.method	buildBlock(_:)	AppShortcutsBuilder.buildBlock(_:)	static func buildBlock(_ components: AppShortcut...) -> [AppShortcut]
s:10AppIntents0A16ShortcutsBuilderO10buildBlockySayAA0A8ShortcutVGAGd_tFZ	swift.type.method	buildBlock(_:)	AppShortcutsBuilder.buildBlock(_:)	static func buildBlock(_ components: [AppShortcut]...) -> [AppShortcut]
s:10AppIntents0A16ShortcutsBuilderO13buildOptionalySayAA0A8ShortcutVGAA01_aC13ContentMarker_AA020_LimitedAvailabilityachI0pSgFZ	swift.type.method	buildOptional(_:)	AppShortcutsBuilder.buildOptional(_:)	static func buildOptional(_ component: (any _AppShortcutsContentMarker & _LimitedAvailabilityAppShortcutsContentMarker)?) -> [AppShortcut]
s:10AppIntents0A16ShortcutsBuilderO13buildOptionalySayAA0A8ShortcutVGAA01_aC20ContentEmitterMarker_AA01_achJ0AA020_LimitedAvailabilityachJ0pSgFZ	swift.type.method	buildOptional(_:)	AppShortcutsBuilder.buildOptional(_:)	static func buildOptional(_ component: (any _AppShortcutsContentEmitterMarker & _AppShortcutsContentMarker & _LimitedAvailabilityAppShortcutsContentMarker)?) -> [AppShortcut]
s:10AppIntents0A16ShortcutsBuilderO15buildExpressionyAA0A8ShortcutVAFFZ	swift.type.method	buildExpression(_:)	AppShortcutsBuilder.buildExpression(_:)	static func buildExpression(_ component: AppShortcut) -> AppShortcut
s:10AppIntents0A16ShortcutsBuilderO15buildExpressionySayAA0A8ShortcutVGAFFZ	swift.type.method	buildExpression(_:)	AppShortcutsBuilder.buildExpression(_:)	static func buildExpression(_ component: AppShortcut) -> [AppShortcut]
s:10AppIntents0A16ShortcutsBuilderO24buildLimitedAvailabilityyAA01_aC13ContentMarker_AA01_fgachI0pSayAA0A8ShortcutVGFZ	swift.type.method	buildLimitedAvailability(_:)	AppShortcutsBuilder.buildLimitedAvailability(_:)	static func buildLimitedAvailability(_ components: [AppShortcut]) -> any _AppShortcutsContentMarker & _LimitedAvailabilityAppShortcutsContentMarker
