c:@E@CSIndexErrorCode@CSIndexErrorCodeRemoteConnectionError	swift.enum.case	CSIndexError.Code.remoteConnectionError	CSIndexError.Code.remoteConnectionError	case remoteConnectionError
c:@E@CSIndexErrorCode@CSIndexErrorCodeUnknownError	swift.enum.case	CSIndexError.Code.unknownError	CSIndexError.Code.unknownError	case unknownError
c:@E@CSSearchQueryErrorCode	swift.enum	CSSearchQueryError.Code	CSSearchQueryError.Code	enum Code
c:@E@CSSearchQueryErrorCode@CSSearchQueryErrorCodeCancelled	swift.enum.case	CSSearchQueryError.Code.cancelled	CSSearchQueryError.Code.cancelled	case cancelled
c:@E@CSSearchQueryErrorCode@CSSearchQueryErrorCodeIndexUnreachable	swift.enum.case	CSSearchQueryError.Code.indexUnreachable	CSSearchQueryError.Code.indexUnreachable	case indexUnreachable
c:@E@CSSearchQueryErrorCode@CSSearchQueryErrorCodeInvalidQuery	swift.enum.case	CSSearchQueryError.Code.invalidQuery	CSSearchQueryError.Code.invalidQuery	case invalidQuery
c:@E@CSSearchQueryErrorCode@CSSearchQueryErrorCodeUnknown	swift.enum.case	CSSearchQueryError.Code.unknown	CSSearchQueryError.Code.unknown	case unknown
c:@E@CSSearchQuerySourceOptions	swift.struct	CSSearchQueryContext.SourceOptions	CSSearchQueryContext.SourceOptions	struct SourceOptions
c:@E@CSSearchQuerySourceOptions@CSSearchQuerySourceOptionAllowMail	swift.type.property	allowMail	CSSearchQueryContext.SourceOptions.allowMail	static var allowMail: CSSearchQueryContext.SourceOptions { get }
c:@E@CSSearchableItemUpdateListenerOptions	swift.struct	CSSearchableItem.UpdateListenerOptions	CSSearchableItem.UpdateListenerOptions	struct UpdateListenerOptions
c:@E@CSSearchableItemUpdateListenerOptions@CSSearchableItemUpdateListenerOptionPriority	swift.type.property	priority	CSSearchableItem.UpdateListenerOptions.priority	static var priority: CSSearchableItem.UpdateListenerOptions { get }
c:@E@CSSearchableItemUpdateListenerOptions@CSSearchableItemUpdateListenerOptionSummarization	swift.type.property	summarization	CSSearchableItem.UpdateListenerOptions.summarization	static var summarization: CSSearchableItem.UpdateListenerOptions { get }
c:@E@CSSuggestionKind	swift.enum	CSSuggestion.SuggestionKind	CSSuggestion.SuggestionKind	enum SuggestionKind
c:@E@CSSuggestionKind@CSSuggestionKindCustom	swift.enum.case	CSSuggestion.SuggestionKind.custom	CSSuggestion.SuggestionKind.custom	case custom
c:@E@CSSuggestionKind@CSSuggestionKindDefault	swift.enum.case	CSSuggestion.SuggestionKind.default	CSSuggestion.SuggestionKind.default	case `default`
c:@E@CSSuggestionKind@CSSuggestionKindNone	swift.enum.case	CSSuggestion.SuggestionKind.none	CSSuggestion.SuggestionKind.none	case none
c:@E@CSUserInteraction	swift.enum	CSUserQuery.UserInteractionKind	CSUserQuery.UserInteractionKind	enum UserInteractionKind
c:@E@CSUserInteraction@CSUserInteractionDefault	swift.type.property	default	CSUserQuery.UserInteractionKind.default	static var `default`: CSUserQuery.UserInteractionKind { get }
c:@E@CSUserInteraction@CSUserInteractionFocus	swift.enum.case	CSUserQuery.UserInteractionKind.focus	CSUserQuery.UserInteractionKind.focus	case focus
c:@E@CSUserInteraction@CSUserInteractionSelect	swift.enum.case	CSUserQuery.UserInteractionKind.select	CSUserQuery.UserInteractionKind.select	case select
c:@macro@CoreSpotlightAPIVersion	swift.var	CoreSpotlightAPIVersion	CoreSpotlightAPIVersion	var CoreSpotlightAPIVersion: Int32 { get }
c:objc(cs)CSCustomAttributeKey	swift.class	CSCustomAttributeKey	CSCustomAttributeKey	class CSCustomAttributeKey
c:objc(cs)CSCustomAttributeKey(im)initWithKeyName:	swift.init	init(keyName:)	CSCustomAttributeKey.init(keyName:)	convenience init?(keyName: String)
c:objc(cs)CSCustomAttributeKey(im)initWithKeyName:searchable:searchableByDefault:unique:multiValued:	swift.init	init(keyName:searchable:searchableByDefault:unique:multiValued:)	CSCustomAttributeKey.init(keyName:searchable:searchableByDefault:unique:multiValued:)	init?(keyName: String, searchable: Bool, searchableByDefault: Bool, unique: Bool, multiValued: Bool)
c:objc(cs)CSCustomAttributeKey(py)keyName	swift.property	keyName	CSCustomAttributeKey.keyName	var keyName: String { get }
c:objc(cs)CSCustomAttributeKey(py)multiValued	swift.property	isMultiValued	CSCustomAttributeKey.isMultiValued	var isMultiValued: Bool { get }
c:objc(cs)CSCustomAttributeKey(py)searchable	swift.property	isSearchable	CSCustomAttributeKey.isSearchable	var isSearchable: Bool { get }
c:objc(cs)CSCustomAttributeKey(py)searchableByDefault	swift.property	isSearchableByDefault	CSCustomAttributeKey.isSearchableByDefault	var isSearchableByDefault: Bool { get }
c:objc(cs)CSCustomAttributeKey(py)unique	swift.property	isUnique	CSCustomAttributeKey.isUnique	var isUnique: Bool { get }
c:objc(cs)CSImportExtension	swift.class	CSImportExtension	CSImportExtension	class CSImportExtension
c:objc(cs)CSImportExtension(im)updateAttributes:forFileAtURL:error:	swift.method	update(_:forFileAt:)	CSImportExtension.update(_:forFileAt:)	func update(_ attributes: CSSearchableItemAttributeSet, forFileAt contentURL: URL) throws
c:objc(cs)CSIndexExtensionRequestHandler	swift.class	CSIndexExtensionRequestHandler	CSIndexExtensionRequestHandler	class CSIndexExtensionRequestHandler
c:objc(cs)CSLocalizedString	swift.class	CSLocalizedString	CSLocalizedString	class CSLocalizedString
c:objc(cs)CSLocalizedString(im)initWithLocalizedStrings:	swift.init	init(localizedStrings:)	CSLocalizedString.init(localizedStrings:)	init(localizedStrings: [AnyHashable : Any])
c:objc(cs)CSLocalizedString(im)localizedString	swift.method	localizedString()	CSLocalizedString.localizedString()	func localizedString() -> String
c:objc(cs)CSPerson	swift.class	CSPerson	CSPerson	class CSPerson
c:objc(cs)CSPerson(im)initWithDisplayName:handles:handleIdentifier:	swift.init	init(displayName:handles:handleIdentifier:)	CSPerson.init(displayName:handles:handleIdentifier:)	init(displayName: String?, handles: [String], handleIdentifier: String)
c:objc(cs)CSPerson(py)contactIdentifier	swift.property	contactIdentifier	CSPerson.contactIdentifier	var contactIdentifier: String? { get set }
c:objc(cs)CSPerson(py)displayName	swift.property	displayName	CSPerson.displayName	var displayName: String? { get }
c:objc(cs)CSPerson(py)handleIdentifier	swift.property	handleIdentifier	CSPerson.handleIdentifier	var handleIdentifier: String { get }
c:objc(cs)CSPerson(py)handles	swift.property	handles	CSPerson.handles	var handles: [String] { get }
c:objc(cs)CSSearchQuery	swift.class	CSSearchQuery	CSSearchQuery	class CSSearchQuery
c:objc(cs)CSSearchQuery(im)cancel	swift.method	cancel()	CSSearchQuery.cancel()	func cancel()
c:objc(cs)CSSearchQuery(im)initWithQueryString:attributes:	swift.init	init(queryString:attributes:)	CSSearchQuery.init(queryString:attributes:)	convenience init(queryString: String, attributes: [String]?)
c:objc(cs)CSSearchQuery(im)initWithQueryString:queryContext:	swift.init	init(queryString:queryContext:)	CSSearchQuery.init(queryString:queryContext:)	init(queryString: String, queryContext: CSSearchQueryContext?)
c:objc(cs)CSSearchQuery(im)start	swift.method	start()	CSSearchQuery.start()	func start()
c:objc(cs)CSSearchQuery(py)cancelled	swift.property	isCancelled	CSSearchQuery.isCancelled	var isCancelled: Bool { get }
c:objc(cs)CSSearchQuery(py)completionHandler	swift.property	completionHandler	CSSearchQuery.completionHandler	var completionHandler: (((any Error)?) -> Void)? { get set }
c:objc(cs)CSSearchQuery(py)foundItemCount	swift.property	foundItemCount	CSSearchQuery.foundItemCount	var foundItemCount: Int { get }
c:objc(cs)CSSearchQuery(py)foundItemsHandler	swift.property	foundItemsHandler	CSSearchQuery.foundItemsHandler	var foundItemsHandler: (([CSSearchableItem]) -> Void)? { get set }
c:objc(cs)CSSearchQuery(py)protectionClasses	swift.property	protectionClasses	CSSearchQuery.protectionClasses	var protectionClasses: [FileProtectionType] { get set }
c:objc(cs)CSSearchQueryContext	swift.class	CSSearchQueryContext	CSSearchQueryContext	class CSSearchQueryContext
c:objc(cs)CSSearchQueryContext(py)fetchAttributes	swift.property	fetchAttributes	CSSearchQueryContext.fetchAttributes	var fetchAttributes: [String] { get set }
c:objc(cs)CSSearchQueryContext(py)filterQueries	swift.property	filterQueries	CSSearchQueryContext.filterQueries	var filterQueries: [String] { get set }
c:objc(cs)CSSearchQueryContext(py)keyboardLanguage	swift.property	keyboardLanguage	CSSearchQueryContext.keyboardLanguage	var keyboardLanguage: String? { get set }
c:objc(cs)CSSearchQueryContext(py)sourceOptions	swift.property	sourceOptions	CSSearchQueryContext.sourceOptions	var sourceOptions: CSSearchQueryContext.SourceOptions { get set }
c:objc(cs)CSSearchableIndex	swift.class	CSSearchableIndex	CSSearchableIndex	class CSSearchableIndex
c:objc(cs)CSSearchableIndex(cm)defaultSearchableIndex	swift.type.method	default()	CSSearchableIndex.default()	class func `default`() -> Self
c:objc(cs)CSSearchableIndex(cm)isIndexingAvailable	swift.type.method	isIndexingAvailable()	CSSearchableIndex.isIndexingAvailable()	class func isIndexingAvailable() -> Bool
c:objc(cs)CSSearchableIndex(im)beginIndexBatch	swift.method	beginBatch()	CSSearchableIndex.beginBatch()	func beginBatch()
c:objc(cs)CSSearchableIndex(im)deleteAllSearchableItemsWithCompletionHandler:	swift.method	deleteAllSearchableItems(completionHandler:)	CSSearchableIndex.deleteAllSearchableItems(completionHandler:)	func deleteAllSearchableItems(completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)CSSearchableIndex(im)deleteSearchableItemsWithDomainIdentifiers:completionHandler:	swift.method	deleteSearchableItems(withDomainIdentifiers:)	CSSearchableIndex.deleteSearchableItems(withDomainIdentifiers:)	func deleteSearchableItems(withDomainIdentifiers domainIdentifiers: [String]) async throws
c:objc(cs)CSSearchableIndex(im)deleteSearchableItemsWithIdentifiers:completionHandler:	swift.method	deleteSearchableItems(withIdentifiers:)	CSSearchableIndex.deleteSearchableItems(withIdentifiers:)	func deleteSearchableItems(withIdentifiers identifiers: [String]) async throws
c:objc(cs)CSSearchableIndex(im)endIndexBatchWithClientState:completionHandler:	swift.method	endBatch(withClientState:)	CSSearchableIndex.endBatch(withClientState:)	func endBatch(withClientState clientState: Data) async throws
c:objc(cs)CSSearchableIndex(im)endIndexBatchWithExpectedClientState:newClientState:completionHandler:	swift.method	endIndexBatch(expectedClientState:newClientState:)	CSSearchableIndex.endIndexBatch(expectedClientState:newClientState:)	func endIndexBatch(expectedClientState: Data?, newClientState: Data) async throws
c:objc(cs)CSSearchableIndex(im)fetchDataForBundleIdentifier:itemIdentifier:contentType:completionHandler:	swift.method	fetchData(forBundleIdentifier:itemIdentifier:contentType:)	CSSearchableIndex.fetchData(forBundleIdentifier:itemIdentifier:contentType:)	func fetchData(forBundleIdentifier bundleIdentifier: String, itemIdentifier: String, contentType: UTType) async throws -> Data
c:objc(cs)CSSearchableIndex(im)fetchLastClientStateWithCompletionHandler:	swift.method	fetchLastClientState(completionHandler:)	CSSearchableIndex.fetchLastClientState(completionHandler:)	func fetchLastClientState(completionHandler: @escaping (Data?, (any Error)?) -> Void)
c:objc(cs)CSSearchableIndex(im)indexSearchableItems:completionHandler:	swift.method	indexSearchableItems(_:)	CSSearchableIndex.indexSearchableItems(_:)	func indexSearchableItems(_ items: [CSSearchableItem]) async throws
c:objc(cs)CSSearchableIndex(im)initWithName:	swift.init	init(name:)	CSSearchableIndex.init(name:)	init(name: String)
c:objc(cs)CSSearchableIndex(im)initWithName:protectionClass:	swift.init	init(name:protectionClass:)	CSSearchableIndex.init(name:protectionClass:)	init(name: String, protectionClass: FileProtectionType?)
c:objc(cs)CSSearchableIndex(py)indexDelegate	swift.property	indexDelegate	CSSearchableIndex.indexDelegate	weak var indexDelegate: (any CSSearchableIndexDelegate)? { get set }
c:objc(cs)CSSearchableItem	swift.class	CSSearchableItem	CSSearchableItem	class CSSearchableItem
c:objc(cs)CSSearchableItem(im)compareByRank:	swift.method	compare(byRank:)	CSSearchableItem.compare(byRank:)	func compare(byRank other: CSSearchableItem) -> ComparisonResult
c:objc(cs)CSSearchableItem(im)initWithUniqueIdentifier:domainIdentifier:attributeSet:	swift.init	init(uniqueIdentifier:domainIdentifier:attributeSet:)	CSSearchableItem.init(uniqueIdentifier:domainIdentifier:attributeSet:)	init(uniqueIdentifier: String?, domainIdentifier: String?, attributeSet: CSSearchableItemAttributeSet)
c:objc(cs)CSSearchableItem(py)attributeSet	swift.property	attributeSet	CSSearchableItem.attributeSet	var attributeSet: CSSearchableItemAttributeSet { get set }
c:objc(cs)CSSearchableItem(py)domainIdentifier	swift.property	domainIdentifier	CSSearchableItem.domainIdentifier	var domainIdentifier: String? { get set }
c:objc(cs)CSSearchableItem(py)expirationDate	swift.property	expirationDate	CSSearchableItem.expirationDate	var expirationDate: Date! { get set }
c:objc(cs)CSSearchableItem(py)isUpdate	swift.property	isUpdate	CSSearchableItem.isUpdate	var isUpdate: Bool { get set }
c:objc(cs)CSSearchableItem(py)uniqueIdentifier	swift.property	uniqueIdentifier	CSSearchableItem.uniqueIdentifier	var uniqueIdentifier: String { get set }
c:objc(cs)CSSearchableItem(py)updateListenerOptions	swift.property	updateListenerOptions	CSSearchableItem.updateListenerOptions	var updateListenerOptions: CSSearchableItem.UpdateListenerOptions { get set }
c:objc(cs)CSSearchableItemAttributeSet	swift.class	CSSearchableItemAttributeSet	CSSearchableItemAttributeSet	class CSSearchableItemAttributeSet
c:objc(cs)CSSearchableItemAttributeSet(im)initWithContentType:	swift.init	init(contentType:)	CSSearchableItemAttributeSet.init(contentType:)	init(contentType: UTType)
c:objc(cs)CSSearchableItemAttributeSet(im)initWithItemContentType:	swift.init	init(itemContentType:)	CSSearchableItemAttributeSet.init(itemContentType:)	init(itemContentType: String)
c:objc(cs)CSSearchableItemAttributeSet(im)moveFrom:	swift.method	move(from:)	CSSearchableItemAttributeSet.move(from:)	func move(from sourceAttributeSet: CSSearchableItemAttributeSet)
c:objc(cs)CSSearchableItemAttributeSet(im)setValue:forCustomKey:	swift.method	setValue(_:forCustomKey:)	CSSearchableItemAttributeSet.setValue(_:forCustomKey:)	func setValue(_ value: (any NSSecureCoding)?, forCustomKey key: CSCustomAttributeKey)
c:objc(cs)CSSearchableItemAttributeSet(im)valueForCustomKey:	swift.method	value(forCustomKey:)	CSSearchableItemAttributeSet.value(forCustomKey:)	func value(forCustomKey key: CSCustomAttributeKey) -> (any NSSecureCoding)?
c:objc(cs)CSSearchableItemAttributeSet(py)EXIFGPSVersion	swift.property	exifgpsVersion	CSSearchableItemAttributeSet.exifgpsVersion	var exifgpsVersion: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)EXIFVersion	swift.property	exifVersion	CSSearchableItemAttributeSet.exifVersion	var exifVersion: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSAreaInformation	swift.property	gpsAreaInformation	CSSearchableItemAttributeSet.gpsAreaInformation	var gpsAreaInformation: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSDOP	swift.property	gpsdop	CSSearchableItemAttributeSet.gpsdop	var gpsdop: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSDateStamp	swift.property	gpsDateStamp	CSSearchableItemAttributeSet.gpsDateStamp	var gpsDateStamp: Date? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSDestBearing	swift.property	gpsDestBearing	CSSearchableItemAttributeSet.gpsDestBearing	var gpsDestBearing: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSDestDistance	swift.property	gpsDestDistance	CSSearchableItemAttributeSet.gpsDestDistance	var gpsDestDistance: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSDestLatitude	swift.property	gpsDestLatitude	CSSearchableItemAttributeSet.gpsDestLatitude	var gpsDestLatitude: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSDestLongitude	swift.property	gpsDestLongitude	CSSearchableItemAttributeSet.gpsDestLongitude	var gpsDestLongitude: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSDifferental	swift.property	gpsDifferental	CSSearchableItemAttributeSet.gpsDifferental	var gpsDifferental: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSMapDatum	swift.property	gpsMapDatum	CSSearchableItemAttributeSet.gpsMapDatum	var gpsMapDatum: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSMeasureMode	swift.property	gpsMeasureMode	CSSearchableItemAttributeSet.gpsMeasureMode	var gpsMeasureMode: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSProcessingMethod	swift.property	gpsProcessingMethod	CSSearchableItemAttributeSet.gpsProcessingMethod	var gpsProcessingMethod: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSStatus	swift.property	gpsStatus	CSSearchableItemAttributeSet.gpsStatus	var gpsStatus: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)GPSTrack	swift.property	gpsTrack	CSSearchableItemAttributeSet.gpsTrack	var gpsTrack: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)HTMLContentData	swift.property	htmlContentData	CSSearchableItemAttributeSet.htmlContentData	var htmlContentData: Data? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)ISOSpeed	swift.property	isoSpeed	CSSearchableItemAttributeSet.isoSpeed	var isoSpeed: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)URL	swift.property	url	CSSearchableItemAttributeSet.url	var url: URL? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)accountHandles	swift.property	accountHandles	CSSearchableItemAttributeSet.accountHandles	var accountHandles: [String]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)accountIdentifier	swift.property	accountIdentifier	CSSearchableItemAttributeSet.accountIdentifier	var accountIdentifier: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)acquisitionMake	swift.property	acquisitionMake	CSSearchableItemAttributeSet.acquisitionMake	var acquisitionMake: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)acquisitionModel	swift.property	acquisitionModel	CSSearchableItemAttributeSet.acquisitionModel	var acquisitionModel: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)actionIdentifiers	swift.property	actionIdentifiers	CSSearchableItemAttributeSet.actionIdentifiers	var actionIdentifiers: [String] { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)addedDate	swift.property	addedDate	CSSearchableItemAttributeSet.addedDate	var addedDate: Date? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)additionalRecipients	swift.property	additionalRecipients	CSSearchableItemAttributeSet.additionalRecipients	var additionalRecipients: [CSPerson]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)album	swift.property	album	CSSearchableItemAttributeSet.album	var album: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)allDay	swift.property	allDay	CSSearchableItemAttributeSet.allDay	var allDay: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)alternateNames	swift.property	alternateNames	CSSearchableItemAttributeSet.alternateNames	var alternateNames: [String]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)altitude	swift.property	altitude	CSSearchableItemAttributeSet.altitude	var altitude: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)aperture	swift.property	aperture	CSSearchableItemAttributeSet.aperture	var aperture: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)artist	swift.property	artist	CSSearchableItemAttributeSet.artist	var artist: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)audiences	swift.property	audiences	CSSearchableItemAttributeSet.audiences	var audiences: [String]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)audioBitRate	swift.property	audioBitRate	CSSearchableItemAttributeSet.audioBitRate	var audioBitRate: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)audioChannelCount	swift.property	audioChannelCount	CSSearchableItemAttributeSet.audioChannelCount	var audioChannelCount: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)audioEncodingApplication	swift.property	audioEncodingApplication	CSSearchableItemAttributeSet.audioEncodingApplication	var audioEncodingApplication: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)audioSampleRate	swift.property	audioSampleRate	CSSearchableItemAttributeSet.audioSampleRate	var audioSampleRate: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)audioTrackNumber	swift.property	audioTrackNumber	CSSearchableItemAttributeSet.audioTrackNumber	var audioTrackNumber: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)authorAddresses	swift.property	authorAddresses	CSSearchableItemAttributeSet.authorAddresses	var authorAddresses: [String]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)authorEmailAddresses	swift.property	authorEmailAddresses	CSSearchableItemAttributeSet.authorEmailAddresses	var authorEmailAddresses: [String]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)authorNames	swift.property	authorNames	CSSearchableItemAttributeSet.authorNames	var authorNames: [String]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)authors	swift.property	authors	CSSearchableItemAttributeSet.authors	var authors: [CSPerson]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)bitsPerSample	swift.property	bitsPerSample	CSSearchableItemAttributeSet.bitsPerSample	var bitsPerSample: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)cameraOwner	swift.property	cameraOwner	CSSearchableItemAttributeSet.cameraOwner	var cameraOwner: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)city	swift.property	city	CSSearchableItemAttributeSet.city	var city: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)codecs	swift.property	codecs	CSSearchableItemAttributeSet.codecs	var codecs: [String]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)colorSpace	swift.property	colorSpace	CSSearchableItemAttributeSet.colorSpace	var colorSpace: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)comment	swift.property	comment	CSSearchableItemAttributeSet.comment	var comment: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)completionDate	swift.property	completionDate	CSSearchableItemAttributeSet.completionDate	var completionDate: Date? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)composer	swift.property	composer	CSSearchableItemAttributeSet.composer	var composer: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)contactKeywords	swift.property	contactKeywords	CSSearchableItemAttributeSet.contactKeywords	var contactKeywords: [String]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)containerDisplayName	swift.property	containerDisplayName	CSSearchableItemAttributeSet.containerDisplayName	var containerDisplayName: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)containerIdentifier	swift.property	containerIdentifier	CSSearchableItemAttributeSet.containerIdentifier	var containerIdentifier: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)containerOrder	swift.property	containerOrder	CSSearchableItemAttributeSet.containerOrder	var containerOrder: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)containerTitle	swift.property	containerTitle	CSSearchableItemAttributeSet.containerTitle	var containerTitle: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)contentCreationDate	swift.property	contentCreationDate	CSSearchableItemAttributeSet.contentCreationDate	var contentCreationDate: Date? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)contentDescription	swift.property	contentDescription	CSSearchableItemAttributeSet.contentDescription	var contentDescription: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)contentModificationDate	swift.property	contentModificationDate	CSSearchableItemAttributeSet.contentModificationDate	var contentModificationDate: Date? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)contentRating	swift.property	contentRating	CSSearchableItemAttributeSet.contentRating	var contentRating: NSNumber? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)contentSources	swift.property	contentSources	CSSearchableItemAttributeSet.contentSources	var contentSources: [String]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)contentType	swift.property	contentType	CSSearchableItemAttributeSet.contentType	var contentType: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)contentTypeTree	swift.property	contentTypeTree	CSSearchableItemAttributeSet.contentTypeTree	var contentTypeTree: [String]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)contentURL	swift.property	contentURL	CSSearchableItemAttributeSet.contentURL	var contentURL: URL? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)contributors	swift.property	contributors	CSSearchableItemAttributeSet.contributors	var contributors: [String]? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)copyright	swift.property	copyright	CSSearchableItemAttributeSet.copyright	var copyright: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)country	swift.property	country	CSSearchableItemAttributeSet.country	var country: String? { get set }
c:objc(cs)CSSearchableItemAttributeSet(py)coverage	swift.property	coverage	CSSearchableItemAttributeSet.coverage	var coverage: [String]? { get set }
