precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(pl)INActivateCarSignalIntentHandling(im)resolveSignalsForActivateCarSignal:withCompletion:	5006a7ef5ac8ce0a8a01aeacac46c68f442be868a0d3662f1da3b491d1e1679a	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	resolveSignals(for:with:)	INActivateCarSignalIntentHandling.resolveSignals(for:with:)	optional func resolveSignals(for intent: INActivateCarSignalIntent, with completion: @escaping (INCarSignalOptionsResolutionResult) -> Void)
c:objc(pl)INAddMediaIntentHandling(im)confirmAddMedia:completion:	f83c459ae45c9a4186cf8f5547e60b2b6efdcca5684c955a8a247971d19a9654	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	confirm(intent:)	INAddMediaIntentHandling.confirm(intent:)	optional func confirm(intent: INAddMediaIntent) async -> INAddMediaIntentResponse
c:objc(pl)INAddMediaIntentHandling(im)confirmAddMedia:completion:	904e8a4c0789d657c0b36442e8b8bd599618862e185fd899991eb5384b069c58	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	confirm(intent:completion:)	INAddMediaIntentHandling.confirm(intent:completion:)	optional func confirm(intent: INAddMediaIntent, completion: @escaping (INAddMediaIntentResponse) -> Void)
c:objc(pl)INAddMediaIntentHandling(im)handleAddMedia:completion:	2b3b0d7852e120bdf673a74fb5b998da8c2d1c0aac121778568001f629ed7d96	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	handle(intent:)	INAddMediaIntentHandling.handle(intent:)	func handle(intent: INAddMediaIntent) async -> INAddMediaIntentResponse
c:objc(pl)INAddMediaIntentHandling(im)handleAddMedia:completion:	4aaa799fe8fe441cd9c4c995b03b808dea6fd131d2f51a7cfdf7300b4c8cca49	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	handle(intent:completion:)	INAddMediaIntentHandling.handle(intent:completion:)	func handle(intent: INAddMediaIntent, completion: @escaping (INAddMediaIntentResponse) -> Void)
c:objc(pl)INAddMediaIntentHandling(im)resolveMediaDestinationForAddMedia:withCompletion:	5d93488ad669e6ad73b3f8f9329ceccb879238ec90f83f53a85c0f803f83e500	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	resolveMediaDestination(for:)	INAddMediaIntentHandling.resolveMediaDestination(for:)	optional func resolveMediaDestination(for intent: INAddMediaIntent) async -> INAddMediaMediaDestinationResolutionResult
c:objc(pl)INAddMediaIntentHandling(im)resolveMediaDestinationForAddMedia:withCompletion:	e714a211c58af1c7ac3b45de149b708826a7aff322f889d828bb93fb9e307111	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	resolveMediaDestination(for:with:)	INAddMediaIntentHandling.resolveMediaDestination(for:with:)	optional func resolveMediaDestination(for intent: INAddMediaIntent, with completion: @escaping (INAddMediaMediaDestinationResolutionResult) -> Void)
c:objc(pl)INAddMediaIntentHandling(im)resolveMediaItemsForAddMedia:withCompletion:	a215a671d93979465d7aebb68b952b4a3c3c3032c70b880e7bcdc1eb0a981037	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	resolveMediaItems(for:)	INAddMediaIntentHandling.resolveMediaItems(for:)	optional func resolveMediaItems(for intent: INAddMediaIntent) async -> [INAddMediaMediaItemResolutionResult]
c:objc(pl)INAddMediaIntentHandling(im)resolveMediaItemsForAddMedia:withCompletion:	467b15d5792585b4601f1f66116405146bf5052f721d781c6b9455597ea589ca	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	resolveMediaItems(for:with:)	INAddMediaIntentHandling.resolveMediaItems(for:with:)	optional func resolveMediaItems(for intent: INAddMediaIntent, with completion: @escaping ([INAddMediaMediaItemResolutionResult]) -> Void)
c:objc(pl)INAddTasksIntentHandling(im)confirmAddTasks:completion:	fc799719637e8e4449fc1bcfe6ed89251c93173b6d480b68be660bcd90725073	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	confirm(intent:)	INAddTasksIntentHandling.confirm(intent:)	optional func confirm(intent: INAddTasksIntent) async -> INAddTasksIntentResponse
c:objc(pl)INAddTasksIntentHandling(im)confirmAddTasks:completion:	0dd66b65d6ef97474cb629aa5f59a374463063835dc00e59471a58b0c73b7267	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	confirm(intent:completion:)	INAddTasksIntentHandling.confirm(intent:completion:)	optional func confirm(intent: INAddTasksIntent, completion: @escaping (INAddTasksIntentResponse) -> Void)
c:objc(pl)INAddTasksIntentHandling(im)handleAddTasks:completion:	292ce72b7cbb351174c6007ac023db284afc4216894fd320184548daf518b477	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	handle(intent:)	INAddTasksIntentHandling.handle(intent:)	func handle(intent: INAddTasksIntent) async -> INAddTasksIntentResponse
c:objc(pl)INAddTasksIntentHandling(im)handleAddTasks:completion:	1af05e483687ede79fb1403323c4322bfd07344c14a516999fe20b6ac29ef5ec	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	handle(intent:completion:)	INAddTasksIntentHandling.handle(intent:completion:)	func handle(intent: INAddTasksIntent, completion: @escaping (INAddTasksIntentResponse) -> Void)
c:objc(pl)INAddTasksIntentHandling(im)resolvePriorityForAddTasks:withCompletion:	22aad82b5e3c8ed2d14bd24328def9d981756242b965181280610ab6a7615a62	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	resolvePriority(for:)	INAddTasksIntentHandling.resolvePriority(for:)	optional func resolvePriority(for intent: INAddTasksIntent) async -> INTaskPriorityResolutionResult
c:objc(pl)INAddTasksIntentHandling(im)resolvePriorityForAddTasks:withCompletion:	df9c296c3f7649bf009b3ca24ca9b407cd964ec77961b354dfc08c210c31e556	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	resolvePriority(for:with:)	INAddTasksIntentHandling.resolvePriority(for:with:)	optional func resolvePriority(for intent: INAddTasksIntent, with completion: @escaping (INTaskPriorityResolutionResult) -> Void)
c:objc(pl)INAddTasksIntentHandling(im)resolveSpatialEventTriggerForAddTasks:withCompletion:	5b63789a877c1f4763bc61724820f4be2144b0e4a25e53fd346b80f041fdaa52	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	resolveSpatialEventTrigger(for:)	INAddTasksIntentHandling.resolveSpatialEventTrigger(for:)	optional func resolveSpatialEventTrigger(for intent: INAddTasksIntent) async -> INSpatialEventTriggerResolutionResult
c:objc(pl)INAddTasksIntentHandling(im)resolveSpatialEventTriggerForAddTasks:withCompletion:	ec077975c67142797d2b1ebd66e9edb2d99eada64d44718cad36db9ef7f88ef4	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	resolveSpatialEventTrigger(for:with:)	INAddTasksIntentHandling.resolveSpatialEventTrigger(for:with:)	optional func resolveSpatialEventTrigger(for intent: INAddTasksIntent, with completion: @escaping (INSpatialEventTriggerResolutionResult) -> Void)
c:objc(pl)INAddTasksIntentHandling(im)resolveTargetTaskListForAddTasks:completion:	74bfaadad3d6111f878b8c481d44333f525034c6aaf757b4c1d121e0451a17fa	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	resolveTargetTaskList(for:)	INAddTasksIntentHandling.resolveTargetTaskList(for:)	optional func resolveTargetTaskList(for intent: INAddTasksIntent) async -> INAddTasksTargetTaskListResolutionResult
c:objc(pl)INAddTasksIntentHandling(im)resolveTargetTaskListForAddTasks:completion:	1f7b90cd21d4ac5574df8368e491f3f26d48b5d780d73423227c1a18a3c37b3f	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	resolveTargetTaskList(for:with:)	INAddTasksIntentHandling.resolveTargetTaskList(for:with:)	optional func resolveTargetTaskList(for intent: INAddTasksIntent, with completion: @escaping (INAddTasksTargetTaskListResolutionResult) -> Void)
c:objc(pl)INAddTasksIntentHandling(im)resolveTargetTaskListForAddTasks:withCompletion:	a70556b632230ba3e2ac4ea0c0294d409d81f0d22c033a1422b290946103c2ba	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	resolveTargetTaskList(for:)	INAddTasksIntentHandling.resolveTargetTaskList(for:)	optional func resolveTargetTaskList(for intent: INAddTasksIntent) async -> INTaskListResolutionResult
c:objc(pl)INAddTasksIntentHandling(im)resolveTargetTaskListForAddTasks:withCompletion:	37d1ea59a9e4673852b1bb70d594f2747ea656c66b3635b5f50b72f03b89a27d	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	resolveTargetTaskList(for:with:)	INAddTasksIntentHandling.resolveTargetTaskList(for:with:)	optional func resolveTargetTaskList(for intent: INAddTasksIntent, with completion: @escaping (INTaskListResolutionResult) -> Void)
c:objc(pl)INAddTasksIntentHandling(im)resolveTaskTitlesForAddTasks:withCompletion:	a798c018c1407b6369b380ab13f70542cbb098a8503132a7ac5e83ea31350b4c	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	resolveTaskTitles(for:)	INAddTasksIntentHandling.resolveTaskTitles(for:)	optional func resolveTaskTitles(for intent: INAddTasksIntent) async -> [INSpeakableStringResolutionResult]
c:objc(pl)INAddTasksIntentHandling(im)resolveTaskTitlesForAddTasks:withCompletion:	c0722bd76f6a0512ae5519b95dd6a50307028cb12f6dde4d5358432798d3f71c	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	resolveTaskTitles(for:with:)	INAddTasksIntentHandling.resolveTaskTitles(for:with:)	optional func resolveTaskTitles(for intent: INAddTasksIntent, with completion: @escaping ([INSpeakableStringResolutionResult]) -> Void)
c:objc(pl)INAddTasksIntentHandling(im)resolveTemporalEventTriggerForAddTasks:completion:	8105ceeaff69457687bfa87c2c2660d6163d25927720e5ce541cd6de16465937	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	resolveTemporalEventTrigger(for:)	INAddTasksIntentHandling.resolveTemporalEventTrigger(for:)	optional func resolveTemporalEventTrigger(for intent: INAddTasksIntent) async -> INAddTasksTemporalEventTriggerResolutionResult
c:objc(pl)INAddTasksIntentHandling(im)resolveTemporalEventTriggerForAddTasks:completion:	10bf54f3f926f2ecfc5d4eae02fc4ef80f0fb8c214a33e4b170ba96dbccdafe4	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	resolveTemporalEventTrigger(for:with:)	INAddTasksIntentHandling.resolveTemporalEventTrigger(for:with:)	optional func resolveTemporalEventTrigger(for intent: INAddTasksIntent, with completion: @escaping (INAddTasksTemporalEventTriggerResolutionResult) -> Void)
c:objc(pl)INAddTasksIntentHandling(im)resolveTemporalEventTriggerForAddTasks:withCompletion:	47f6e8c75e9323ad1c50116895a118078f022fd6509c26c942af086b5739f095	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	resolveTemporalEventTrigger(for:)	INAddTasksIntentHandling.resolveTemporalEventTrigger(for:)	optional func resolveTemporalEventTrigger(for intent: INAddTasksIntent) async -> INTemporalEventTriggerResolutionResult
c:objc(pl)INAddTasksIntentHandling(im)resolveTemporalEventTriggerForAddTasks:withCompletion:	3541d436b322b433e79de17c63f31860e00edb07883f5f660dbfd44b83aee2c7	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	resolveTemporalEventTrigger(for:with:)	INAddTasksIntentHandling.resolveTemporalEventTrigger(for:with:)	optional func resolveTemporalEventTrigger(for intent: INAddTasksIntent, with completion: @escaping (INTemporalEventTriggerResolutionResult) -> Void)
c:objc(pl)INAnswerCallIntentHandling(im)confirmAnswerCall:completion:	108d2e93ebc22d71d3db6a9059d48e4b30f6238b319f962fad4bb00f0f61ead3	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	confirm(intent:)	INAnswerCallIntentHandling.confirm(intent:)	optional func confirm(intent: INAnswerCallIntent) async -> INAnswerCallIntentResponse
c:objc(pl)INAnswerCallIntentHandling(im)confirmAnswerCall:completion:	94f3c4685c2dddd877a38ea4e8ef345d20372a3d35b7c07d7310e3fffa7396e4	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	confirm(intent:completion:)	INAnswerCallIntentHandling.confirm(intent:completion:)	optional func confirm(intent: INAnswerCallIntent, completion: @escaping (INAnswerCallIntentResponse) -> Void)
c:objc(pl)INAnswerCallIntentHandling(im)handleAnswerCall:completion:	892a99138b88c34ec032f0f7232a671791fd9ee05fc4ed1f45627f5b5f3227ea	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	handle(intent:)	INAnswerCallIntentHandling.handle(intent:)	func handle(intent: INAnswerCallIntent) async -> INAnswerCallIntentResponse
c:objc(pl)INAnswerCallIntentHandling(im)handleAnswerCall:completion:	161cef9dfc2d06019a0ddeea1923bb8eb6cd6bcfa34dcbe318789c2c80f4035d	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	handle(intent:completion:)	INAnswerCallIntentHandling.handle(intent:completion:)	func handle(intent: INAnswerCallIntent, completion: @escaping (INAnswerCallIntentResponse) -> Void)
c:objc(pl)INAppendToNoteIntentHandling(im)confirmAppendToNote:completion:	440d6698ca37b33360db16b8e3a2b13dc0d3b48677df57db2edda25e41bd25a2	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	confirm(intent:)	INAppendToNoteIntentHandling.confirm(intent:)	optional func confirm(intent: INAppendToNoteIntent) async -> INAppendToNoteIntentResponse
c:objc(pl)INAppendToNoteIntentHandling(im)confirmAppendToNote:completion:	aec066d85228e0a50d6c78bfbf99e121df1978ec401492a76f51b0f4311e1a76	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	confirm(intent:completion:)	INAppendToNoteIntentHandling.confirm(intent:completion:)	optional func confirm(intent: INAppendToNoteIntent, completion: @escaping (INAppendToNoteIntentResponse) -> Void)
c:objc(pl)INAppendToNoteIntentHandling(im)handleAppendToNote:completion:	020647dbf21cd8f70d1fc01b83571e1d92f0470c4b4a85e7f0fa21a0ab0ada59	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	handle(intent:)	INAppendToNoteIntentHandling.handle(intent:)	func handle(intent: INAppendToNoteIntent) async -> INAppendToNoteIntentResponse
c:objc(pl)INAppendToNoteIntentHandling(im)handleAppendToNote:completion:	60916ae9e891738539a6acd2bef9ebd11d64fcceb0371f6248b2497d86e06ef6	reference/symbol-graphs/Intents.symbols.json	0	1	0	swift.method	handle(intent:completion:)	INAppendToNoteIntentHandling.handle(intent:completion:)	func handle(intent: INAppendToNoteIntent, completion: @escaping (INAppendToNoteIntentResponse) -> Void)
c:objc(pl)INAppendToNoteIntentHandling(im)resolveContentForAppendToNote:withCompletion:	ddcce61cf4283c69e3883c452f22b22559b32c76962fe478495e966faff70a0f	reference/symbol-graphs/Intents.symbols.json	0	1	1	swift.method	resolveContent(for:)	INAppendToNoteIntentHandling.resolveContent(for:)	optional func resolveContent(for intent: INAppendToNoteIntent) async -> INNoteContentResolutionResult
